FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
MA0098.1.ETS1	3.32212095505e-08	1.75406451007e-05	23.0	1063.0	48.0	10812.0	2.12	0.44	RCVRN,STIM2,BPESC1,OR6C70,SLC35F3,TMPRSS11BNL,LOC283174,OR2G2,SPATA19,CFI,OR6K6,FAM103A1,CES5A,OR6C4,AMPH,SEMA6D,HOMER2,GLP2R
UP00114_1_Homez_1063.2	1.78144588389e-07	9.38777996601e-05	10.0	1076.0	6.0	10854.0	0.92	0.06	SDK1,LINC00598,GALNT13,ADCY2,PPP2R2B,PLEKHA7,VAT1L,MYT1L
UP00072_1_IRC900814_primary	3.71460261423e-07	0.000195369046788	7.0	1079.0	1.0	10859.0	0.64	0.01	OPCML,SPRR2F,AKR1D1,OR6C70
UP00060_2_Max_secondary	8.29411818724e-06	0.00434496332144	8.0	1078.0	6.0	10854.0	0.74	0.06	PACRG,NPSR1-AS1,ADARB2,SFMBT2,WWOX
UP00093_2_Klf7_secondary	1.19755335835e-05	0.00625556911721	7.0	1079.0	4.0	10856.0	0.64	0.04	PRSS55,SYT9,KALRN,GRM8,CTNNA3
UP00117_1_Hoxd11_3873.1	1.63555594345e-05	0.00851754593945	8.0	1078.0	7.0	10853.0	0.74	0.06	OR6K2,CCDC129,ZNF423,WWOX,COBL,FAM78B
UP00246_1_Hoxa11_2218.1	0.000137902076576	0.0694596572621	8.0	1078.0	11.0	10849.0	0.74	0.1	TTC9,MED6,ZNF423,WWOX,COBL,FAM78B,FAM135B
MA0056.1.MZF1_1-4	0.000154283919925	0.0772418674599	56.0	1030.0	321.0	10539.0	5.16	2.96	RASSF9,OR8D2,NRXN3,ITIH2,ADARB2,SRGAP3,CHN2,CHIAP2,TOX3,GABBR1,CHIA,A2M,TMEM132C,LHFPL3,THSD7A,FAM163A,LIMCH1,RYR2,OR4D6,ATXN8OS,HLA-DQB2,FLJ31485,REG3A,SDK1,LOC100287534,TDRD5,OR6C2,LPL,KIAA0040,KLHL1,SPRR2C,WSCD1,LRRC4C,ADCY2,CRYBB3,MCC,PTPRE,SPHKAP,SPP1,OR5A2,DCD
UP00020_2_Atf1_secondary	0.000545360751832	0.246981096953	6.0	1080.0	7.0	10853.0	0.55	0.06	GPR148,CYP4F30P,NTRK3,OR8K5,OR1G1
UP00081_1_Mybl1_primary	0.000749428813345	0.322333075456	3.0	1083.0	0.0	10860.0	0.28	0.0	NRXN3,OR10T2,RNF43
UP00092_1_Myb_primary	0.000749428813345	0.322333075456	3.0	1083.0	0.0	10860.0	0.28	0.0	PKHD1,NRXN3,RNF43
MA0028.1.ELK1	0.000877178492092	0.364726902402	4.0	1082.0	2.0	10858.0	0.37	0.02	RCVRN,TMPRSS11BNL,SEMA6D,GLP2R
UP00049_1_Sp100_primary	0.00105023203754	0.418535002035	5.0	1081.0	5.0	10855.0	0.46	0.05	OR8B2,OR2G2,PRB2,SEMA6D,FAM135B
UP00059_2_Arid5a_secondary	0.00135657462298	0.502972655718	6.0	1080.0	9.0	10851.0	0.55	0.08	LINC00652,ARAP2,WWOX,ODAM
UP00177_1_Hoxd12_3481.1	0.00178186849709	0.600162621123	5.0	1081.0	6.0	10854.0	0.46	0.06	FAM135B,CCDC129,FAM78B
UP00002_2_Sp4_secondary	0.00178186849709	0.600162621123	5.0	1081.0	6.0	10854.0	0.46	0.06	KCNMB1,SDK1,CA10,KCNIP1
UP00070_1_Gcm1_primary	0.00178186849709	0.600162621123	5.0	1081.0	6.0	10854.0	0.46	0.06	AKR1C4,SDK1,LINC00652
MA0138.1.REST	0.00178186849709	0.600162621123	5.0	1081.0	6.0	10854.0	0.46	0.06	LCE3E,SPHKAP,NRXN1
UP00093_1_Klf7_primary	0.00253033632418	0.725308587619	7.0	1079.0	15.0	10845.0	0.64	0.14	KCNMB1,SDK1,CELF2,CA10,KCNIP1
UP00040_2_Irf5_secondary	0.00282744876465	0.763358716509	5.0	1081.0	7.0	10853.0	0.46	0.06	LINC00443,KRTAP19-8
UP00057_1_Zic2_primary	0.00352603005044	0.833770956612	4.0	1082.0	4.0	10856.0	0.37	0.04	FLJ31485,FOXI2,FRAS1,CELF4
UP00006_1_Zic3_primary	0.00352603005044	0.833770956612	4.0	1082.0	4.0	10856.0	0.37	0.04	FLJ31485,FOXI2,FRAS1,CELF4
UP00011_2_Irf6_secondary	0.00425375377271	0.884327264554	5.0	1081.0	8.0	10852.0	0.46	0.07	KRTAP19-8,PGK2,ARAP2
MA0130.1.ZNF354C	0.00511372692245	0.924909229144	49.0	1037.0	323.0	10537.0	4.51	2.97	MYOM2,CCND2,CLDN17,ERICH1-AS1,CHN2,SFMBT2,PAH,MIR5708,TMPRSS11F,MYH4,DNAH9,LOC100130331,LCE3E,ZP4,VIPR2,CYLD,FCRL2,DPP6,CADM1,SDK2,CARD11,ASCL1,LINC00652,LINC00494,LINC00598,ARPP21,OR52K2,FOXO1,PLEKHA7,LOC150935,SHISA2,SPOCK3,COBL,VAT1L,OR5A2,KIAA1211
UP00018_2_Irf4_secondary	0.00589282692539	0.949144657808	4.0	1082.0	5.0	10855.0	0.37	0.05	ERICH1-AS1,KRTAP19-8,TRAT1,GUCA1C
UP00235_1_Hoxc11_3718.2	0.00612733874533	0.954567725054	5.0	1081.0	9.0	10851.0	0.46	0.08	TTC9,MED6,ZNF423,WWOX,COBL,FAM135B
MA0259.1.HIF1A::ARNT	0.0065118510662	0.962358161573	3.0	1083.0	2.0	10858.0	0.28	0.02	LOC441204,SEMA3E,ROR2
MA0138.2.REST	0.0065118510662	0.962358161573	3.0	1083.0	2.0	10858.0	0.28	0.02	SDK1,OR11A1
MA0076.1.ELK4	0.0065118510662	0.962358161573	3.0	1083.0	2.0	10858.0	0.28	0.02	CES5A,B3GALT1,GLP2R
UP00082_2_Zfp187_secondary	0.00915960956071	0.989864453123	6.0	1080.0	15.0	10845.0	0.55	0.14	ERICH1-AS1,LINC00535,LINC00469
MA0039.2.Klf4	0.011682377101	0.99712606702	12.0	1074.0	52.0	10808.0	1.1	0.48	KCNMB1,SDK1,CELF4,GIMAP1-GIMAP5,CRYBB3,MYT1L,DPPA2P3,CA10,GIMAP1,KCNIP1
MA0161.1.NFIC	0.0118527531491	0.99733088377	31.0	1055.0	193.0	10667.0	2.85	1.78	AQP4,SFMBT2,SORBS1,A2M,OR2W5,MBL2,CACNA1E,DLGAP2,MYT1L,OPCML,PPP1R14C,MAS1L,SDK2,DCHS2,NPSR1-AS1,KCNK10,MS4A6A,OR5V1,GCSAML-AS1,LINC00379,RBFOX1,SLC17A6,ADARB2,MS4A13,COL6A5
Ash2l_hand	0.0132185222103	0.998639775583	7.0	1079.0	22.0	10838.0	0.64	0.2	TMEM132D,MBL2
UP00033_2_Zfp410_secondary	0.013315140672	0.998686773361	4.0	1082.0	7.0	10853.0	0.37	0.06	LHX8,OR5A2,BPESC1
MA0067.1.Pax2	0.0185589866255	0.999904299072	4.0	1082.0	8.0	10852.0	0.37	0.07	WIPF3,SEMA6D,TMEM132C,SPATA31D1
UP00094_1_Zfp128_primary	0.0232737745136	0.999990921492	2.0	1084.0	1.0	10859.0	0.18	0.01	GRM8
UP00065_1_Zfp161_primary	0.0232737745136	0.999990921492	2.0	1084.0	1.0	10859.0	0.18	0.01	MAT1A
UP00084_2_Gmeb1_secondary	0.0232737745136	0.999990921492	2.0	1084.0	1.0	10859.0	0.18	0.01	GPR139
MA0003.1.TFAP2A	0.0249168678938	0.999995730221	4.0	1082.0	9.0	10851.0	0.37	0.08	FOXI2,SPINK14
UP00135_1_Hoxc12_3480.1	0.0296154308765	0.999999587372	3.0	1083.0	5.0	10855.0	0.28	0.05	COBL,MED6,TTC9,FAM78B
MA0162.1.Egr1	0.0300540415281	0.999999658965	5.0	1081.0	15.0	10845.0	0.46	0.14	PRSS55,GRM3,TOX3
MA0079.2.SP1	0.038101186154	0.999999993918	11.0	1075.0	56.0	10804.0	1.01	0.52	SDK1,CD1B,GIMAP1-GIMAP5,LPL,TOX3,TMEM132D,LINC00598,GIMAP1,TMEM132C
UP00245_1_Hoxc10_2779.2	0.0510175293592	0.999999999991	4.0	1082.0	12.0	10848.0	0.37	0.11	MED6,TTC9,ZNF423,FAM135B,WWOX
MA0119.1.TLX1::NFIC	0.0572619322337	1.0	6.0	1080.0	25.0	10835.0	0.55	0.23	SLC6A2,NPAS3,CACNA1E,NRG1,OPCML,MAS1L
UP00040_1_Irf5_primary	0.0685816160182	1.0	2.0	1084.0	3.0	10857.0	0.18	0.03	SLC35F3
UP00102_1_Zic1_primary	0.0711039693494	1.0	3.0	1083.0	8.0	10852.0	0.28	0.07	FLJ31485,FRAS1,WWOX
UP00079_1_Esrra_primary	0.333790828417	1.0	2.0	1084.0	11.0	10849.0	0.18	0.1	SYT9,CHST4
MA0163.1.PLAG1	0.999999999999	1.0	0.0	1086.0	15.0	10845.0	0.0	0.14	
MA0152.1.NFATC2	0.995541511029	1.0	9.0	1077.0	191.0	10669.0	0.83	1.76	LINC00598,KRTAP21-1,FOXO1,MIR5708,SFMBT2,LOC150935,CYLD,CLVS2
UP00228_1_Bapx1_2343.1	1.0	1.0	0.0	1086.0	13.0	10847.0	0.0	0.12	
MA0137.1.STAT1	0.965901742243	1.0	2.0	1084.0	53.0	10807.0	0.18	0.49	PHACTR1,CFTR
UP00104_1_Hmx1_3423.1	0.999999999999	1.0	0.0	1086.0	21.0	10839.0	0.0	0.19	
MA0078.1.Sox17	0.999999999987	1.0	0.0	1086.0	33.0	10827.0	0.0	0.3	
MA0055.1.Myf	0.918890430836	1.0	2.0	1084.0	42.0	10818.0	0.18	0.39	ERICH1-AS1,VAT1L
MA0156.1.FEV	0.975315273143	1.0	2.0	1084.0	57.0	10803.0	0.18	0.52	PDE6H,EMR3
UP00017_2_Nkx3-1_secondary	1.0	1.0	0.0	1086.0	4.0	10856.0	0.0	0.04	
MA0111.1.Spz1	0.980051432221	1.0	1.0	1085.0	40.0	10820.0	0.09	0.37	
UP00106_1_Vax2_3500.1	1.0	1.0	0.0	1086.0	10.0	10850.0	0.0	0.09	
UP00051_1_Sox8_primary	0.999999999989	1.0	0.0	1086.0	52.0	10808.0	0.0	0.48	
UP00257_1_Shox2_2641.2	0.999999999996	1.0	0.0	1086.0	16.0	10844.0	0.0	0.15	
UP00067_1_Lef1_primary	0.999999999996	1.0	0.0	1086.0	16.0	10844.0	0.0	0.15	
MA0041.1.Foxd3	0.999999982702	1.0	1.0	1085.0	185.0	10675.0	0.09	1.7	OR7E5P,OR10AG1
UP00406_2_Spdef_secondary	0.999999999996	1.0	0.0	1086.0	16.0	10844.0	0.0	0.15	
UP00004_1_Sox14_primary	0.999999999997	1.0	0.0	1086.0	63.0	10797.0	0.0	0.58	
UP00206_1_Hoxb7_3953.1	0.91632284876	1.0	1.0	1085.0	25.0	10835.0	0.09	0.23	
UP00075_1_Sox15_primary	0.999999999987	1.0	0.0	1086.0	33.0	10827.0	0.0	0.3	
UP00226_1_Mrg1_2246.2	0.999999999999	1.0	0.0	1086.0	15.0	10845.0	0.0	0.14	
UP00023_1_Sox30_primary	0.999999999999	1.0	0.0	1086.0	21.0	10839.0	0.0	0.19	
MA0019.1.Ddit3::Cebpa	1.0	1.0	0.0	1086.0	22.0	10838.0	0.0	0.2	
UP00244_1_Tlx2_3498.2	0.999999999994	1.0	0.0	1086.0	99.0	10761.0	0.0	0.91	
UP00159_1_Six2_2307.2	1.0	1.0	0.0	1086.0	13.0	10847.0	0.0	0.12	
UP00227_1_Duxl_1286.2	1.0	1.0	0.0	1086.0	13.0	10847.0	0.0	0.12	
UP00100_1_Gata6_primary	0.999999999999	1.0	0.0	1086.0	15.0	10845.0	0.0	0.14	
MA0072.1.RORA_2	0.937174832403	1.0	1.0	1085.0	28.0	10832.0	0.09	0.26	LRRIQ3
UP00087_2_Tcfap2c_secondary	0.533601998818	1.0	1.0	1085.0	7.0	10853.0	0.09	0.06	
UP00183_1_Hoxa13_3126.1	0.0876295950488	1.0	4.0	1082.0	15.0	10845.0	0.37	0.14	MED6,WWOX,TTC9,CCDC129
UP00081_2_Mybl1_secondary	0.999999999996	1.0	0.0	1086.0	7.0	10853.0	0.0	0.06	
UP00253_1_Rax_3443.1	0.999999999993	1.0	0.0	1086.0	6.0	10854.0	0.0	0.06	
MA0150.1.NFE2L2	1.0	1.0	0.0	1086.0	25.0	10835.0	0.0	0.23	
UP00240_1_Cdx1_2245.1	0.999999999997	1.0	0.0	1086.0	29.0	10831.0	0.0	0.27	
UP00201_1_Emx2_3420.1	0.999999999987	1.0	0.0	1086.0	9.0	10851.0	0.0	0.08	
UP00116_1_Rhox6_4251.1	1.0	1.0	0.0	1086.0	14.0	10846.0	0.0	0.13	
UP00230_1_Dlx5_3419.2	0.999999999987	1.0	0.0	1086.0	9.0	10851.0	0.0	0.08	
UP00168_1_Hoxd8_2644.1	1.0	1.0	0.0	1086.0	46.0	10814.0	0.0	0.42	
UP00048_2_Rara_secondary	0.333790828417	1.0	2.0	1084.0	11.0	10849.0	0.18	0.1	ADAMDEC1,ADAM7,ADARB2
UP00391_1_Hoxa3_primary	1.0	1.0	0.0	1086.0	23.0	10837.0	0.0	0.21	
MA0148.1.FOXA1	0.981871183949	1.0	1.0	1085.0	41.0	10819.0	0.09	0.38	OR52K2
UP00182_1_Hoxa6_1040.1	0.865107053095	1.0	1.0	1085.0	20.0	10840.0	0.09	0.18	
UP00099_1_Ascl2_primary	0.865107053095	1.0	1.0	1085.0	20.0	10840.0	0.09	0.18	GCSAML-AS1,OR2W5
UP00080_1_Gata5_primary	0.999999999996	1.0	0.0	1086.0	16.0	10844.0	0.0	0.15	
UP00249_1_Nkx2-5_3436.1	0.614601996368	1.0	1.0	1085.0	9.0	10851.0	0.09	0.08	ZNF704
UP00047_2_Zbtb7b_secondary	1.0	1.0	0.0	1086.0	5.0	10855.0	0.0	0.05	
UP00008_3_Six6_2267.4	0.999999999996	1.0	0.0	1086.0	16.0	10844.0	0.0	0.15	
UP00024_1_Glis2_primary	1.0	1.0	0.0	1086.0	4.0	10856.0	0.0	0.04	
UP00025_1_Foxk1_primary	1.0	1.0	0.0	1086.0	60.0	10800.0	0.0	0.55	
UP00248_1_Pax7_3783.1	1.0	1.0	0.0	1086.0	25.0	10835.0	0.0	0.23	
UP00107_1_Nkx2-4_3074.1	0.434251741744	1.0	2.0	1084.0	14.0	10846.0	0.18	0.13	ZNF704
UP00089_3_Tcf1_2666.2	1.0	1.0	0.0	1086.0	8.0	10852.0	0.0	0.07	
UP00157_1_Hmx3_3490.2	0.999999999999	1.0	0.0	1086.0	21.0	10839.0	0.0	0.19	
UP00406_1_Spdef_primary	0.317020855856	1.0	1.0	1085.0	3.0	10857.0	0.09	0.03	
UP00047_1_Zbtb7b_primary	0.999999999987	1.0	0.0	1086.0	9.0	10851.0	0.0	0.08	
MA0061.1.NF-kappaB	0.736869423565	1.0	1.0	1085.0	13.0	10847.0	0.09	0.12	
UP00267_1_Otx2_3441.1	0.999999999993	1.0	0.0	1086.0	6.0	10854.0	0.0	0.06	
MA0142.1.Pou5f1	1.0	1.0	0.0	1086.0	49.0	10811.0	0.0	0.45	
UP00030_1_Sox11_primary	1.0	1.0	0.0	1086.0	38.0	10822.0	0.0	0.35	
UP00018_1_Irf4_primary	0.127586064859	1.0	2.0	1084.0	5.0	10855.0	0.18	0.05	SLC35F3
UP00084_1_Gmeb1_primary	0.173560637774	1.0	1.0	1085.0	1.0	10859.0	0.09	0.01	VAT1L
MA0018.2.CREB1	0.533601998818	1.0	1.0	1085.0	7.0	10853.0	0.09	0.06	MYH4
UP00155_1_Hmx2_3424.3	0.999999999999	1.0	0.0	1086.0	21.0	10839.0	0.0	0.19	
MA0068.1.Pax4	1.0	1.0	0.0	1086.0	0.0	10860.0	0.0	0.0	
UP00041_1_Foxj1_primary	1.0	1.0	0.0	1086.0	58.0	10802.0	0.0	0.53	
UP00142_1_Uncx4.1_2281.2	1.0	1.0	0.0	1086.0	20.0	10840.0	0.0	0.18	
MA0141.1.Esrrb	0.786781075078	1.0	2.0	1084.0	29.0	10831.0	0.18	0.27	NRSN1,GRM7
MA0122.1.Nkx3-2	0.888558422695	1.0	1.0	1085.0	22.0	10838.0	0.09	0.2	
UP00003_1_E2F3_primary	0.248704069397	1.0	1.0	1085.0	2.0	10858.0	0.09	0.02	JPH1
UP00243_1_Isx_3445.1	1.0	1.0	0.0	1086.0	5.0	10855.0	0.0	0.05	
UP00035_1_Hic1_primary	0.999999999987	1.0	0.0	1086.0	9.0	10851.0	0.0	0.08	
UP00160_1_Obox3_3439.1	0.999999999999	1.0	0.0	1086.0	15.0	10845.0	0.0	0.14	
UP00147_1_Nkx2-6_3437.1	1.0	1.0	0.0	1086.0	13.0	10847.0	0.0	0.12	
UP00097_1_Mtf1_primary	1.0	1.0	0.0	1086.0	1.0	10859.0	0.0	0.01	
MA0032.1.FOXC1	0.35232393556	1.0	5.0	1081.0	38.0	10822.0	0.46	0.35	WDR41,LINC00520,PDE8B,IGSF3
UP00056_2_Rfx4_secondary	1.0	1.0	0.0	1086.0	14.0	10846.0	0.0	0.13	
UP00064_1_Sox18_primary	1.0	1.0	0.0	1086.0	41.0	10819.0	0.0	0.38	
UP00237_1_Otp_3496.1	0.999999999996	1.0	0.0	1086.0	16.0	10844.0	0.0	0.15	
UP00029_1_Tbp_primary	0.999999999993	1.0	0.0	1086.0	120.0	10740.0	0.0	1.1	
UP00166_1_Barhl1_2590.2	1.0	1.0	0.0	1086.0	28.0	10832.0	0.0	0.26	
UP00012_1_Bbx_primary	1.0	1.0	0.0	1086.0	48.0	10812.0	0.0	0.44	
UP00108_1_Alx3_3418.2	1.0	1.0	0.0	1086.0	14.0	10846.0	0.0	0.13	
UP00250_1_Irx5_2385.1	1.0	1.0	0.0	1086.0	38.0	10822.0	0.0	0.35	
UP00238_1_Nkx6-3_3446.1	1.0	1.0	0.0	1086.0	25.0	10835.0	0.0	0.23	
MA0073.1.RREB1	0.865107053095	1.0	1.0	1085.0	20.0	10840.0	0.09	0.18	ZNF423
MA0037.1.GATA3	1.0	1.0	0.0	1086.0	0.0	10860.0	0.0	0.0	
MA0140.1.Tal1::Gata1	0.710524830049	1.0	1.0	1085.0	12.0	10848.0	0.09	0.11	REG1P
UP00211_1_Pou3f3_3235.2	0.961041234405	1.0	1.0	1085.0	33.0	10827.0	0.09	0.3	
MA0070.1.PBX1	1.0	1.0	0.0	1086.0	20.0	10840.0	0.0	0.18	
UP00212_1_Lhx5_2279.1	1.0	1.0	0.0	1086.0	38.0	10822.0	0.0	0.35	
UP00030_2_Sox11_secondary	0.975846209496	1.0	1.0	1085.0	38.0	10822.0	0.09	0.35	PCDH7
MA0077.1.SOX9	0.999999999999	1.0	0.0	1086.0	15.0	10845.0	0.0	0.14	
UP00200_2_Nkx6-1_2825.2	1.0	1.0	0.0	1086.0	30.0	10830.0	0.0	0.28	
UP00179_1_Pou2f3_3986.2	1.0	1.0	0.0	1086.0	43.0	10817.0	0.0	0.4	
UP00027_1_Osr1_primary	1.0	1.0	0.0	1086.0	10.0	10850.0	0.0	0.09	
UP00073_1_Foxa2_primary	0.999999999989	1.0	0.0	1086.0	52.0	10808.0	0.0	0.48	
UP00007_1_Egr1_primary	0.0886189635888	1.0	3.0	1083.0	9.0	10851.0	0.28	0.08	FRAS1,ARPP21,TOX3
UP00007_2_Egr1_secondary	0.710524830049	1.0	1.0	1085.0	12.0	10848.0	0.09	0.11	SPOCK3
UP00101_2_Sox12_secondary	0.999999999999	1.0	0.0	1086.0	51.0	10809.0	0.0	0.47	
UP00105_1_Pou3f4_3773.1	0.999999999993	1.0	0.0	1086.0	39.0	10821.0	0.0	0.36	
MA0132.1.Pdx1	1.0	1.0	0.0	1086.0	0.0	10860.0	0.0	0.0	
UP00252_1_Hoxc5_2630.2	1.0	1.0	0.0	1086.0	22.0	10838.0	0.0	0.2	
UP00020_1_Atf1_primary	0.248704069397	1.0	1.0	1085.0	2.0	10858.0	0.09	0.02	MYH4
UP00171_1_Msx3_3206.1	1.0	1.0	0.0	1086.0	28.0	10832.0	0.0	0.26	
UP00049_2_Sp100_secondary	1.0	1.0	0.0	1086.0	0.0	10860.0	0.0	0.0	
MA0018.1.CREB1	0.248704069397	1.0	1.0	1085.0	2.0	10858.0	0.09	0.02	
UP00010_1_Tcfap2b_primary	0.614601996368	1.0	1.0	1085.0	9.0	10851.0	0.09	0.08	
UP00069_1_Sox1_primary	1.0	1.0	0.0	1086.0	47.0	10813.0	0.0	0.43	
MA0108.1.TBP	0.91632284876	1.0	1.0	1085.0	25.0	10835.0	0.09	0.23	
UP00054_1_Tcf7_primary	1.0	1.0	0.0	1086.0	27.0	10833.0	0.0	0.25	
UP00170_1_Isl2_3430.1	1.0	1.0	0.0	1086.0	32.0	10828.0	0.0	0.29	
UP00075_2_Sox15_secondary	0.975846209496	1.0	1.0	1085.0	38.0	10822.0	0.09	0.35	MYT1L
MA0149.1.EWSR1-FLI1	0.999999999996	1.0	1.0	1085.0	586.0	10274.0	0.09	5.4	CRMP1,MIR378D1
UP00261_1_Lhx4_1719.2	1.0	1.0	0.0	1086.0	14.0	10846.0	0.0	0.13	
UP00258_1_Tgif2_3451.1	1.0	1.0	0.0	1086.0	17.0	10843.0	0.0	0.16	
UP00192_1_Six1_0935.2	1.0	1.0	0.0	1086.0	11.0	10849.0	0.0	0.1	
UP00062_1_Sox4_primary	1.0	1.0	0.0	1086.0	40.0	10820.0	0.0	0.37	
UP00103_1_Jundm2_primary	0.999999999995	1.0	0.0	1086.0	3.0	10857.0	0.0	0.03	
UP00034_2_Sox7_secondary	1.0	1.0	0.0	1086.0	0.0	10860.0	0.0	0.0	
UP00164_2_Hoxa7_3750.1	0.999999999999	1.0	0.0	1086.0	15.0	10845.0	0.0	0.14	
MA0100.1.Myb	0.736869423565	1.0	1.0	1085.0	13.0	10847.0	0.09	0.12	GAS7
UP00185_1_Pbx1_3203.1	1.0	1.0	0.0	1086.0	18.0	10842.0	0.0	0.17	
UP00223_1_Irx3_0920.1	0.999999999999	1.0	0.0	1086.0	21.0	10839.0	0.0	0.19	
UP00057_2_Zic2_secondary	0.736869423565	1.0	1.0	1085.0	13.0	10847.0	0.09	0.12	CCND2
UP00071_2_Sox21_secondary	1.0	1.0	0.0	1086.0	12.0	10848.0	0.0	0.11	
UP00054_2_Tcf7_secondary	1.0	1.0	0.0	1086.0	57.0	10803.0	0.0	0.52	
UP00197_1_Hoxc9_2367.2	1.0	1.0	0.0	1086.0	24.0	10836.0	0.0	0.22	
MA0113.1.NR3C1	0.710524830049	1.0	1.0	1085.0	12.0	10848.0	0.09	0.11	GCSAML-AS1,OR2W5
UP00164_1_Hoxa7_2668.2	1.0	1.0	0.0	1086.0	18.0	10842.0	0.0	0.17	
UP00068_2_Eomes_secondary	0.486932116813	1.0	1.0	1085.0	6.0	10854.0	0.09	0.06	SNX20
MA0046.1.HNF1A	0.994251212408	1.0	1.0	1085.0	53.0	10807.0	0.09	0.49	LOC285889,LINC00244
