FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
UP00080_1_Gata5_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00249_1_Nkx2-5_3436.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00047_2_Zbtb7b_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00008_3_Six6_2267.4	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00024_1_Glis2_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00025_1_Foxk1_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0161.1.NFIC	1.0	1.0	22.0	1680.0	0.0	0.0	1.29	0.0	COLGALT2,POLA2,EPHX2,SLC22A20,LDLRAD3,C7orf50,HTRA1,AMZ1,DNASE2,EGR1,TGM3,LTC4S,NR3C2,CUX1,CLU,LOC648987,ZMIZ1,PLEKHG3,LIME1,LRP5,GNA12,LOC100506393,CTBP2,AGO2
UP00248_1_Pax7_3783.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00107_1_Nkx2-4_3074.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00089_3_Tcf1_2666.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00157_1_Hmx3_3490.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00406_1_Spdef_primary	1.0	1.0	4.0	1698.0	0.0	0.0	0.24	0.0	ITPK1,SMOC2,MYOM2,KBTBD11
UP00047_1_Zbtb7b_primary	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	DNASE2
MA0061.1.NF-kappaB	1.0	1.0	6.0	1696.0	0.0	0.0	0.35	0.0	NGF,IFNL4,CNKSR1,TBX2,GRIN2D,LOC399829,BCAS3
UP00267_1_Otx2_3441.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0142.1.Pou5f1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00030_1_Sox11_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00018_1_Irf4_primary	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	CHST15
UP00057_1_Zic2_primary	1.0	1.0	7.0	1695.0	0.0	0.0	0.41	0.0	EPHX2,ACSF3,ELK3,CLU,DNAAF3,SLC43A2
UP00084_1_Gmeb1_primary	1.0	1.0	5.0	1697.0	0.0	0.0	0.29	0.0	MIR4778,UNC119B,CAB39,MEIS1-AS3,CA4,PTPRG,USP32
MA0018.2.CREB1	1.0	1.0	11.0	1691.0	0.0	0.0	0.65	0.0	ITPRIPL2,MIR4778,RB1,MEIS1-AS3,GRAMD3,ERMP1,CXXC5,MIPEP,BRD9,RBMS3,UNK
UP00081_1_Mybl1_primary	1.0	1.0	2.0	1700.0	0.0	0.0	0.12	0.0	TRIM6,OR52B6
MA0067.1.Pax2	1.0	1.0	8.0	1694.0	0.0	0.0	0.47	0.0	RERE,IL17C,FSTL4,HLX,KDM4B,ZC3H18,FAM53A
MA0098.1.ETS1	1.0	1.0	77.0	1625.0	0.0	0.0	4.52	0.0	FGFRL1,AGBL4,LOC100271702,SDCCAG8,ONECUT3,TNXB,RIPK4,ITGA6,BCL11B,TBX3,GPLD1,KDM4B,DCP1B,HAND2,RAPGEF3,FBLIM1,CD86,DACT1,LHFPL2,SOX5,C1QTNF3-AMACR,ZFHX3,OR6S1,LOC399829,ELK3,BHLHE40,ILDR1,CNKSR1,HIST1H1T,LTC4S,FAM110C,SCNN1D,MEG9,NRG1,TTC40,PIRT,TMEM52,B9D1,KRT12,SPON2,LIPC,SULT1C4,KIAA1751,RXRA,PMEPA1,AHRR,AGAP1,ANG,ANKRD23,EBF2,IQCE,LTK,RAD51B,SMCO4,OSBPL5,ASPSCR1,CLDN4,LOC100292680,HTA,LRP5,C1QTNF3,ISLR,ADCY9,OTOF,KRTCAP3,ABCA4,EXD3,FLOT1,UQCRFS1,HSF5,COL12A1,RNF212
UP00155_1_Hmx2_3424.3	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0068.1.Pax4	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00041_1_Foxj1_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00142_1_Uncx4.1_2281.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0141.1.Esrrb	1.0	1.0	4.0	1698.0	0.0	0.0	0.24	0.0	EDN1,FAM181B,PTPRS,TBX3
MA0122.1.Nkx3-2	1.0	1.0	2.0	1700.0	0.0	0.0	0.12	0.0	ITPK1,NGFR
UP00003_1_E2F3_primary	1.0	1.0	10.0	1692.0	0.0	0.0	0.59	0.0	DPF1,TEPP,RBM46,GLIS1,TBX3,CLUL1,TMEM48,PKP1
UP00243_1_Isx_3445.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00035_1_Hic1_primary	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	COLGALT2
UP00160_1_Obox3_3439.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00147_1_Nkx2-6_3437.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00097_1_Mtf1_primary	1.0	1.0	3.0	1699.0	0.0	0.0	0.18	0.0	SIM2,C1orf177
MA0032.1.FOXC1	1.0	1.0	5.0	1697.0	0.0	0.0	0.29	0.0	TGFBR3,LOC728084,CDHR5,CPNE4,SNORA58,SCT,XYLT1
UP00177_1_Hoxd12_3481.1	1.0	1.0	5.0	1697.0	0.0	0.0	0.29	0.0	UNC119B,DPCR1,MRM1,EYA4,PTP4A2
UP00056_2_Rfx4_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00064_1_Sox18_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00237_1_Otp_3496.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00029_1_Tbp_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00166_1_Barhl1_2590.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00012_1_Bbx_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00108_1_Alx3_3418.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00250_1_Irx5_2385.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00238_1_Nkx6-3_3446.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0073.1.RREB1	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	CLDN3,CLDN4
MA0037.1.GATA3	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0140.1.Tal1::Gata1	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	SYNE2
UP00211_1_Pou3f3_3235.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00002_2_Sp4_secondary	1.0	1.0	6.0	1696.0	0.0	0.0	0.35	0.0	NADK,C6orf132,FGFBP1,VAV2,ITGA6,IQCE
UP00040_1_Irf5_primary	1.0	1.0	3.0	1699.0	0.0	0.0	0.18	0.0	MATN1,CHST15,TNFRSF19
MA0070.1.PBX1	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	TNFSF8
UP00212_1_Lhx5_2279.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00030_2_Sox11_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0077.1.SOX9	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	NTM
UP00070_1_Gcm1_primary	1.0	1.0	3.0	1699.0	0.0	0.0	0.18	0.0	OSBPL10,SYN2,FANCI
UP00102_1_Zic1_primary	1.0	1.0	8.0	1694.0	0.0	0.0	0.47	0.0	EPHX2,BLOC1S4,KIAA0232,ELK3,TMEM11,ACSF3,CLU,DNAAF3,SLC43A2
UP00200_2_Nkx6-1_2825.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00179_1_Pou2f3_3986.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00027_1_Osr1_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0104.2.Mycn	1.0	1.0	12.0	1690.0	0.0	0.0	0.71	0.0	RPTOR,ORAI1,COL18A1,AGPAT6,SFT2D3,ST14,KRTCAP3,KIF13B,ANKLE2,C9orf3,PRDM2,SENP7
UP00073_1_Foxa2_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00007_1_Egr1_primary	1.0	1.0	11.0	1691.0	0.0	0.0	0.65	0.0	BAI1,HOXB2,MUC2,HOXB1,IRX5,MUC6,PSD2,CABLES1,CTNNBIP1,TNFRSF4,TSTD1,CLSTN1,TPRA1
UP00007_2_Egr1_secondary	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	SH3TC1
UP00101_2_Sox12_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00105_1_Pou3f4_3773.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0132.1.Pdx1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00252_1_Hoxc5_2630.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00020_1_Atf1_primary	1.0	1.0	4.0	1698.0	0.0	0.0	0.24	0.0	GRAMD3,HM13-AS1,BRD9,CXXC5,ID1
UP00171_1_Msx3_3206.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00049_2_Sp100_secondary	1.0	1.0	2.0	1700.0	0.0	0.0	0.12	0.0	CREB5
MA0018.1.CREB1	1.0	1.0	6.0	1696.0	0.0	0.0	0.35	0.0	SCUBE1,LINC00689,HM13-AS1,ID1,BRD9,CXXC5,LOC648987
UP00010_1_Tcfap2b_primary	1.0	1.0	7.0	1695.0	0.0	0.0	0.41	0.0	LYSMD4,MUC2,TRIM26,MUC6,GRIN2D,ISLR2
MA0079.2.SP1	1.0	1.0	42.0	1660.0	0.0	0.0	2.47	0.0	STAB1,ZFHX3,NFKBIE,TBX3,TIFAB,SEMA4B,NKX2-6,CLSTN1,OCIAD2,SIM2,C9orf169,MUM1,PCOLCE-AS1,BACH2,GDF7,NCOR2,FBXO24,CABLES1,PPP1R16A,NEUROG1,LFNG,RARA,AQP1,ASPSCR1,EFNA2,RNF152,NR2E1,GPT,KIF3C,TJP2,PTPRU,GFI1,TFAP4,RBM47,VAV2,NRXN2,HTA,GPX3,TBC1D19,CXXC5,CTNNBIP1,TOR4A,SYN2,ELMO3,COL4A2
UP00069_1_Sox1_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0108.1.TBP	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00054_1_Tcf7_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00170_1_Isl2_3430.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00059_2_Arid5a_secondary	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	NAA15
UP00075_2_Sox15_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0149.1.EWSR1-FLI1	1.0	1.0	5.0	1697.0	0.0	0.0	0.29	0.0	DPF3,SMCO4,NIPAL4,ADCY7,NFKBIE
UP00261_1_Lhx4_1719.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00258_1_Tgif2_3451.1	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	ZFHX3
UP00192_1_Six1_0935.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00062_1_Sox4_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00103_1_Jundm2_primary	1.0	1.0	5.0	1697.0	0.0	0.0	0.29	0.0	PYY,NAGS,HM13-AS1,ID1,GRAMD3,BRD9,CXXC5
UP00034_2_Sox7_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00164_2_Hoxa7_3750.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0100.1.Myb	1.0	1.0	8.0	1694.0	0.0	0.0	0.47	0.0	TGFBR3,CXXC5,AQP1,GDF7,RABGAP1L,LINC00340,ZNF577,SNX31
UP00185_1_Pbx1_3203.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00223_1_Irx3_0920.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00057_2_Zic2_secondary	1.0	1.0	7.0	1695.0	0.0	0.0	0.41	0.0	SLC44A4,CUX1,TCP11,NYAP1,HMG20B
UP00071_2_Sox21_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00054_2_Tcf7_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0104.1.Mycn	1.0	1.0	95.0	1607.0	0.0	0.0	5.58	0.0	MIRLET7D,SCG5,TNRC6A,DFNB31,GPR180,BHLHE41,CACNA1C,VAV2,DOC2A,ARHGEF16,SPAG6,MIRLET7DHG,OPA3,TSPAN4,CCDC155,GPT,CSPG4,HM13-AS1,LRP5,ACSL6,RBBP5,ELK3,TCF19,FOXP1,KIF26A,ST14,C1orf110,C9orf3,SLC2A1,ZNF598,CMIP,PCNXL2,AGPAT6,GSX2,ZNF608,HTR2A,ORAI1,MRPL14,SENP7,HOXB1,RHOU,CUX1,TMEM67,ASPSCR1,NOTUM,SFT2D3,CD276,PTGER4,PRDM2,BAIAP2,CREBBP,NRN1,RCAN1,ZFHX3,NCOR2,LOC100506710,MARK2,ERN1,GABPB1,BAI1,C10orf90,LRRFIP1,F7,PIP5K1C,WDR90,ID1,KRTCAP3,HIVEP2,DUSP5P1,AGRN,LINC00640,HAND2,BIN1,SIM2,NPTN,DYNC1I1,PEAR1,C1orf177,ATG7,EYA4,ULK2,C10orf35,NR4A1,PHOX2A,COL24A1,PLEKHG3,UPP1,ANKLE2,MBD4,KIF13B,COL6A3
UP00197_1_Hoxc9_2367.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0113.1.NR3C1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00164_1_Hoxa7_2668.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00246_1_Hoxa11_2218.1	1.0	1.0	4.0	1698.0	0.0	0.0	0.24	0.0	DPCR1,MRM1,EYA4,PTP4A2
UP00068_2_Eomes_secondary	1.0	1.0	7.0	1695.0	0.0	0.0	0.41	0.0	SIM2,UPP1,ATP2A1,SLC45A1,CHI3L1,SH2B1,KIF3C
MA0046.1.HNF1A	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00184_1_Lhx8_2247.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00123_1_Hlxb9_3422.1	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	SLC45A1
UP00191_1_Pou2f2_3748.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0040.1.Foxq1	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	CREB5
MA0109.1.Hltf	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	NFIA
MA0027.1.En1	1.0	1.0	2.0	1700.0	0.0	0.0	0.12	0.0	MOB2,DUSP8,KBTBD11
UP00195_1_Six3_1732.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0136.1.ELF5	1.0	1.0	4.0	1698.0	0.0	0.0	0.24	0.0	LOC100292680,FBLIM1,CLDN4,DLX5
MA0004.1.Arnt	1.0	1.0	95.0	1607.0	0.0	0.0	5.58	0.0	MIRLET7D,SCG5,TNRC6A,DFNB31,GPR180,BHLHE41,CACNA1C,VAV2,DOC2A,ARHGEF16,SPAG6,MIRLET7DHG,OPA3,TSPAN4,CCDC155,GPT,CSPG4,HM13-AS1,LRP5,ACSL6,RBBP5,ELK3,TCF19,FOXP1,KIF26A,ST14,C1orf110,C9orf3,SLC2A1,ZNF598,CMIP,PCNXL2,AGPAT6,GSX2,ZNF608,HTR2A,ORAI1,MRPL14,SENP7,HOXB1,RHOU,CUX1,TMEM67,ASPSCR1,NOTUM,SFT2D3,CD276,PTGER4,PRDM2,BAIAP2,CREBBP,NRN1,RCAN1,ZFHX3,NCOR2,LOC100506710,MARK2,ERN1,GABPB1,BAI1,C10orf90,LRRFIP1,F7,PIP5K1C,WDR90,ID1,KRTCAP3,HIVEP2,DUSP5P1,AGRN,LINC00640,HAND2,BIN1,SIM2,NPTN,DYNC1I1,PEAR1,C1orf177,ATG7,EYA4,ULK2,C10orf35,NR4A1,PHOX2A,COL24A1,PLEKHG3,UPP1,ANKLE2,MBD4,KIF13B,COL6A3
UP00209_1_Cart1_0997.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00027_2_Osr1_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00098_1_Rfx3_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00094_2_Zfp128_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00130_1_Lhx3_3431.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00120_1_Lbx2_3869.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00000_1_Smad3_primary	1.0	1.0	3.0	1699.0	0.0	0.0	0.18	0.0	CHRAC1,OSBPL5,TNFRSF19,AGO2
MA0144.1.Stat3	1.0	1.0	8.0	1694.0	0.0	0.0	0.47	0.0	LINC00607,RAB11FIP3,NGF,PTPRS,ERC2,LTK,TRIM47,WNT5A,NCOR2
MA0115.1.NR1H2::RXRA	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0039.1.Klf4	1.0	1.0	4.0	1698.0	0.0	0.0	0.24	0.0	SH3TC2,DPF3,OSBPL3
MA0090.1.TEAD1	1.0	1.0	3.0	1699.0	0.0	0.0	0.18	0.0	SOX21,PNMAL2,PPP5D1
UP00115_1_Lhx2_0953.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0099.1.Fos	1.0	1.0	2.0	1700.0	0.0	0.0	0.12	0.0	SNAI2,TSPAN4
UP00066_2_Hnf4a_secondary	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	BHLHE40
MA0038.1.Gfi	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	
MA0117.1.Mafb	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00205_1_Pknox2_3077.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00125_1_Pitx2_2274.3	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00036_1_Myf6_primary	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	GP9,EFCC1
UP00103_2_Jundm2_secondary	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	RPLP0P2
UP00046_2_Tcfe2a_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00045_2_Mafb_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00037_1_Zfp105_primary	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	CREB5
MA0028.1.ELK1	1.0	1.0	6.0	1696.0	0.0	0.0	0.35	0.0	ILDR1,RXRA,OTOF,CD86,RAD51B,B9D1
UP00092_2_Myb_secondary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00233_1_Meox1_2310.2	1.0	1.0	1.0	1701.0	0.0	0.0	0.06	0.0	ERC2
UP00209_2_Cart1_1275.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0063.1.Nkx2-5	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00071_1_Sox21_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0035.1.Gata1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00188_1_Lmx1a_2238.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
IRF8_ISRE_KANNO	1.0	1.0	3.0	1699.0	0.0	0.0	0.18	0.0	FAM71D,CHST15,FLOT1,GPHN
UP00078_1_Arid3a_primary	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00223_2_Irx3_2226.1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
UP00234_1_Msx1_3031.2	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0133.1.BRCA1	1.0	1.0	0.0	1702.0	0.0	0.0	0.0	0.0	
MA0056.1.MZF1_1-4	1.0	1.0	96.0	1606.0	0.0	0.0	5.64	0.0	SYNPO,PABPN1L,PRKAG2,MYL5,TNRC6A,PPAP2C,CLSTN1,RARA,BLOC1S4,AMZ1,CACNA1C,ARHGEF3,CBFA2T3,GSE1,SLC12A4,DLGAP1,TTYH3,IRX5,RNF207,DCT,KNDC1,IRX3,LOC100499489,MUC6,BCAT1,FAM92B,MACROD1,LOC200772,RAB40C,SBF2,MARCH11,LGR4,ITGA7,GABBR1,SKI,BACH2,LOC100506713,ZIC5,DLX5,CLDN4,CUX1,COL4A2,LOC285740,FRMD6,KIF3C,HOXA-AS3,PRDM16,DNAH3,HTA,SH3TC1,SYN2,AGO2,ANKRD13B,EIF2B2,ZFHX3,TBX2,ATP5I,KCNA5,NCOR2,UTF1,DENND3,TMEM11,LFNG,BCAS3,ADM,WSCD1,TFAP4,LINC00578,C2orf54,LOC400548,HSP90AA1,WIZ,ASAP3,KIAA0232,LCAT,ALOX12,TMEM159,CD320,PGF,GDF7,ALX4,GLI2,C6orf223,TPRG1,PACSIN2,TMPRSS9,SLC44A4,NR4A3,CARD11,MDC1,NR2E1,GPC6,DYNC1H1,BAI1,GFI1,WFIKKN1,PLEKHG5,C1QTNF1,FUCA2,GRIN2D,CTNNBIP1,SLC1A2
