FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
UP00065_1_Zfp161_primary	6.29335825508e-09	3.32288766092e-06	13.0	1689.0	9.0	17011.0	0.76	0.05	ZNF534,SPON2,KRBA1,RBM46,HLX,LOC100130872,GLIS1,PSD2,C1orf177,TMEM48,ZNF578,TMEM161B
MA0062.1.GABPA	1.66098342428e-08	8.75334443051e-06	15.0	1687.0	16.0	17004.0	0.88	0.09	NFATC1,FGFRL1,HSF5,SULT1C4,ELK3,ABCA4,EBF2,HAND2,LTK,FBLIM1,OSBPL5,CLDN4,RNF212
MA0018.2.CREB1	2.50890034398e-08	1.31967288923e-05	11.0	1691.0	6.0	17014.0	0.65	0.04	ITPRIPL2,MIR4778,RB1,MEIS1-AS3,GRAMD3,ERMP1,CXXC5,MIPEP,BRD9,RBMS3,UNK
MA0024.1.E2F1	2.67422684888e-08	1.40395925998e-05	10.0	1692.0	4.0	17016.0	0.59	0.02	PRDM16,SMARCB1,RWDD3,TMEM56-RWDD3,BID,TMC8,OSR1,TNS3,CCDC19,RGMA
UP00003_1_E2F3_primary	1.80314934492e-07	9.44805706468e-05	10.0	1692.0	6.0	17014.0	0.59	0.04	DPF1,TEPP,RBM46,GLIS1,TBX3,CLUL1,TMEM48,PKP1
MA0056.1.MZF1_1-4	2.01388583876e-07	0.000105320693382	96.0	1606.0	529.0	16491.0	5.64	3.11	SYNPO,PABPN1L,PRKAG2,MYL5,TNRC6A,PPAP2C,CLSTN1,RARA,BLOC1S4,AMZ1,CACNA1C,ARHGEF3,CBFA2T3,GSE1,SLC12A4,DLGAP1,TTYH3,IRX5,RNF207,DCT,KNDC1,IRX3,LOC100499489,MUC6,BCAT1,FAM92B,MACROD1,LOC200772,RAB40C,SBF2,MARCH11,LGR4,ITGA7,GABBR1,SKI,BACH2,LOC100506713,ZIC5,DLX5,CLDN4,CUX1,COL4A2,LOC285740,FRMD6,KIF3C,HOXA-AS3,PRDM16,DNAH3,HTA,SH3TC1,SYN2,AGO2,ANKRD13B,EIF2B2,ZFHX3,TBX2,ATP5I,KCNA5,NCOR2,UTF1,DENND3,TMEM11,LFNG,BCAS3,ADM,WSCD1,TFAP4,LINC00578,C2orf54,LOC400548,HSP90AA1,WIZ,ASAP3,KIAA0232,LCAT,ALOX12,TMEM159,CD320,PGF,GDF7,ALX4,GLI2,C6orf223,TPRG1,PACSIN2,TMPRSS9,SLC44A4,NR4A3,CARD11,MDC1,NR2E1,GPC6,DYNC1H1,BAI1,GFI1,WFIKKN1,PLEKHG5,C1QTNF1,FUCA2,GRIN2D,CTNNBIP1,SLC1A2
UP00001_1_E2F2_primary	5.45090211691e-07	0.000284496691219	9.0	1693.0	5.0	17015.0	0.53	0.03	DPF1,RBM46,ERC2,GLIS1,TBX3,TMEM48,PKP1,WNT5A
UP00065_2_Zfp161_secondary	1.25224946868e-06	0.000652209600472	9.0	1693.0	6.0	17014.0	0.53	0.04	BLOC1S4,MRPL14,SCARF2,KIAA0232,PRSS27,CXXC5,LTBP3,FGF5,COL12A1
UP00011_2_Irf6_secondary	1.54885325208e-06	0.000805080063819	7.0	1695.0	2.0	17018.0	0.41	0.01	CRYZ,CLN5,FHL2,RAPGEF6,DNAAF3
MA0039.2.Klf4	2.26682297047e-06	0.00117579067093	25.0	1677.0	75.0	16945.0	1.47	0.44	NEUROG1,METRNL,MAPK15,TIFAB,DNAAF3,CLSTN1,OCIAD2,C9orf169,MUM1,B3GNTL1,PSD2,ETS1,FGFBP1,CABLES1,FOXN3-AS2,ITPK1,RARA,MUC6,EFNA2,ACOT7,C15orf40,KIF3C,GPR153,LIME1,ERI3,CTNNBIP1,ELMO3
UP00028_1_Tcfap2e_primary	4.54333814821e-06	0.00235068730427	11.0	1691.0	14.0	17006.0	0.65	0.08	PTPRS,MUC2,VPS28,TONSL,MUC6,BCAT1,DOK7,GRIN2D,KREMEN2,IRX5,DLX5,CRYAA
MA0076.1.ELK4	5.13738385435e-06	0.00265251013696	9.0	1693.0	8.0	17012.0	0.53	0.05	MYOM2,AGBL4,ILDR1,CD86,EBF2,KBTBD11,LTK,SMOC2,RAD51B
UP00093_1_Klf7_primary	5.59151610608e-06	0.00288107210017	15.0	1687.0	30.0	16990.0	0.88	0.18	RARA,C9orf169,MUM1,PPP1R16A,PTPRS,VAV2,EFNA2,CABLES1,ETS1,ANKRD23,FGFBP1,CTNNBIP1,GPT,TIFAB,NEUROG1,CLDN3,CLDN4,CLSTN1,ELMO3
UP00007_1_Egr1_primary	1.11972633618e-05	0.00575002786109	11.0	1691.0	16.0	17004.0	0.65	0.09	BAI1,HOXB2,MUC2,HOXB1,IRX5,MUC6,PSD2,CABLES1,CTNNBIP1,TNFRSF4,TSTD1,CLSTN1,TPRA1
UP00093_2_Klf7_secondary	1.20436098049e-05	0.00617133134207	7.0	1695.0	4.0	17016.0	0.41	0.02	RTDR1,AMZ1,MAD1L1,KHDC1,KRT31,GNA12,GNAZ,CBX8,C6orf147,CBX2
MA0018.1.CREB1	1.33398601448e-05	0.00682003120303	6.0	1696.0	2.0	17018.0	0.35	0.01	SCUBE1,LINC00689,HM13-AS1,ID1,BRD9,CXXC5,LOC648987
UP00049_1_Sp100_primary	1.33398601448e-05	0.00682003120303	6.0	1696.0	2.0	17018.0	0.35	0.01	SPAG6,DPCR1,UNC119B,SDCCAG8
UP00087_1_Tcfap2c_primary	1.41904287245e-05	0.00722513284725	10.0	1692.0	13.0	17007.0	0.59	0.08	TMEM11,PTPRS,MUC2,MUC6,BCAT1,DOK7,GRIN2D,IRX5,CRYAA
UP00005_1_Tcfap2a_primary	4.43585049299e-05	0.0223693505101	9.0	1693.0	12.0	17008.0	0.53	0.07	TMEM11,PTPRS,MUC2,MUC6,BCAT1,DOK7,GRIN2D,SSH1,CRYAA
UP00010_2_Tcfap2b_secondary	4.43585049299e-05	0.0223693505101	9.0	1693.0	12.0	17008.0	0.53	0.07	ASPSCR1,NOTUM,RPH3AL,VPS28,TONSL,COL18A1,DLX5,KREMEN2,CRYAA,IRX1
MA0067.1.Pax2	5.26918247252e-05	0.0264130606485	8.0	1694.0	9.0	17011.0	0.47	0.05	RERE,IL17C,FSTL4,HLX,KDM4B,ZC3H18,FAM53A
MA0028.1.ELK1	8.5172503933e-05	0.0422651353724	6.0	1696.0	4.0	17016.0	0.35	0.02	ILDR1,RXRA,OTOF,CD86,RAD51B,B9D1
UP00018_2_Irf4_secondary	8.5172503933e-05	0.0422651353724	6.0	1696.0	4.0	17016.0	0.35	0.02	ERC2,RBPMS2,RAPGEF6,GPLD1,CXXC5
MA0104.2.Mycn	8.79936203372e-05	0.043465798162	12.0	1690.0	26.0	16994.0	0.71	0.15	RPTOR,ORAI1,COL18A1,AGPAT6,SFT2D3,ST14,KRTCAP3,KIF13B,ANKLE2,C9orf3,PRDM2,SENP7
UP00084_1_Gmeb1_primary	0.00011086058922	0.0543443989417	5.0	1697.0	2.0	17018.0	0.29	0.01	MIR4778,UNC119B,CAB39,MEIS1-AS3,CA4,PTPRG,USP32
UP00068_2_Eomes_secondary	0.000169233624172	0.0816086910713	7.0	1695.0	8.0	17012.0	0.41	0.05	SIM2,UPP1,ATP2A1,SLC45A1,CHI3L1,SH2B1,KIF3C
UP00072_1_IRC900814_primary	0.00017292717689	0.0831550908261	6.0	1696.0	5.0	17015.0	0.35	0.03	PYY,BLOC1S4,NAGS,CEP170,AKR1E2,FAM71D,STARD3,GPHN
MA0062.2.GABPA	0.000277282792947	0.129717965871	7.0	1695.0	9.0	17011.0	0.41	0.05	AGBL4,HSF5,ELK3,EBF2,FBLIM1,CLDN4
UP00084_2_Gmeb1_secondary	0.000315708788758	0.146047167202	4.0	1698.0	1.0	17019.0	0.24	0.01	MBD4,FOXP1,CSPG4,RBBP5
UP00002_2_Sp4_secondary	0.000319227956863	0.147276711014	6.0	1696.0	6.0	17014.0	0.35	0.04	NADK,C6orf132,FGFBP1,VAV2,ITGA6,IQCE
MA0146.1.Zfx	0.000599856130836	0.258305604101	13.0	1689.0	39.0	16981.0	0.76	0.23	ATP2A1,SOX10,SKI,SLC16A3,FAM132A,PRSS27,SUSD2,SH2B1,LOC200772,F10,RAB40C,MAFB,AGO2
UP00114_1_Homez_1063.2	0.000646870939839	0.275011063906	8.0	1694.0	15.0	17005.0	0.47	0.09	TSKS,VPS18,PTPN14,TBX3,FAM71D,DLL4,INSIG1,GPHN,ALDH1A3,CENPP
UP00057_1_Zic2_primary	0.000655446042742	0.277622791403	7.0	1695.0	11.0	17009.0	0.41	0.06	EPHX2,ACSF3,ELK3,CLU,DNAAF3,SLC43A2
UP00060_1_Max_primary	0.000655446042742	0.277622791403	7.0	1695.0	11.0	17009.0	0.41	0.06	ANKLE2,SFT2D3,ST14,KIF13B,C9orf3,PRDM2,EYA4
MA0160.1.NR4A2	0.000826324913004	0.335269281398	10.0	1692.0	25.0	16995.0	0.59	0.15	UTF1,CACNA1C,ANKRD13B,KDM4B,CDKN1A,CPT2,MIR3925,TBX3,EDN1,SLC1A7,KNDC1,APOBEC3G
UP00102_1_Zic1_primary	0.000893592315034	0.356438677149	8.0	1694.0	16.0	17004.0	0.47	0.09	EPHX2,BLOC1S4,KIAA0232,ELK3,TMEM11,ACSF3,CLU,DNAAF3,SLC43A2
MA0058.1.MAX	0.000893592315034	0.356438677149	8.0	1694.0	16.0	17004.0	0.47	0.09	ANKLE2,AGPAT6,SENP7,KRTCAP3,ST14,C9orf3,PRDM2,BAIAP2
UP00022_2_Zfp740_secondary	0.00105280093076	0.403584277304	5.0	1697.0	5.0	17015.0	0.29	0.03	TMEM11,AGBL4,KIAA0232,BLOC1S4,GPC6,DLX5
UP00099_2_Ascl2_secondary	0.00105202735864	0.403584277304	10.0	1692.0	26.0	16994.0	0.59	0.15	C9orf169,STAB1,LIME1,HIST1H1T,DPF1,DLGAP1,RNF152,NCOR2,OSBPL5
MA0147.1.Myc	0.00131947828103	0.475678867635	9.0	1693.0	22.0	16998.0	0.53	0.13	PLEKHG3,ANKLE2,SFT2D3,ST14,KRTCAP3,KIF13B,C9orf3,PRDM2
UP00006_1_Zic3_primary	0.00187779061479	0.600372839945	7.0	1695.0	14.0	17006.0	0.41	0.08	EPHX2,ACSF3,ELK3,CLU,DNAAF3,SLC43A2
UP00060_2_Max_secondary	0.00201126808547	0.624866713836	6.0	1696.0	10.0	17010.0	0.35	0.06	CEP170,AGPAT6,SENP7,HLX,PXDC1,CNGB1
UP00010_1_Tcfap2b_primary	0.00562349545567	0.935476919519	7.0	1695.0	18.0	17002.0	0.41	0.11	LYSMD4,MUC2,TRIM26,MUC6,GRIN2D,ISLR2
MA0138.2.REST	0.00590091567842	0.943324967864	4.0	1698.0	5.0	17015.0	0.24	0.03	RGS11,OSBPL5,PADI4
UP00408_1_Gabpa_primary	0.00590091567842	0.943324967864	4.0	1698.0	5.0	17015.0	0.24	0.03	AGBL4,RXRA,RAD51B
UP00092_1_Myb_primary	0.00826004826853	0.981797052951	2.0	1700.0	0.0	17020.0	0.12	0.0	TRIM6,OR52B6
UP00103_1_Jundm2_primary	0.00852903985001	0.98389505584	5.0	1697.0	10.0	17010.0	0.29	0.06	PYY,NAGS,HM13-AS1,ID1,GRAMD3,BRD9,CXXC5
MA0163.1.PLAG1	0.0085640788	0.984030304137	10.0	1692.0	37.0	16983.0	0.59	0.22	AMZ1,ALOX5,MGMT,FHL2,IQCE,TTYH3,ADARB1,POFUT2,UBALD1
UP00406_1_Spdef_primary	0.0091329921764	0.987771399216	4.0	1698.0	6.0	17014.0	0.24	0.04	ITPK1,SMOC2,MYOM2,KBTBD11
MA0259.1.HIF1A::ARNT	0.0091329921764	0.987771399216	4.0	1698.0	6.0	17014.0	0.24	0.04	GPT,HTR2A,PEAR1,ARHGEF16
MA0061.1.NF-kappaB	0.00918290321707	0.987841245326	6.0	1696.0	15.0	17005.0	0.35	0.09	NGF,IFNL4,CNKSR1,TBX2,GRIN2D,LOC399829,BCAS3
MA0048.1.NHLH1	0.0117790839375	0.996489428124	9.0	1693.0	33.0	16987.0	0.53	0.19	CXCL6,MPO,LOC732275,GNA12,PAPD7,SNED1,LOC200772,MROH1,ATP6V0A1
UP00177_1_Hoxd12_3481.1	0.0150834709	0.999278682036	5.0	1697.0	12.0	17008.0	0.29	0.07	UNC119B,DPCR1,MRM1,EYA4,PTP4A2
UP00117_1_Hoxd11_3873.1	0.0150834709	0.999278682036	5.0	1697.0	12.0	17008.0	0.29	0.07	UNC119B,DPCR1,MRM1,EYA4,PTP4A2
UP00020_1_Atf1_primary	0.0185800131579	0.99986220871	4.0	1698.0	8.0	17012.0	0.24	0.05	GRAMD3,HM13-AS1,BRD9,CXXC5,ID1
MA0107.1.RELA	0.0189961590528	0.999885119906	8.0	1694.0	30.0	16990.0	0.47	0.18	BPTF,IFNL4,CNKSR1,CPA5,TBX2,GRIN2D,SSH1,LOC399829,BCAS3
MA0105.1.NFKB1	0.02192272204	0.999971415136	6.0	1696.0	19.0	17001.0	0.35	0.11	PRDM16,IFNL4,TBX2,RAPGEFL1,GRIN2D,SSH1,BCAS3
MA0100.1.Myb	0.0220505643261	0.999972519502	8.0	1694.0	31.0	16989.0	0.47	0.18	TGFBR3,CXXC5,AQP1,GDF7,RABGAP1L,LINC00340,ZNF577,SNX31
UP00049_2_Sp100_secondary	0.0232799223628	0.999984441986	2.0	1700.0	1.0	17019.0	0.12	0.01	CREB5
UP00135_1_Hoxc12_3480.1	0.0249432301804	0.99999283817	4.0	1698.0	9.0	17011.0	0.24	0.05	DPCR1,MRM1,EYA4,PTP4A2
MA0101.1.REL	0.0263689404361	0.999996296704	6.0	1696.0	20.0	17000.0	0.35	0.12	BPTF,TPRG1,IFNL4,CNKSR1,CARD8,LIG1,LOC399829
MA0138.1.REST	0.0300977007256	0.999999366173	5.0	1697.0	15.0	17005.0	0.29	0.09	HIST1H1T,C6orf1,OSBPL5,PADI4
UP00015_1_Ehf_primary	0.0300977007256	0.999999366173	5.0	1697.0	15.0	17005.0	0.29	0.09	CD86,ILDR1,AGBL4,HAND2
MA0059.1.MYC::MAX	0.0313744127819	0.999999634817	6.0	1696.0	21.0	16999.0	0.35	0.12	RPTOR,ANKLE2,ST14,PRDM2,ZNF577,BAIAP2
UP00081_1_Mybl1_primary	0.0437636477672	0.99999999904	2.0	1700.0	2.0	17018.0	0.12	0.01	TRIM6,OR52B6
E2A-Homer	0.0530691224385	0.999999999989	9.0	1693.0	45.0	16975.0	0.53	0.26	KRT12,CXCL6,EIF1,VPS28,TONSL,ANO10,ITPKB,GNA12,ZFHX3,KRT42P,SNRK-AS1,OSBPL5
UP00097_1_Mtf1_primary	0.0553707366825	0.999999999996	3.0	1699.0	7.0	17013.0	0.18	0.04	SIM2,C1orf177
Ash2l_hand	0.0622282294468	1.0	10.0	1692.0	54.0	16966.0	0.59	0.32	DHX35,STK11,KRT9,VPS28,TONSL,KHDC1,BCL11B,C6orf147,GP9,TIFAB,NEUROG1,ISLR,OPA3,EFCC1
UP00245_1_Hoxc10_2779.2	0.0621307146839	1.0	4.0	1698.0	13.0	17007.0	0.24	0.08	DPCR1,MRM1,EYA4,PTP4A2
UP00040_2_Irf5_secondary	0.0685947934656	1.0	2.0	1700.0	3.0	17017.0	0.12	0.02	ERC2
MA0130.1.ZNF354C	0.0706823719514	1.0	62.0	1640.0	504.0	16516.0	3.64	2.96	NADK,DUSP5P1,SPACA7,UBE2D2,ZFHX3,NOTCH1,MOB2,MIR548W,TRIM58,HAND2,NOC4L,TIFAB,ASS1,CLSTN1,LHFPL2,VEPH1,HOXC5,CHD5,PCOLCE-AS1,DPCR1,WWC1,CKB,OTX1,KDM4B,KHK,CGREF1,DUSP8,LINC00689,FBXO24,DISP1,NEUROG1,DLC1,ETS1,TMPRSS9,C1orf110,ITPRIPL2,TRAF5,C8orf48,SENP7,NR4A3,CREB5,RHOU,CRB2,BARX1,MRGPRF,KBTBD11,ELK3,LAMC2,PTGES,HOXC6,C15orf40,BAI1,ANKLE2,LIME1,TPCN2,PLEKHG5,CD97,TBX3,ARSI,AGPAT6,KRTCAP3,CREBBP,CXXC5,CTNNBIP1,CMTM6,CMTM7,SLC1A2,GALNT9
UP00040_1_Irf5_primary	0.0711355416372	1.0	3.0	1699.0	8.0	17012.0	0.18	0.05	MATN1,CHST15,TNFRSF19
UP00070_1_Gcm1_primary	0.0711355416372	1.0	3.0	1699.0	8.0	17012.0	0.18	0.05	OSBPL10,SYN2,FANCI
UP00057_2_Zic2_secondary	0.0742565211238	1.0	7.0	1695.0	34.0	16986.0	0.41	0.2	SLC44A4,CUX1,TCP11,NYAP1,HMG20B
UP00079_1_Esrra_primary	0.865021032805	1.0	1.0	1701.0	20.0	17000.0	0.06	0.12	LOC648987
MA0152.1.NFATC2	0.999961535041	1.0	9.0	1693.0	266.0	16754.0	0.53	1.56	SPACA7,TRAF5,TBX3,BARX1,FAM53B,LOC441009,ETS1
UP00228_1_Bapx1_2343.1	0.999999999963	1.0	0.0	1702.0	19.0	17001.0	0.0	0.11	
MA0137.1.STAT1	0.84517395645	1.0	4.0	1698.0	60.0	16960.0	0.24	0.35	FAM71D,CHST15,FLOT1,KLHDC4,GPHN
UP00104_1_Hmx1_3423.1	0.999999999988	1.0	0.0	1702.0	16.0	17004.0	0.0	0.09	
MA0078.1.Sox17	0.997780881429	1.0	1.0	1701.0	63.0	16957.0	0.06	0.37	KIRREL3
MA0055.1.Myf	0.861768092513	1.0	4.0	1698.0	62.0	16958.0	0.24	0.36	DISP1,LINC00229,CREB5,C6orf147,KHDC1
MA0156.1.FEV	0.999999999948	1.0	0.0	1702.0	76.0	16944.0	0.0	0.45	
UP00017_2_Nkx3-1_secondary	0.999999999924	1.0	0.0	1702.0	5.0	17015.0	0.0	0.03	
MA0111.1.Spz1	0.762447067299	1.0	3.0	1699.0	40.0	16980.0	0.18	0.24	NKX2-6,RAD51B
UP00106_1_Vax2_3500.1	0.99999999996	1.0	0.0	1702.0	18.0	17002.0	0.0	0.11	
UP00051_1_Sox8_primary	0.99999999999	1.0	0.0	1702.0	89.0	16931.0	0.0	0.52	
UP00257_1_Shox2_2641.2	0.999999999982	1.0	0.0	1702.0	22.0	16998.0	0.0	0.13	
UP00067_1_Lef1_primary	0.999999999982	1.0	0.0	1702.0	22.0	16998.0	0.0	0.13	
MA0041.1.Foxd3	0.999999999936	1.0	0.0	1702.0	254.0	16766.0	0.0	1.49	
UP00406_2_Spdef_secondary	0.999999999962	1.0	0.0	1702.0	20.0	17000.0	0.0	0.12	
UP00004_1_Sox14_primary	0.999999999948	1.0	0.0	1702.0	76.0	16944.0	0.0	0.45	
UP00206_1_Hoxb7_3953.1	0.937097294228	1.0	1.0	1701.0	28.0	16992.0	0.06	0.16	SLC45A1
UP00075_1_Sox15_primary	0.999999999956	1.0	0.0	1702.0	45.0	16975.0	0.0	0.26	
UP00226_1_Mrg1_2246.2	0.999999999978	1.0	0.0	1702.0	14.0	17006.0	0.0	0.08	
UP00023_1_Sox30_primary	0.999999999957	1.0	0.0	1702.0	47.0	16973.0	0.0	0.28	
MA0019.1.Ddit3::Cebpa	0.999999999967	1.0	0.0	1702.0	43.0	16977.0	0.0	0.25	
UP00244_1_Tlx2_3498.2	0.999999999951	1.0	0.0	1702.0	121.0	16899.0	0.0	0.71	
UP00159_1_Six2_2307.2	0.999999999934	1.0	0.0	1702.0	6.0	17014.0	0.0	0.04	
UP00227_1_Duxl_1286.2	0.99999999997	1.0	0.0	1702.0	21.0	16999.0	0.0	0.12	
UP00100_1_Gata6_primary	0.999999999962	1.0	0.0	1702.0	34.0	16986.0	0.0	0.2	
MA0072.1.RORA_2	0.999999999957	1.0	0.0	1702.0	35.0	16985.0	0.0	0.21	
UP00087_2_Tcfap2c_secondary	0.247117456229	1.0	4.0	1698.0	24.0	16996.0	0.24	0.14	LHPP,OTX1,PADI4,ISLR2
UP00183_1_Hoxa13_3126.1	0.631628189398	1.0	2.0	1700.0	21.0	16999.0	0.12	0.12	SPAG6,DPCR1
UP00081_2_Mybl1_secondary	0.999999999965	1.0	0.0	1702.0	15.0	17005.0	0.0	0.09	
UP00253_1_Rax_3443.1	0.999999999971	1.0	0.0	1702.0	9.0	17011.0	0.0	0.05	
