FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0060.2.NFYA	2.4835e-03	3.2042e-02	6	257	131	26169	2.28%	0.5%	PTF1A,ISL1,CTD-2314G24.2,SALL3,RP11-849I19.1
MA0509.1.Rfx1	2.6917e-03	3.4167e-02	5	258	91	26209	1.9%	0.35%	C11ORF70,AMER2
UP00006_1_Zic3_primary	3.5398e-03	4.4219e-02	4	259	59	26241	1.52%	0.22%	NKX1-1,,SKOR2,SALL3
MA0780.1.PAX3	3.5966e-03	4.4227e-02	7	256	190	26110	2.66%	0.72%	FOXG1,PAX1
MA0155.1.INSM1	4.0584e-03	4.9138e-02	8	255	247	26053	3.04%	0.94%	MARCH11,SNORA40,TBX18,PTF1A,FAM155A,AC005152.2,CNGA3,NMNAT2,AC092675.3,COL4A4
MA0139.1.CTCF	4.5581e-03	5.4352e-02	6	257	149	26151	2.28%	0.57%	PAH,KCNA7,SLC32A1,FOXQ1
MA0694.1.ZBTB7B	5.2020e-03	6.1104e-02	5	258	107	26193	1.9%	0.41%	IRX2,DRD5,FBLL1,SLC2A9,TMEM179
MA0636.1.BHLHE41	5.3828e-03	6.2297e-02	3	260	33	26267	1.14%	0.13%	RP11-707M1.1,SHE,EYA2
MA0685.1.SP4	5.9771e-03	6.8173e-02	6	257	158	26142	2.28%	0.6%	PCDHA2,AC009166.5,BOK-AS1,PCDHA1,AQPEP,BOK,LHFPL4,SKOR2
MA0502.1.NFYB	6.3317e-03	7.1187e-02	6	257	160	26140	2.28%	0.61%	PTF1A,ISL1,CTD-2314G24.2,SALL3,RP11-849I19.1
MA0742.1.Klf12	9.2557e-03	1.0259e-01	6	257	174	26126	2.28%	0.66%	SNAP91,C11ORF70,SHE,SALL3
MA0819.1.CLOCK	1.1289e-02	1.2340e-01	3	260	44	26256	1.14%	0.17%	RP11-707M1.1,EYA2,CA10
MA0646.1.GCM1	1.1892e-02	1.2820e-01	4	259	85	26215	1.52%	0.32%	NMNAT2,PCDH8,SHISA6,AVPR1A
UP00021_1_Zfp281_primary	1.3634e-02	1.4500e-01	8	255	307	25993	3.04%	1.17%	PCDHA2,AC009166.5,SNORA40,PTF1A,RP11-56P9.10,FAM155A,AQPEP,PCDHA1,TBX18
MA0464.2.BHLHE40	1.4842e-02	1.5476e-01	3	260	49	26251	1.14%	0.19%	RP11-707M1.1,SHE,EYA2
MA0615.1.Gmeb1	1.4945e-02	1.5476e-01	2	261	17	26283	0.76%	0.06%	CSMD2,PTF1A,SNORA40
MA0736.1.GLIS2	1.6991e-02	1.7366e-01	4	259	95	26205	1.52%	0.36%	,FOXQ1,ANKRD30BL,RP11-56P9.10
MA0816.1.Ascl2	2.0269e-02	2.0451e-01	5	258	152	26148	1.9%	0.58%	ISL1,C5ORF38,CTD-2314G24.2,IRX2
MA0591.1.Bach1::Mafk	2.1790e-02	2.1707e-01	5	258	155	26145	1.9%	0.59%	KCNT1,SALL3,GAD2,CA10
MA0004.1.Arnt	2.6140e-02	2.5715e-01	4	259	109	26191	1.52%	0.41%	RP11-707M1.1,EYA2,BARHL2,SHE
MA0058.3.MAX	2.6724e-02	2.5965e-01	3	260	62	26238	1.14%	0.24%	RP11-707M1.1,BARHL2,EYA2
MA0626.1.Npas2	3.0012e-02	2.8804e-01	3	260	65	26235	1.14%	0.25%	RP11-707M1.1,BARHL2,EYA2
MA0825.1.MNT	3.1153e-02	2.9539e-01	3	260	66	26234	1.14%	0.25%	RP11-707M1.1,BARHL2,EYA2
MA0104.3.Mycn	3.2316e-02	3.0277e-01	3	260	67	26233	1.14%	0.25%	RP11-707M1.1,BARHL2,EYA2
MA0695.1.ZBTB7C	3.4182e-02	3.1280e-01	4	259	119	26181	1.52%	0.45%	IRX2,RP11-124O11.1,FBLL1,TMEM179
MA0737.1.GLIS3	3.4182e-02	3.1280e-01	4	259	119	26181	1.52%	0.45%	MARCH11,ANKRD30BL,RP11-56P9.10
UP00094_1_Zfp128_primary	3.5413e-02	3.2034e-01	2	261	28	26272	0.76%	0.11%	CSMD2,NR1H2,KCNC3
UP00060_1_Max_primary	3.8471e-02	3.4405e-01	3	260	72	26228	1.14%	0.27%	RP11-707M1.1,BARHL2,SHE
MA0663.1.MLX	3.9863e-02	3.5250e-01	2	261	30	26270	0.76%	0.11%	RP11-707M1.1,EYA2
MA0863.1.MTF1	4.6583e-02	4.0734e-01	3	260	78	26222	1.14%	0.3%	KCNA4,DLGAP1,GPR6
MA0664.1.MLXIPL	6.4917e-02	5.6142e-01	2	261	40	26260	0.76%	0.15%	RP11-707M1.1,EYA2
UP00076_1_Rfxdc2_primary	6.8462e-02	5.8565e-01	3	260	92	26208	1.14%	0.35%	TEKT3,AC018641.7,FAM135B
MA0014.2.PAX5	7.0357e-02	5.8962e-01	6	257	285	26015	2.28%	1.08%	GPR6,FAT1,SHE,UNC80
MA0779.1.PAX1	7.0425e-02	5.8962e-01	2	261	42	26258	0.76%	0.16%	FAT1,XXBAC-BPGBPG55C20.1
UP00036_1_Myf6_primary	7.1562e-02	5.9283e-01	5	258	218	26082	1.9%	0.83%	ISL1,C5ORF38,CTD-2314G24.2,IRX2
MA0781.1.PAX9	7.8959e-02	6.4120e-01	2	261	45	26255	0.76%	0.17%	XXBAC-BPGBPG55C20.1,GPR6
MA0616.1.Hes2	7.9030e-02	6.4120e-01	3	260	98	26202	1.14%	0.37%	RP11-707M1.1,SHE,EYA2
MA0735.1.GLIS1	8.4818e-02	6.8114e-01	2	261	47	26253	0.76%	0.18%	FOXQ1,GPR158-AS1,GPR158
MA0059.1.MAX::MYC	8.8344e-02	7.0229e-01	3	260	103	26197	1.14%	0.39%	,RP11-707M1.1,BARHL2
MA0750.1.ZBTB7A	9.2193e-02	7.2556e-01	3	260	105	26195	1.14%	0.4%	LMF1,FBLL1,TMEM179
MA0258.2.ESR2	9.6522e-02	7.5211e-01	4	259	171	26129	1.52%	0.65%	SNORA40,PTF1A,KCTD8,AC136932.2,SSTR1,LINC00273
MA0024.3.E2F1	1.0369e-01	8.0008e-01	1	262	10	26290	0.38%	0.04%	PHOX2A
MA0603.1.Arntl	1.1588e-01	8.7682e-01	2	261	57	26243	0.76%	0.22%	RP11-707M1.1,EYA2
UP00050_1_Bhlhb2_primary	1.1588e-01	8.7682e-01	2	261	57	26243	0.76%	0.22%	RP11-707M1.1,SHE
MA0875.1.BARX1	1.1698e-01	8.7682e-01	5	258	255	26045	1.9%	0.97%	GPR158-AS1,FOXG1,GPR158,RP4-749H3.1
MA0692.1.TFEB	1.2097e-01	8.9813e-01	3	260	119	26181	1.14%	0.45%	,RP11-707M1.1,EYA2
UP00220_1_Nkx1-1_3856.3	1.2569e-01	9.2445e-01	2	261	60	26240	0.76%	0.23%	ISL1,CTD-2314G24.2
MA0839.1.CREB3L1	1.2900e-01	9.4003e-01	2	261	61	26239	0.76%	0.23%	BARHL2,RP11-56P9.10
MA0640.1.ELF3	1.4328e-01	1.0000e+00	3	260	129	26171	1.14%	0.49%	TBX18,BRINP2,TENM4
MA0112.3.ESR1	1.5218e-01	1.0000e+00	4	259	204	26096	1.52%	0.78%	LINC00273,FBLL1,C5ORF38,AC136932.2,DPP6
MA0680.1.PAX7	1.5963e-01	1.0000e+00	4	259	208	26092	1.52%	0.79%	PAX1
MA0069.1.Pax6	1.6683e-01	1.0000e+00	3	260	139	26161	1.14%	0.53%	FAT1,SOX1,XXBAC-BPGBPG55C20.1
MA0739.1.Hic1	1.7490e-01	1.0000e+00	4	259	216	26084	1.52%	0.82%	PCDHA2,PCDHA1,SLC2A9,DRD5,RP11-227F19.2,RP11-227F19.1
MA0862.1.GMEB2	1.8051e-01	1.0000e+00	1	262	19	26281	0.38%	0.07%	TACC2
UP00084_1_Gmeb1_primary	1.8051e-01	1.0000e+00	1	262	19	26281	0.38%	0.07%	CSMD2
MA0101.1.REL	1.8891e-01	1.0000e+00	3	260	148	26152	1.14%	0.56%	PRRX1,RP1-79C4.1,UGT8
MA0493.1.Klf1	2.2278e-01	1.0000e+00	5	258	321	25979	1.9%	1.22%	PTF1A,SNORA40,C11ORF70
MA0831.1.TFE3	2.2398e-01	1.0000e+00	2	261	88	26212	0.76%	0.33%	RP11-707M1.1,EYA2
MA0076.2.ELK4	2.3858e-01	1.0000e+00	2	261	92	26208	0.76%	0.35%	BRINP2,EYA2
UP00163_1_En2_0952.1	2.4027e-01	1.0000e+00	3	260	168	26132	1.14%	0.64%	FOXG1
MA0747.1.SP8	2.4885e-01	1.0000e+00	4	259	252	26048	1.52%	0.96%	PTF1A,AC009166.5,RP11-56P9.10,SNORA40,VSTM2A
MA0473.2.ELF1	2.4957e-01	1.0000e+00	2	261	95	26205	0.76%	0.36%	TBX18,BRINP2
MA0641.1.ELF4	2.5323e-01	1.0000e+00	2	261	96	26204	0.76%	0.37%	TBX18,UNC79
MA0063.1.Nkx2-5	2.5748e-01	1.0000e+00	4	259	256	26044	1.52%	0.97%	GPR158-AS1,FOXG1,GPR158
UP00022_1_Zfp740_primary	2.5878e-01	1.0000e+00	3	260	175	26125	1.14%	0.67%	AC092675.3,CNGA3,ANKRD30BL,RP11-56P9.10
UP00056_1_Rfx4_primary	2.7523e-01	1.0000e+00	2	261	102	26198	0.76%	0.39%	TEKT3,FAM135B
MA0637.1.CENPB	2.8718e-01	1.0000e+00	1	262	33	26267	0.38%	0.13%	SOX1
MA0734.1.GLI2	2.8989e-01	1.0000e+00	2	261	106	26194	0.76%	0.4%	LMF1,FBLL1
MA0609.1.Crem	3.0124e-01	1.0000e+00	1	262	35	26265	0.38%	0.13%	TACC2
UP00035_1_Hic1_primary	3.0710e-01	1.0000e+00	3	260	193	26107	1.14%	0.73%	PCDHA2,DRD5,SLC2A9,PCDHA1
MA0163.1.PLAG1	3.1471e-01	1.0000e+00	4	259	282	26018	1.52%	1.07%	TBX18,RP11-173L6.1,ANKRD34B
UP00047_1_Zbtb7b_primary	3.1543e-01	1.0000e+00	2	261	113	26187	0.76%	0.43%	C5ORF38,IRX2
MA0744.1.SCRT2	3.2061e-01	1.0000e+00	3	260	198	26102	1.14%	0.75%	GPR158-AS1,GPR158,GAD2,DLGAP1
MA0105.4.NFKB1	3.2331e-01	1.0000e+00	3	260	199	26101	1.14%	0.76%	MARCH11,DPP6
MA0642.1.EN2	3.2994e-01	1.0000e+00	2	261	117	26183	0.76%	0.44%	IRX4,RP4-749H3.1,CTD-2194D22.2
MA0073.1.RREB1	3.3657e-01	1.0000e+00	6	257	472	25828	2.28%	1.79%	MARCH11,PRMT8,ELAVL2,SNORA40,PTF1A,SHISA6,RP11-129I19.2,IRX2
MA0597.1.THAP1	3.3953e-01	1.0000e+00	3	260	205	26095	1.14%	0.78%	NMNAT2,SLC18A3,ZYG11A,CHAT
MA0666.1.MSX1	3.4493e-01	1.0000e+00	3	260	207	26093	1.14%	0.79%	GPR158-AS1,CTD-2194D22.2,GPR158,RP4-749H3.1,IRX4
MA0598.2.EHF	3.4796e-01	1.0000e+00	2	261	122	26178	0.76%	0.46%	TBX18,BRINP2
MA0665.1.MSC	3.5512e-01	1.0000e+00	2	261	124	26176	0.76%	0.47%	ISL1,CTD-2314G24.2
MA0871.1.TFEC	3.5869e-01	1.0000e+00	2	261	125	26175	0.76%	0.48%	RP11-707M1.1,EYA2
MA0686.1.SPDEF	3.6118e-01	1.0000e+00	1	262	44	26256	0.38%	0.17%	CSMD2
MA0147.2.Myc	3.6380e-01	1.0000e+00	3	260	214	26086	1.14%	0.81%	PCDHA2,RP11-707M1.1,PCDHA1,BARHL2
MA0672.1.NKX2-3	3.6649e-01	1.0000e+00	3	260	215	26085	1.14%	0.82%	RP11-692C23.1,PTF1A,FAT1,C5ORF38,SNORA40
MA0775.1.MEIS3	3.6649e-01	1.0000e+00	3	260	215	26085	1.14%	0.82%	IRX4,CTD-2194D22.2,AVPR1A,FAM155A
UP00263_1_Hoxb8_3780.2	3.7506e-01	1.0000e+00	5	258	401	25899	1.9%	1.52%	GPR158-AS1,FOXG1,GPR158,NKX2-1-AS1,PHKBP2
MA0604.1.Atf1	3.8615e-01	1.0000e+00	1	262	48	26252	0.38%	0.18%	FAM155A
MA0622.1.Mlxip	3.8615e-01	1.0000e+00	1	262	48	26252	0.38%	0.18%	BARHL2
MA0834.1.ATF7	3.8615e-01	1.0000e+00	1	262	48	26252	0.38%	0.18%	TACC2
MA0062.2.Gabpa	4.0424e-01	1.0000e+00	1	262	51	26249	0.38%	0.19%	EYA2
MA0887.1.EVX1	4.0438e-01	1.0000e+00	2	261	138	26162	0.76%	0.52%	LINC00404,RP11-450H6.3
UP00164_1_Hoxa7_2668.2	4.0864e-01	1.0000e+00	4	259	324	25976	1.52%	1.23%	GPR158-AS1,FOXG1,GPR158
MA0691.1.TFAP4	4.2155e-01	1.0000e+00	2	261	143	26157	0.76%	0.54%	ISL1,CTD-2314G24.2
UP00020_1_Atf1_primary	4.2180e-01	1.0000e+00	1	262	54	26246	0.38%	0.21%	TACC2
MA0708.1.MSX2	4.4584e-01	1.0000e+00	3	260	245	26055	1.14%	0.93%	GPR158-AS1,CTD-2194D22.2,GPR158,RP4-749H3.1,IRX4
MA0709.1.Msx3	4.4584e-01	1.0000e+00	3	260	245	26055	1.14%	0.93%	GPR158-AS1,CTD-2194D22.2,GPR158,RP4-749H3.1,IRX4
UP00086_1_Irf3_primary	4.4832e-01	1.0000e+00	4	259	342	25958	1.52%	1.3%	TEKT3,PLEKHB2,LMX1A,AC018865.8
MA0770.1.HSF2	4.5358e-01	1.0000e+00	3	260	248	26052	1.14%	0.94%	NKX2-1-AS1,TACC2,LMX1A,PHKBP2
MA0103.2.ZEB1	4.6570e-01	1.0000e+00	4	259	350	25950	1.52%	1.33%	MARCH11,ZYG11A,SLC2A9,DRD5
UP00151_1_Barx2_3447.2	4.7145e-01	1.0000e+00	3	260	255	26045	1.14%	0.97%	FOXG1
UP00095_1_Zfp691_primary	4.7791e-01	1.0000e+00	2	261	160	26140	0.76%	0.61%	PCDHA2,ZYG11A,PCDHA1
MA0774.1.MEIS2	4.8155e-01	1.0000e+00	3	260	259	26041	1.14%	0.98%	IRX4,CTD-2194D22.2,AVPR1A,FAM155A
