FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
UP00001_1_E2F2_primary	0.00652152627974	0.962541736501	3.0	3495.0	2.0	34978.0	0.09	0.01	SDK1,RERG
UP00036_2_Myf6_secondary	0.00841946056276	0.985411944696	11.0	3487.0	43.0	34937.0	0.31	0.12	EDARADD,DNAH9,FREM1,PTPRD,SHH,ST6GALNAC3
UP00020_1_Atf1_primary	0.00854381771922	0.986180603849	5.0	3493.0	10.0	34970.0	0.14	0.03	SAMSN1,ATP8A1,RBFOX1
MA0059.1.MYC::MAX	0.00860664852747	0.986494550526	10.0	3488.0	37.0	34943.0	0.29	0.11	SDK2,SLC24A3,DLGAP2,SLIT1,MYO5B,COL6A5
UP00097_1_Mtf1_primary	0.00887576367501	0.988096797386	7.0	3491.0	20.0	34960.0	0.2	0.06	KCND3,C6orf118,CHN2,SEMA6D,PDE10A,MCTP2
MA0014.1.Pax5	0.00914364707227	0.989497170381	4.0	3494.0	6.0	34974.0	0.11	0.02	SYNDIG1,PRR21
MA0055.1.Myf	0.00989330024746	0.992712314302	20.0	3478.0	106.0	34874.0	0.57	0.3	NLRP9,KCNK5,PCSK6,DLGAP2,CNTNAP2,ZMYND12,HECW1,MYT1L,LOC285577,MS4A12,MS4A13,PDZRN3
UP00099_1_Ascl2_primary	0.0110807484104	0.995931345908	11.0	3487.0	45.0	34935.0	0.31	0.13	LOC285577
UP00084_1_Gmeb1_primary	0.0121631406662	0.997602178066	3.0	3495.0	3.0	34977.0	0.09	0.01	RBFOX1
UP00031_1_Zbtb3_primary	0.0126951727056	0.998137826516	20.0	3478.0	109.0	34871.0	0.57	0.31	LRP2,LPHN3,ZNF354A,ZBTB16,SLC35F3,FLJ41649,PIEZO2,WWOX,KCNK13,GSC,CNTNAP5,C9orf72,CACNA2D3,TDRG1,CLK4
UP00033_2_Zfp410_secondary	0.0133163850873	0.998615296183	10.0	3488.0	40.0	34940.0	0.29	0.11	HMP19,INADL,RBFOX1,COL23A1
UP00265_1_Pitx3_3497.2	0.0180468749968	0.999866810273	6.0	3492.0	18.0	34962.0	0.17	0.05	PTPRT,GRID2
UP00087_1_Tcfap2c_primary	0.0183875959059	0.999885533493	9.0	3489.0	36.0	34944.0	0.26	0.1	HPYR1,MTUS2,CTNND2,AACSP1,LOC100190940,CLRN3
UP00003_2_E2F3_secondary	0.0198567911018	0.999943857317	3.0	3495.0	4.0	34976.0	0.09	0.01	OR8U8,DICER1
UP00100_2_Gata6_secondary	0.0198567911018	0.999943857317	3.0	3495.0	4.0	34976.0	0.09	0.01	KCNA1,KCNIP4,PCDH15
UP00102_1_Zic1_primary	0.0243811030043	0.999993831508	5.0	3493.0	14.0	34966.0	0.14	0.04	ESRRB,LOC100190940
UP00005_1_Tcfap2a_primary	0.0255064214009	0.999996387514	8.0	3490.0	32.0	34948.0	0.23	0.09	HPYR1,MTUS2,CTNND2,AACSP1,CLRN3
MA0147.1.Myc	0.0255064214009	0.999996387514	8.0	3490.0	32.0	34948.0	0.23	0.09	KCND3,SDK2,DLGAP2,SLIT1,MYO5B,SLC24A3
UP00060_1_Max_primary	0.0264166256223	0.999997577683	6.0	3492.0	20.0	34960.0	0.17	0.06	DLGAP2,GRIN2B,SDK2,SLIT1
MA0160.1.NR4A2	0.0314648963278	0.999999796948	10.0	3488.0	47.0	34933.0	0.29	0.13	ARHGAP44,LOC285441,PACRG,PCSK6,LOC285889,RELN
MA0009.1.T	0.0314648963278	0.999999796948	10.0	3488.0	47.0	34933.0	0.29	0.13	XKR4,SNX10,ADAMTS16,LOC283688,ARHGAP28,ARNT2
UP00056_2_Rfx4_secondary	0.0366788408956	0.999999983777	5.0	3493.0	16.0	34964.0	0.14	0.05	THSD7B,PIWIL1,PPAPDC1A
UP00070_2_Gcm1_secondary	0.0366788408956	0.999999983777	5.0	3493.0	16.0	34964.0	0.14	0.05	GIMAP5,LOC100288637,HERC2P10,GIMAP1-GIMAP5
UP00049_1_Sp100_primary	0.0366788408956	0.999999983777	5.0	3493.0	16.0	34964.0	0.14	0.05	LOC286370,SGPP2
UP00408_1_Gabpa_primary	0.0412025662841	0.999999998078	4.0	3494.0	11.0	34969.0	0.11	0.03	MUC16,CSMD1
MA0079.2.SP1	0.0414775891119	0.999999998251	24.0	3474.0	158.0	34822.0	0.69	0.45	GALNTL5,SDK2,ADCY1,OR4N2,MTUS2,COX18,PRKAG2-AS1,ANK2,WDFY4,OR4M1,SGSM1,TSHZ2
UP00006_2_Zic3_secondary	0.0421954394775	0.999999998722	11.0	3487.0	57.0	34923.0	0.31	0.16	IDO2,SPON1,APOB,KCNK5,NEB,ANO2,WWOX,LINC00701
UP00406_1_Spdef_primary	0.0521895863694	0.999999999991	5.0	3493.0	18.0	34962.0	0.14	0.05	DLG2,WWOX
UP00002_1_Sp4_primary	0.0596358742713	1.0	8.0	3490.0	39.0	34941.0	0.23	0.11	SCEL,PLCG2,SLAIN1,GFRA1,SGSM1
UP00093_1_Klf7_primary	0.0599172537749	1.0	11.0	3487.0	61.0	34919.0	0.31	0.17	DNAH11,LOC440970,PLCG2,FICD,ZNF99
UP00408_2_Gabpa_secondary	0.0599172537749	1.0	11.0	3487.0	61.0	34919.0	0.31	0.17	LOC100128239,LINC00200,IGSF9B,ADARB2,PARK2,LINC00535,CNGA1,WWOX,MYT1L
UP00103_1_Jundm2_primary	0.0621746522068	1.0	4.0	3494.0	13.0	34967.0	0.11	0.04	SAMSN1,RBFOX1
E2A-Homer	0.0679413748792	1.0	13.0	3485.0	78.0	34902.0	0.37	0.22	FAM181A-AS1,DLGAP2,ESRG,PROP1,LOC285577,COBL,CACNA2D3
UP00042_1_Gm397_primary	0.0680054367449	1.0	10.0	3488.0	55.0	34925.0	0.29	0.16	SERPINA13P,MCTP2,SLC24A3,WWOX
UP00047_2_Zbtb7b_secondary	0.0744008830297	1.0	4.0	3494.0	14.0	34966.0	0.11	0.04	ARHGEF4
UP00079_1_Esrra_primary	0.957002313083	1.0	1.0	3497.0	32.0	34948.0	0.03	0.09	GABRR2
MA0163.1.PLAG1	0.592033049128	1.0	6.0	3492.0	62.0	34918.0	0.17	0.18	PLEKHG1,TSSC1,FAM155A,COL23A1
MA0152.1.NFATC2	0.999957258878	1.0	32.0	3466.0	602.0	34378.0	0.91	1.72	SERPINA12,ERC2,LINC00700,SERPINA4,ADAMTS3,MPP6,ADRBK2,STOX2,RIMS4,REG3G,SYNDIG1,C8orf22,ATP8A1,PIEZO2,PRKCB,COL23A1,LOC100169752,SRRM4,LINC00535,OR7A10,LOC150935,OR7A17,WWOX
UP00228_1_Bapx1_2343.1	0.834693679045	1.0	3.0	3495.0	46.0	34934.0	0.09	0.13	TSHZ2,NPAS3
MA0137.1.STAT1	0.999926068484	1.0	4.0	3494.0	168.0	34812.0	0.11	0.48	ADARB2,ADCY2,CAPN9
UP00104_1_Hmx1_3423.1	0.959773242957	1.0	2.0	3496.0	51.0	34929.0	0.06	0.15	VWA5A,OR8G2
MA0078.1.Sox17	0.72796421941	1.0	11.0	3487.0	128.0	34852.0	0.31	0.37	ROBO1,FSTL5,L3MBTL4,GPR133,NELL1,CLSTN2,SOX5
UP00040_2_Irf5_secondary	0.133879810971	1.0	4.0	3494.0	18.0	34962.0	0.11	0.05	TNN,KRT71,CNBD1
MA0156.1.FEV	0.998999563287	1.0	5.0	3493.0	152.0	34828.0	0.14	0.43	EDNRB,LINC00439,WWOX,SPSB4
UP00017_2_Nkx3-1_secondary	0.999999999956	1.0	0.0	3498.0	10.0	34970.0	0.0	0.03	
MA0111.1.Spz1	0.0821453655114	1.0	16.0	3482.0	105.0	34875.0	0.46	0.3	PAK7,TNR,CDS1,LOC339166,NTM,WWOX,WDFY3,TMEM33,LOC100270679,CSRP2BP
UP00106_1_Vax2_3500.1	0.999999999924	1.0	0.0	3498.0	47.0	34933.0	0.0	0.13	
UP00051_1_Sox8_primary	0.99964661288	1.0	4.0	3494.0	148.0	34832.0	0.11	0.42	C10orf71
UP00257_1_Shox2_2641.2	0.999999999938	1.0	0.0	3498.0	53.0	34927.0	0.0	0.15	
UP00067_1_Lef1_primary	0.99071977196	1.0	2.0	3496.0	69.0	34911.0	0.06	0.2	
MA0041.1.Foxd3	0.999999999947	1.0	3.0	3495.0	566.0	34414.0	0.09	1.62	GRID1,SLC19A3
UP00406_2_Spdef_secondary	0.995646748876	1.0	1.0	3497.0	56.0	34924.0	0.03	0.16	
UP00004_1_Sox14_primary	0.999996881877	1.0	3.0	3495.0	185.0	34795.0	0.09	0.53	
UP00206_1_Hoxb7_3953.1	0.999413893659	1.0	1.0	3497.0	77.0	34903.0	0.03	0.22	
UP00075_1_Sox15_primary	0.999530394263	1.0	2.0	3496.0	104.0	34876.0	0.06	0.3	
UP00226_1_Mrg1_2246.2	0.700951189371	1.0	3.0	3495.0	36.0	34944.0	0.09	0.1	ADAMTS17
UP00023_1_Sox30_primary	0.996312506752	1.0	2.0	3496.0	80.0	34900.0	0.06	0.23	GORASP2,SLC34A2,GAD1
MA0019.1.Ddit3::Cebpa	0.999795061212	1.0	1.0	3497.0	88.0	34892.0	0.03	0.25	SLC22A3
UP00244_1_Tlx2_3498.2	0.999999999968	1.0	1.0	3497.0	322.0	34658.0	0.03	0.92	
UP00159_1_Six2_2307.2	0.960914548936	1.0	1.0	3497.0	33.0	34947.0	0.03	0.09	
UP00227_1_Duxl_1286.2	0.942756233039	1.0	1.0	3497.0	29.0	34951.0	0.03	0.08	
UP00100_1_Gata6_primary	0.991508549878	1.0	1.0	3497.0	49.0	34931.0	0.03	0.14	GRM7
MA0072.1.RORA_2	0.84813240421	1.0	5.0	3493.0	73.0	34907.0	0.14	0.21	MCTP2,REG3G,WDFY4,SAMSN1
UP00087_2_Tcfap2c_secondary	0.450072695639	1.0	3.0	3495.0	24.0	34956.0	0.09	0.07	HMP19,SDK1,LOC150935
UP00183_1_Hoxa13_3126.1	0.854199109426	1.0	3.0	3495.0	48.0	34932.0	0.09	0.14	POU6F2,CADM2,PPAPDC1A
UP00081_2_Mybl1_secondary	0.117542700659	1.0	4.0	3494.0	17.0	34963.0	0.11	0.05	TMEM132D,GPR37
UP00253_1_Rax_3443.1	0.99999999994	1.0	0.0	3498.0	24.0	34956.0	0.0	0.07	
MA0150.1.NFE2L2	0.698435450604	1.0	8.0	3490.0	92.0	34888.0	0.23	0.26	C9orf72,MROH9,FHIT,TMEM132C
UP00240_1_Cdx1_2245.1	0.999999999901	1.0	0.0	3498.0	98.0	34882.0	0.0	0.28	
UP00201_1_Emx2_3420.1	0.786515052732	1.0	2.0	3496.0	29.0	34951.0	0.06	0.08	ZBTB16
UP00116_1_Rhox6_4251.1	0.994203333867	1.0	1.0	3497.0	53.0	34927.0	0.03	0.15	
UP00230_1_Dlx5_3419.2	0.73673103112	1.0	1.0	3497.0	13.0	34967.0	0.03	0.04	
UP00168_1_Hoxd8_2644.1	0.999999999885	1.0	0.0	3498.0	154.0	34826.0	0.0	0.44	
UP00048_2_Rara_secondary	0.851429778339	1.0	1.0	3497.0	19.0	34961.0	0.03	0.05	DNAH9
UP00391_1_Hoxa3_primary	0.962193785765	1.0	3.0	3495.0	68.0	34912.0	0.09	0.19	SAMSN1,ITGA9
MA0148.1.FOXA1	0.984577524057	1.0	5.0	3493.0	112.0	34868.0	0.14	0.32	SDK1,FAM155A,C6orf118,PDE10A
UP00182_1_Hoxa6_1040.1	0.9994672843	1.0	1.0	3497.0	78.0	34902.0	0.03	0.22	
UP00080_1_Gata5_primary	0.938326772349	1.0	3.0	3495.0	61.0	34919.0	0.09	0.17	GRM7,ABLIM1
UP00249_1_Nkx2-5_3436.1	0.956451031426	1.0	3.0	3495.0	66.0	34914.0	0.09	0.19	FSTL5,ZNF423
UP00008_3_Six6_2267.4	0.967703771743	1.0	1.0	3497.0	35.0	34945.0	0.03	0.1	
UP00024_1_Glis2_primary	0.999999999946	1.0	0.0	3498.0	23.0	34957.0	0.0	0.07	
UP00025_1_Foxk1_primary	0.999992677937	1.0	3.0	3495.0	175.0	34805.0	0.09	0.5	PCSK6
MA0161.1.NFIC	0.110111007977	1.0	71.0	3427.0	604.0	34376.0	2.03	1.73	DMRT1,KRT71,ADAMTS17,NPAS3,PCSK6,SDK2,LOR,CSMD1,KRT5,TPK1,FZD10,RAB38,LOC100190940,PRR9,KCNK9,ADAMTS9,NLRP8,LRP1B,GLP1R,KCNIP4,NKAIN2,FGD5,ESRRG,ARHGAP28,CNTNAP2,SLC24A3,CUX2,CACNA2D3,LOC283688,TNN,VWA3B,ARNT2,DNER,DPPA2,WSCD2,KL,RBFOX1,E2F8,C3orf20,ARHGAP15,ZNF423,GPR133,SH3BGR,NETO1,MYO5B,CSRP3,COL6A5,STXBP5L
UP00248_1_Pax7_3783.1	1.0	1.0	0.0	3498.0	63.0	34917.0	0.0	0.18	
UP00107_1_Nkx2-4_3074.1	0.484753580565	1.0	7.0	3491.0	65.0	34915.0	0.2	0.19	GALNTL5,STK32B,SLC24A3,PRKAG2-AS1,CYTL1,ZNF423,PAX1
UP00089_3_Tcf1_2666.2	0.999999999971	1.0	0.0	3498.0	22.0	34958.0	0.0	0.06	
UP00157_1_Hmx3_3490.2	0.999219429168	1.0	1.0	3497.0	74.0	34906.0	0.03	0.21	TSHZ2
UP00047_1_Zbtb7b_primary	0.999999999954	1.0	0.0	3498.0	26.0	34954.0	0.0	0.07	
MA0061.1.NF-kappaB	0.14117761337	1.0	10.0	3488.0	65.0	34915.0	0.29	0.19	SDR39U1,BACH2,CMA1,SYT10,CSMD1,WWOX,MUC16,SPSB4
UP00267_1_Otx2_3441.1	0.97331397066	1.0	1.0	3497.0	37.0	34943.0	0.03	0.11	
MA0142.1.Pou5f1	0.999957630117	1.0	4.0	3494.0	175.0	34805.0	0.11	0.5	ANKRD6
