FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
MA0162.1.Egr1	1.45864353187e-06	0.000769867846076	16.0	2848.0	30.0	28610.0	0.56	0.1	SDK2,SMPD3,SOCS3,GPRIN1,HOXB4,STARD9,TMEM206,EYA4,IQCJ,POFUT1,CPPED1
MA0028.1.ELK1	2.64800289597e-06	0.00139452611734	9.0	2855.0	7.0	28633.0	0.31	0.02	SIM2,CA8,MPP7,PRKD1,IPO11-LRRC70,MIR548AI,PITX1,EFCAB1,DGKG
MA0147.1.Myc	3.00650056347e-06	0.00158017188532	14.0	2850.0	24.0	28616.0	0.49	0.08	SNRNP27,ME3,FAM167A,GNG12-AS1,PTPLB,RHBDF1,REC8,GMCL1,TNRC6B,ADAM23,ASIC2
MA0062.2.GABPA	3.69594021567e-06	0.00193849089384	12.0	2852.0	17.0	28623.0	0.42	0.06	LAMA1,ATP12A,FAM163A,SNTG1,CD44,IL12RB2,IPO11-LRRC70,NID1,TPTE2P6,NDUFA4L2,PAX9,SLC1A2
MA0259.1.HIF1A::ARNT	8.3982849536e-06	0.00439105081628	8.0	2856.0	6.0	28634.0	0.28	0.02	ARAP3,SYTL3,TBX2,DCAF5,EDNRA,PCDHGA1,PHF2,BCAS3
UP00026_1_Zscan4_primary	1.82693550175e-05	0.00950945636964	15.0	2849.0	34.0	28606.0	0.52	0.12	SLC41A3,GSC2,QRICH2,SGCE,ZSCAN32,SLC25A1,RAB3B,DCAF5,EEFSEC,CTDP1,ZNF438,DAPK1
UP00102_1_Zic1_primary	2.25087410589e-05	0.0116809369606	10.0	2854.0	14.0	28626.0	0.35	0.05	C6orf118,VPS41,ELAVL2,CRLF1,MYLK,FAM183B,NAV1,SLC25A24,SYBU,LMX1B
MA0058.1.MAX	2.25087410589e-05	0.0116809369606	10.0	2854.0	14.0	28626.0	0.35	0.05	HSPG2,PTPLB,REC8,TNRC6B,ME3,SUPT3H,ASIC2
MA0104.2.Mycn	4.33187357664e-05	0.02227440938	13.0	2851.0	28.0	28612.0	0.45	0.1	SNRNP27,ME3,PRRC2B,HSPG2,PPARGC1B,PTPLB,REC8,GMCL1,TNRC6B,ADAM23,ASIC2
UP00011_2_Irf6_secondary	5.29445398335e-05	0.0271048320022	8.0	2856.0	9.0	28631.0	0.28	0.03	FAM161A,SPATA13,CDK19,TP53I11,RUNDC3A,RALGAPB,ADAMTS15,SOGA3
MA0131.1.MIZF	8.54138003618e-05	0.0432816521702	6.0	2858.0	4.0	28636.0	0.21	0.01	MGA,EHD3,LRP5,PDGFB,C11orf24,LINC00642,CBX7,ITIH2,TYRO3
MA0062.1.GABPA	0.000100348157904	0.0505596762046	11.0	2853.0	22.0	28618.0	0.38	0.08	SIM2,ATP12A,CD44,NACAD,MYO5B,TPTE2P6,DAB1,TMCC3,DGKG,SLC1A2,NDUFA4L2
MA0161.1.NFIC	0.000123827159776	0.0619000420996	80.0	2784.0	501.0	28139.0	2.79	1.75	SSPN,CRP,CDH12,PPAP2B,ZNF213,RPS14,NRCAM,TFAP4,HSPG2,DMRT2,RBPMS,CDRT4,CDK14,POLR3A,GABBR2,SIX3,PITX1,CHCHD6,ZIC4,NDST1,GLDC,NUMA1,NPAS3,DHRS3,SIX2,GLIS2,NID1,NAV2,SAP30BP,RASEF,DYRK1A,LOC221122,C14orf159,ENTPD4,RMDN2,TMEM123,CRYL1,IDH1,ZNF365,EFNA1,ASTN2,ANK1,CGNL1,MXRA7,SNX13,TSPAN9,PROX1,TJAP1,RAB11FIP3,XKR6,RPS6KA5,FOXN3,TNP1,PLXNA1,PTHLH,MYLK,DSCR3,ERI1,SLC22A5,UTRN,MON1B,CTNNBIP1,ATP6V1C2,C9orf92,SPATA5,CDYL
UP00097_1_Mtf1_primary	0.00013940608017	0.0692821752784	8.0	2856.0	11.0	28629.0	0.28	0.04	ACOX2,FAM107A,UTRN,OVOL3,DCAF5
UP00060_1_Max_primary	0.000169838580022	0.0836019388894	7.0	2857.0	8.0	28632.0	0.24	0.03	FMOD,FAM167A,REC8,TNRC6B,DCAF5
MA0067.1.Pax2	0.000221654641768	0.107493457778	9.0	2855.0	16.0	28624.0	0.31	0.06	CHST11,LOC391322,NEK4,GSTTP1,KIF26B,CTSL3P,MPRIP,PUM1,CTSL1
UP00028_1_Tcfap2e_primary	0.000221654641768	0.107493457778	9.0	2855.0	16.0	28624.0	0.31	0.06	FAM131C,DLX6-AS1,MMADHC,EPHA2,MYLK,ZIC4,LOC100996307,LIPE,DLX6,RNFT2
UP00006_1_Zic3_primary	0.000311770490408	0.147293235795	9.0	2855.0	17.0	28623.0	0.31	0.06	SPATA13,CYP1B1-AS1,C6orf118,VPS41,GPRIN2,MYLK,FAM183B,SLC25A24,CYP1B1,LMX1B,PPYR1
UP00042_1_Gm397_primary	0.00032757568477	0.153877362414	12.0	2852.0	31.0	28609.0	0.42	0.11	NUDCD3,SLC41A3,GSC2,SGCE,SLC25A1,RAB3B,EEFSEC,ZSCAN32,LINC00461
UP00057_1_Zic2_primary	0.00046003886025	0.208807246581	8.0	2856.0	14.0	28626.0	0.28	0.05	SPATA13,C6orf118,VPS41,GPRIN2,MYLK,LMX1B,SLC25A24,FAM183B,PPYR1
UP00005_1_Tcfap2a_primary	0.000495789439024	0.222695793197	10.0	2854.0	23.0	28617.0	0.35	0.08	FAM131C,LIPE,TUBA1C,JDP2,TLE1,MMADHC,EPHA2,ZIC4,LOC100996307,TUBA1A,CDKN2AIPNL
MA0095.1.YY1	0.000630710609107	0.273757401667	126.0	2738.0	918.0	27722.0	4.4	3.21	SYTL3,RAPGEF5,FKBP6,EGF,NALCN-AS1,DLG2,POPDC2,DHRS3,DLGAP5,TRIM67,DPY19L1P1,SPEF2,SMCO4,CREB5,ZIC1,LIPM,C17orf49,CGNL1,GIPC2,USP34,LOC283663,TRAPPC9,PYY,LRRC4C,ADCY2,WBP1L,LOC149373,MBTD1,RAI14,CTR9,COLEC10,POP4,KRTAP23-1,RASGRP3,MESDC2,ZNF213,RNASEK-C17orf49,NEK4,DDX59,ZIC4,CAMTA1,ZNF767,JAK1,THSD4,PLA1A,UBA6,SLC26A4,ZFAT,ABCA12,PRDM10,USP10,FBXO34,EIF4EBP1,MYBPC1,FOXC1,DPF3,VSTM2B,EPHA4,VAPA,SIX1,ZNF831,CCR4,LOC100289230,KIF12,KCNA5,CWF19L2,TLL2,GPNMB,TMCC2,NEURL3,SAP30BP,LINC00299,LINC00111,QSER1,COL25A1,RXRA,EFNA1,DTNB,MXRA7,TYW3,LOC100507391,KCNJ6,RSRC1,GLB1,PSMD7,CERK,MPRIP,MTMR14,OVOL3,CDK18,CALCOCO1,CDK14,CDYL,CDCA7,VIPR1,SH3KBP1,ATP5G2,NAGS,LTBP1,UNQ6494,TMPRSS2,LOC643201,CASC2,HTATSF1P2,C1orf198,KRTAP13-2,SSBP3,SSBP4,LOC283922,ARSB,TBC1D22A,C1QTNF7,LOC284578,KANK4,FUT4,GNA13
MA0112.1.ESR1	0.00121491682614	0.459424869955	8.0	2856.0	17.0	28623.0	0.28	0.06	NCOA4,PRPF19,ST8SIA5,TM4SF1,ZP1,ZIC4,FLNB,SAP130,FLT1
UP00406_1_Spdef_primary	0.0028775226931	0.766656512104	6.0	2858.0	11.0	28629.0	0.21	0.04	ATP10B,MIR548X,UTRN,MYO5B,NAT10
UP00009_2_Nr2f2_secondary	0.00439925211532	0.8916203002	7.0	2857.0	17.0	28623.0	0.24	0.06	WASF2,ARSB,HEATR5A,SSUH2,CTSE,AHDC1,PRR11,SAP130
MA0089.1.NFE2L1::MafG	0.0044757979999	0.895271052523	50.0	2814.0	327.0	28313.0	1.75	1.14	CEP112,HS6ST2,JAZF1,KIF26B,RNU6-19,UBAC2,CLCA1,SOX6,CLCA4,GPAM,SGCG,RAB31,MIR5700,PRPF19,TBC1D1,WWC1,SSUH2,DGKB,DNMBP,DAPK2,SDK2,RBL1,KIAA1244,OR2D3,C7orf41,TMEM229B,CACNA2D3,SIL1,ZNF521,LOC285441,SEMA5A,HS6ST2-AS1,CDH5,MYO6,FBXL7,E2F8,ZP1,LINC00536,LOC283867,DKKL1,CD226,CSRP3,ABCC2
MA0080.2.SPI1	0.00457030030454	0.899695987598	37.0	2827.0	224.0	28416.0	1.29	0.78	MYH10,BPGM,RCAN2,NOX3,SH3BP2,LRRC37A11P,FAM163A,PPAPDC1A,LOC100289388,SIPA1L1,NDUFA4L2,ULK2,FBXO47,ATP2B4,CD44,RABGEF1,CROCC,LMX1B,MCHR2,SLC25A24,SSBP3,ATP12A,PAX9,PACS1,PKNOX2,FOXN3,EIF4E3,AKR1B15,PLEKHA6,TPTE2P6,MYO5B,SLC1A2
UP00087_1_Tcfap2c_primary	0.00541949437367	0.934293063936	8.0	2856.0	23.0	28617.0	0.28	0.08	FAM131C,LIPE,JDP2,MMADHC,EPHA2,MYLK,ZIC4,LOC100996307,CDKN2AIPNL
UP00065_1_Zfp161_primary	0.00652056186324	0.962029919973	3.0	2861.0	2.0	28638.0	0.1	0.01	CD8A,HOXC-AS5
MA0079.2.SP1	0.00670670323662	0.965192340756	27.0	2837.0	153.0	28487.0	0.94	0.53	ZDHHC11,RYK,CLEC16A,ECE2,EBLN1,FAM183B,VPS41,PPP2R4,LRP1B,TMEM206,VIPR1,LIPC,SLC14A1,AOX2P,TECPR2,IQCJ,PCDHGA1,IL1RN,LOC100130992,RPP14,POU2F2,BCL2
UP00068_2_Eomes_secondary	0.00919957391879	0.989974178481	6.0	2858.0	15.0	28625.0	0.21	0.05	RAB24,MMP17,TTF2,FAM134B
MA0163.1.PLAG1	0.0109639227914	0.995827172301	13.0	2851.0	58.0	28582.0	0.45	0.2	BPIFB3,PCP4,TRANK1,MIR129-1,MIRLET7BHG,BPIFB4,EML6,TBC1D23,COL5A3,NFAM1,CSMD1,MAPK13
UP00046_1_Tcfe2a_primary	0.0115608273057	0.996872664511	10.0	2854.0	39.0	28601.0	0.35	0.14	SYPL1,CLDN10,CLDN10-AS1,CDHR3,LOC732275,DPYS,DCSTAMP,SIPA1L1,DSCAM,RGS9
UP00040_2_Irf5_secondary	0.0133427854411	0.998692443043	4.0	2860.0	7.0	28633.0	0.14	0.02	FAM161A,CDH11,CDK19,FBXL4
MA0160.1.NR4A2	0.0133237650857	0.998692443043	12.0	2852.0	53.0	28587.0	0.42	0.19	RAP2B,CHST11,ODF1,CACNA1C,APLNR,NCOA4,LOC100131551,HSPG2,AGR2,SUPT3H,LRRC55,MYOF
MA0073.1.RREB1	0.0137492081152	0.998914147321	13.0	2851.0	60.0	28580.0	0.45	0.21	EEFSEC,SEMA3F,GSG1,SNTG2,SP7,PLEKHG5,BCOR,EMP1,MGAT4C,CACNA2D3,EFCAB4B,TMEM177,HIVEP3
Ash2l_hand	0.0149470520255	0.999394504486	17.0	2847.0	89.0	28551.0	0.59	0.31	SIM2,DLG2,LOC284080,MIR3142,ATP10B,ZNF365,CCT7,ANKMY1,IQCH,TFRC,CLPTM1,HAND2,NUAK1,ABCC4,PTTG1,CUL7,DLX3
MA0144.1.Stat3	0.0158705160467	0.999612161054	18.0	2846.0	97.0	28543.0	0.63	0.34	PRDM10,FOXP4,C17orf82,MMADHC,RGS6,ERGIC1,NOX3,NACAD,TBX4,MSRA,SALL1,DUSP1,SOGA1,FOXN3
MA0039.2.Klf4	0.0171061051362	0.999787062389	22.0	2842.0	128.0	28512.0	0.77	0.45	LIPC,FAM124B,RBFOX2,TFAP2A,APOL5,CEP192,LMCD1,SSTR2,RPP14,ECE2,NPTX1,PARVB,EBLN1,KIAA1211L,LOC100130992,BCAR1,ARHGEF10L,UHRF2,BCL2
UP00026_2_Zscan4_secondary	0.0185997180312	0.999897013275	15.0	2849.0	77.0	28563.0	0.52	0.27	PCDH9,PECR,SH3RF3,QRICH2,PIP5K1B,MIR133A2,EN1,TRUB1,EBF1,CACNA2D3,EEFSEC,ZNF438
UP00084_1_Gmeb1_primary	0.0232843193285	0.999989840738	2.0	2862.0	1.0	28639.0	0.07	0.0	TRIM66
UP00007_1_Egr1_primary	0.0240043502574	0.999992736959	9.0	2855.0	38.0	28602.0	0.31	0.13	TMEM206,C1orf213,TCEA3,HOXB4,BTNL8,STARD9,EBF1,LRRC20,BTNL3,TARSL2,KCNJ6
UP00018_2_Irf4_secondary	0.0249620846659	0.999995382032	4.0	2860.0	9.0	28631.0	0.14	0.03	FAM161A,CDH11,CDK19,FBXL4
klf4_homer	0.0281030426847	0.999999009606	19.0	2845.0	112.0	28528.0	0.66	0.39	FAM124B,ANKRD55,ERC2,ECE2,EBLN1,GJB6,ARHGEF10L,TFAP2A,APOL5,MAPK1IP1L,DPYSL3,SNTG2,LGALS3,BCAR1,TNS1,RBFOX2,SEMA3F,MYLK,LOC100130992,WNT5A,BCL2
UP00010_1_Tcfap2b_primary	0.0314169967061	0.999999804911	6.0	2858.0	21.0	28619.0	0.21	0.07	LIPE,GDF7,JDP2,MYLK,LOC100996307,PARD3B,CHST1,NRP2
UP00065_2_Zfp161_secondary	0.0324874992755	0.999999881932	4.0	2860.0	10.0	28630.0	0.14	0.03	DUSP4,C3orf38,TFAP2B
MA0059.1.MYC::MAX	0.0355686512729	0.999999973771	7.0	2857.0	28.0	28612.0	0.24	0.1	MTR,PTPLB,REC8,TNRC6B,ASIC2
MA0146.1.Zfx	0.0364178520308	0.999999982197	13.0	2851.0	70.0	28570.0	0.45	0.24	SMUG1,TFAP4,KCTD5,OVOL1,C14orf23,GLIS2,C22orf34,SATB2,CCDC34,FSTL1,ERVK13-1,ECE2,CDK6,LOC400043,LRRC58,FLT1,NUDT17
MA0154.1.EBF1	0.0425051664013	0.999999999118	15.0	2849.0	87.0	28553.0	0.52	0.3	IVD,ZNRF1,TMEM17,GCNT2,CLEC3B,TLE1,JDP2,MYLK,KCNMA1,WDR37,RIMS2,C6orf52,KLHL3,BAHD1,DLX2,BCL2
UP00082_2_Zfp187_secondary	0.0432194951359	0.999999999356	9.0	2855.0	43.0	28597.0	0.31	0.15	TREH,MAML3,HHLA2,TMEM255A,C6orf223,POLN,EPN2,SOGA1
UP00003_1_E2F3_primary	0.0437707547757	0.999999999489	2.0	2862.0	2.0	28638.0	0.07	0.01	DTNB,AKAP1
MA0014.1.Pax5	0.0437707547757	0.999999999489	2.0	2862.0	2.0	28638.0	0.07	0.01	NFIA,THRB
UP00048_2_Rara_secondary	0.0440149980815	0.999999999505	5.0	2859.0	17.0	28623.0	0.17	0.06	CES1,WASF2,ARSB,SMAD3,AHDC1,FAM134B
UP00020_2_Atf1_secondary	0.0440149980815	0.999999999505	5.0	2859.0	17.0	28623.0	0.17	0.06	WDR60,CD226,ESYT2,CCT5
MA0055.1.Myf	0.0465393970009	0.999999999845	16.0	2848.0	96.0	28544.0	0.56	0.34	APLNR,TRIM14,PLCG2,LHX8,SLC9A8,LRRC55,KLHL29,NDNF,SAMD5,GUSBP1,PTGIS,ZBTB47,LOC399829,ELFN1,CRABP1
UP00000_1_Smad3_primary	0.0499943585721	0.999999999971	6.0	2858.0	24.0	28616.0	0.21	0.08	GPAM,RNPEPL1,SP5,PTGER3,DUSP28,CAMTA1,ABHD6
UP00103_1_Jundm2_primary	0.0521776892384	0.99999999999	5.0	2859.0	18.0	28622.0	0.17	0.06	SPON1,VAC14,TRIM66
MA0024.1.E2F1	0.055390298373	0.999999999998	3.0	2861.0	7.0	28633.0	0.1	0.02	RGS6,TFAP2B,SUFU
MA0150.1.NFE2L2	0.0587554357758	1.0	13.0	2851.0	76.0	28564.0	0.45	0.27	CRCP,CA8,SNX13,LRRC8C,TPST1,EFNA5,RASSF5,ZNF521,ZIC4,LOC100289230,HLCS,SORCS2,MAGI2
UP00046_2_Tcfe2a_secondary	0.0594412726784	1.0	7.0	2857.0	32.0	28608.0	0.24	0.11	QSER1,GPNMB,SIX1,FRMD4A,MPRIP,WBP1L,GNA13
MA0105.1.NFKB1	0.0645158653109	1.0	9.0	2855.0	47.0	28593.0	0.31	0.16	CYP1B1-AS1,CYP1B1,COL11A1,OASL,RFX2,BTNL8,ECE2,SALL2,BTNL3,P2RX7,PBX1
E2A-Homer	0.0667504406559	1.0	12.0	2852.0	70.0	28570.0	0.42	0.24	SYPL1,CDH13,JMY,APLNR,CABP7,CDHR3,ICA1,FRMD4A,NF2,LRRC55,ZBTB47,ELFN1,NRBF2
UP00001_1_E2F2_primary	0.068604216722	1.0	2.0	2862.0	3.0	28637.0	0.07	0.01	DTNB,AKAP1
UP00100_2_Gata6_secondary	0.068604216722	1.0	2.0	2862.0	3.0	28637.0	0.07	0.01	RNF219-AS1,C11orf44
UP00000_2_Smad3_secondary	0.0709629194431	1.0	5.0	2859.0	20.0	28620.0	0.17	0.07	KIAA1211L,GSDMD,ZC3H3,SH3BP2
UP00084_2_Gmeb1_secondary	0.0711581157204	1.0	3.0	2861.0	8.0	28632.0	0.1	0.03	SS18,KLF14
MA0100.1.Myb	0.0729769696614	1.0	8.0	2856.0	41.0	28599.0	0.28	0.14	FAM49A,LOC100131551,CDK14,ASTN1,STARD9,RBM20,DSCAM
UP00060_2_Max_secondary	0.0743907443244	1.0	4.0	2860.0	14.0	28626.0	0.14	0.05	NRCAM,GMCL1,SNRNP27,PAG1
UP00079_1_Esrra_primary	0.22578065594	1.0	5.0	2859.0	31.0	28609.0	0.17	0.11	AGR2,ODF1,VWA3B,MYO6,MYOF
