FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
UP00067_1_Lef1_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0041.1.Foxd3	1.0	1.0	3.0	2113.0	0.0	0.0	0.14	0.0	OR10AG1,CNTNAP3,HAVCR1,OR7E5P
UP00406_2_Spdef_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00004_1_Sox14_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00206_1_Hoxb7_3953.1	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	
UP00075_1_Sox15_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00226_1_Mrg1_2246.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00023_1_Sox30_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0019.1.Ddit3::Cebpa	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	CAPN11
UP00244_1_Tlx2_3498.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00159_1_Six2_2307.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00227_1_Duxl_1286.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00100_1_Gata6_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0072.1.RORA_2	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	LRRIQ3,ID2
UP00087_2_Tcfap2c_secondary	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	RCN1
UP00183_1_Hoxa13_3126.1	1.0	1.0	7.0	2109.0	0.0	0.0	0.33	0.0	XKR6,YWHAQ,TTC9,CCDC129,MED6,WWOX,MIR1322
UP00081_2_Mybl1_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00253_1_Rax_3443.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0150.1.NFE2L2	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	MEGF6,ARHGEF16
UP00240_1_Cdx1_2245.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00201_1_Emx2_3420.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00116_1_Rhox6_4251.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00230_1_Dlx5_3419.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00168_1_Hoxd8_2644.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00048_2_Rara_secondary	1.0	1.0	4.0	2112.0	0.0	0.0	0.19	0.0	ADAM7,RAB21,TMEM19,ADARB2,ADAMDEC1,MPEG1
UP00391_1_Hoxa3_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0148.1.FOXA1	1.0	1.0	4.0	2112.0	0.0	0.0	0.19	0.0	FRMD5,OR52K2,ZNF596,IGDCC3
UP00182_1_Hoxa6_1040.1	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	
UP00099_1_Ascl2_primary	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	GCSAML-AS1,OR2W5
UP00080_1_Gata5_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00249_1_Nkx2-5_3436.1	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	ZNF704
UP00047_2_Zbtb7b_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00008_3_Six6_2267.4	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00024_1_Glis2_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00025_1_Foxk1_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0161.1.NFIC	1.0	1.0	38.0	2078.0	0.0	0.0	1.8	0.0	TRIM71,AQP4,SFMBT2,SORBS1,A2M,OR2W5,MBL2,FZD1,TNNT3,CACNA1E,DLGAP2,MYT1L,OPCML,PPP1R14C,MAS1L,SDK2,DCHS2,NPSR1-AS1,PRKCE,KCNK10,MS4A6A,OR5V1,GCSAML-AS1,LINC00379,RBFOX1,SLC17A6,ADARB2,LRRN1,MS4A13,COL6A5,C11orf63
UP00248_1_Pax7_3783.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00107_1_Nkx2-4_3074.1	1.0	1.0	3.0	2113.0	0.0	0.0	0.14	0.0	IGF2BP3,RPS2P32,ZNF704
UP00089_3_Tcf1_2666.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00157_1_Hmx3_3490.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00406_1_Spdef_primary	1.0	1.0	5.0	2111.0	0.0	0.0	0.24	0.0	GUCA2B,RBPJ,NCEH1,C1orf54
UP00047_1_Zbtb7b_primary	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	PRKCA
MA0061.1.NF-kappaB	1.0	1.0	5.0	2111.0	0.0	0.0	0.24	0.0	PTPRN2,LINC00839,ARHGAP29,LOC255411
UP00267_1_Otx2_3441.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0142.1.Pou5f1	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	ZNF440,ZNF439
UP00030_1_Sox11_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00018_1_Irf4_primary	1.0	1.0	5.0	2111.0	0.0	0.0	0.24	0.0	ST7,SAMD12,NPAT,SLC35F3
UP00057_1_Zic2_primary	1.0	1.0	10.0	2106.0	0.0	0.0	0.47	0.0	FRAS1,LOC254559,LECT1,CELF4,ZNF831,RALYL,COL24A1,FLJ31485,FOXI2
UP00084_1_Gmeb1_primary	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	DNAJC15,VAT1L
MA0018.2.CREB1	1.0	1.0	9.0	2107.0	0.0	0.0	0.43	0.0	FOXP2,DLG5,MYH4,TSNARE1,DPCR1,IPO5
UP00081_1_Mybl1_primary	1.0	1.0	7.0	2109.0	0.0	0.0	0.33	0.0	PTPRN2,RNF43,OR10T2,NRXN3,LINC00487
MA0067.1.Pax2	1.0	1.0	8.0	2108.0	0.0	0.0	0.38	0.0	MPPED2,LOC729732,SPATA31D1,WIPF3,SEMA6D,TMEM132C
MA0098.1.ETS1	1.0	1.0	51.0	2065.0	0.0	0.0	2.41	0.0	STIM2,BPESC1,OR6C70,ZFHX4,GPANK1,TMPRSS4-AS1,RCVRN,C11orf63,LINC00839,SEMA6D,SIM2,NCEH1,LOC283174,NLRP3,ADAMTS2,ZFHX4-AS1,CES5A,MRPL51,GUCA2B,HOMER2,LOC254559,OR2G2,SPATA19,TMPRSS4,TMPRSS11BNL,OR6K6,HERC1,USP10,MAN1C1,OR6C4,VAMP1,AMPH,BAI3,RBFOX3,SLC35F3,CFI,LRP8,TP73,AOAH,FAM103A1,COX19,LMO7,CA1,GLP2R
UP00155_1_Hmx2_3424.3	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0068.1.Pax4	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00041_1_Foxj1_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00142_1_Uncx4.1_2281.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0141.1.Esrrb	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	NRSN1,GRM7
MA0122.1.Nkx3-2	1.0	1.0	3.0	2113.0	0.0	0.0	0.14	0.0	HERC1,MINA
UP00003_1_E2F3_primary	1.0	1.0	5.0	2111.0	0.0	0.0	0.24	0.0	TPO,SH3PXD2A,ESPNP,LY86-AS1,JPH1
UP00243_1_Isx_3445.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00035_1_Hic1_primary	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	HSP90AB1
UP00160_1_Obox3_3439.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00147_1_Nkx2-6_3437.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00097_1_Mtf1_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0032.1.FOXC1	1.0	1.0	9.0	2107.0	0.0	0.0	0.43	0.0	WDR41,TET1,PAIP2,ZNF496,LINC00520,VN1R5,SLC25A16,MYC,IGSF3,PDE8B
UP00177_1_Hoxd12_3481.1	1.0	1.0	8.0	2108.0	0.0	0.0	0.38	0.0	MAD1L1,GPR158,ZBTB8A,CCDC129,FAM78B,FAM135B
UP00056_2_Rfx4_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00064_1_Sox18_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00237_1_Otp_3496.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00029_1_Tbp_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00166_1_Barhl1_2590.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00012_1_Bbx_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00108_1_Alx3_3418.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00250_1_Irx5_2385.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00238_1_Nkx6-3_3446.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0073.1.RREB1	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	ZNF423
MA0037.1.GATA3	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0140.1.Tal1::Gata1	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	REG1P
UP00211_1_Pou3f3_3235.2	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	
UP00002_2_Sp4_secondary	1.0	1.0	6.0	2110.0	0.0	0.0	0.28	0.0	KCNMB1,SDK1,CA10,L3MBTL1,KCNIP1
UP00040_1_Irf5_primary	1.0	1.0	4.0	2112.0	0.0	0.0	0.19	0.0	SAMD12,NPAT,SLC35F3
MA0070.1.PBX1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00212_1_Lhx5_2279.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00030_2_Sox11_secondary	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	PCDH7
MA0077.1.SOX9	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	MMP16
UP00070_1_Gcm1_primary	1.0	1.0	8.0	2108.0	0.0	0.0	0.38	0.0	SDK1,SF3B5,RBPJ,SYCE3,LINC00652,AKR1C4
UP00102_1_Zic1_primary	1.0	1.0	8.0	2108.0	0.0	0.0	0.38	0.0	FRAS1,LOC254559,LECT1,WWOX,RALYL,ZNF831,FLJ31485,COL24A1
UP00200_2_Nkx6-1_2825.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00179_1_Pou2f3_3986.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00027_1_Osr1_primary	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	FLJ46300,ZMYND11
MA0104.2.Mycn	1.0	1.0	29.0	2087.0	0.0	0.0	1.37	0.0	CRP,SORCS1,SFMBT2,PAH,SMOC2,CMPK2,C14orf177,ADARB2,ZNF100,SDK2,ASCL1,MRGPRE,R3HDM2,PRSS16,LINC00494,AOAH,SOCS1,HHLA1,GRIK4,ANKFN1,GPR133,SPOCK3,SLC19A1
UP00073_1_Foxa2_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00007_1_Egr1_primary	1.0	1.0	5.0	2111.0	0.0	0.0	0.24	0.0	FRAS1,SCFD2,ARPP21,TOX3,C8orf34
UP00007_2_Egr1_secondary	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	SPOCK3
UP00101_2_Sox12_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00105_1_Pou3f4_3773.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0132.1.Pdx1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00252_1_Hoxc5_2630.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00020_1_Atf1_primary	1.0	1.0	4.0	2112.0	0.0	0.0	0.19	0.0	DPCR1,IPO5,MYH4
UP00171_1_Msx3_3206.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00049_2_Sp100_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0018.1.CREB1	1.0	1.0	3.0	2113.0	0.0	0.0	0.14	0.0	DPCR1,IPO5
UP00010_1_Tcfap2b_primary	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	GPR123
MA0079.2.SP1	1.0	1.0	25.0	2091.0	0.0	0.0	1.18	0.0	CD1B,GBA,TMPRSS4-AS1,TMEM132D,IFIT5,TMEM132C,SEMA4G,GBAP1,FZD1,LOXL3,ANKRD1,COMMD7,GIMAP1-GIMAP5,FAM110C,DOK1,SLC16A12,ANGPT1,PTPRN2,SDK1,TPO,TMPRSS4,LPL,C20orf203,LINC00598,GIMAP1,SOCS1,TOX3
UP00069_1_Sox1_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0108.1.TBP	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	
UP00054_1_Tcf7_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00170_1_Isl2_3430.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00059_2_Arid5a_secondary	1.0	1.0	11.0	2105.0	0.0	0.0	0.52	0.0	ARAP2,ODAM,LOC254559,TPM3,WWOX,LINC00652,MIR190B,ELMO1,DPH5
UP00075_2_Sox15_secondary	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	MYT1L,IGDCC3
MA0149.1.EWSR1-FLI1	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	CRMP1,CNTN4,MIR378D1
UP00261_1_Lhx4_1719.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00258_1_Tgif2_3451.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00192_1_Six1_0935.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00062_1_Sox4_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00103_1_Jundm2_primary	1.0	1.0	3.0	2113.0	0.0	0.0	0.14	0.0	DPCR1,IPO5,CHD2
UP00034_2_Sox7_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00164_2_Hoxa7_3750.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0100.1.Myb	1.0	1.0	5.0	2111.0	0.0	0.0	0.24	0.0	GAS7,LOC100507206,SLC27A3,LOC387895,SNORD114-15,SNORD114-14
UP00185_1_Pbx1_3203.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00223_1_Irx3_0920.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00057_2_Zic2_secondary	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	CCND2,DOCK9
UP00071_2_Sox21_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00054_2_Tcf7_secondary	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	
MA0104.1.Mycn	1.0	1.0	168.0	1948.0	0.0	0.0	7.94	0.0	ZFPM2,AMICA1,ABLIM2,SFMBT2,AADACL4,PAH,SLC25A16,LINC00701,RYR1,RYR2,DLGAP2,NXPE4,ACAN,ARHGAP28,SEPT11,LOC441204,ERBB4,LOC254559,CLCN3,C14orf177,R3HDM2,MIR137HG,SCAND3,DMRTC2,IQCJ-SCHIP1,REXO1L2P,NXN,ROR2,MIR4665,RFX4,OR52K2,FBXL4,EPT1,CCNI,SLC19A1,FOXP2,CRP,BPIFA1,DHRS7C,GRIK4,DES,YBX3P1,ANO2,OVCH2,SCHIP1,LAMB4,OR2W5,NEK7,CCDC124,NEK1,LIMCH1,KCNMA1,MEIS1,HLA-DQB2,SDK1,SDK2,SNORD113-4,COL1A1,PPP1R17,STK32B,GJA5,DNAH9,KIAA1211,TSPAN33,SHISA6,PDZD2,GPX6,ARPP21,MYOM2,CLDN17,POLQ,SORCS1,MYO1D,MOB3B,CCR2,CSMD1,OR6Y1,OR2Y1,LCE3E,ZNF251,COL26A1,RANBP6,ZNF100,LOC407835,CADM1,DNPEP,FAM49A,TET1,ASCL1,LOC100287944,NOL9,KCNB2,PDE10A,AADACL3,GCSAML-AS1,SEMA3E,CD109,HHLA1,ADARB2,ADAMTS9-AS2,LRRN1,LOC100133461,DRAXIN,WWOX,ZNF596,PREP,GLP2R,ELMO1,C20orf78,KRBA1,SF3B5,TDRD9,ERICH1-AS1,SORBS1,SMOC2,SIM2,FRMD4A,SCP2D1,CMPK2,YWHAQ,POU3F2,KCND3,LTBP2,SPOCK3,MIR548A2,MRGPRE,PRSS16,FAM216B,CRYBB3,MAN1C1,CLTCL1,LINC00494,PHOX2B,AOAH,PACRG,MIR365A,EPC2,OR5P3,ANKFN1,GPR133,HTR1E
UP00197_1_Hoxc9_2367.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0113.1.NR3C1	1.0	1.0	4.0	2112.0	0.0	0.0	0.19	0.0	GCSAML-AS1,ZPBP2,CHRM2,OR2W5,GPX6
UP00164_1_Hoxa7_2668.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00246_1_Hoxa11_2218.1	1.0	1.0	8.0	2108.0	0.0	0.0	0.38	0.0	TTC9,MED6,ZNF423,WWOX,COBL,FAM78B,FAM135B
UP00068_2_Eomes_secondary	1.0	1.0	3.0	2113.0	0.0	0.0	0.14	0.0	JAKMIP3,SNRK,SNRK-AS1,SNX20
MA0046.1.HNF1A	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	LOC285889,LINC00244
UP00184_1_Lhx8_2247.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00123_1_Hlxb9_3422.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00191_1_Pou2f2_3748.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0040.1.Foxq1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0109.1.Hltf	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	KCNK10
MA0027.1.En1	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	SPINK7
UP00195_1_Six3_1732.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0136.1.ELF5	1.0	1.0	7.0	2109.0	0.0	0.0	0.33	0.0	BAI3,SUN5,ANO4,AOAH,DCHS2,C15orf54
MA0004.1.Arnt	1.0	1.0	168.0	1948.0	0.0	0.0	7.94	0.0	ZFPM2,AMICA1,ABLIM2,SFMBT2,AADACL4,PAH,SLC25A16,LINC00701,RYR1,RYR2,DLGAP2,NXPE4,ACAN,ARHGAP28,SEPT11,LOC441204,ERBB4,LOC254559,CLCN3,C14orf177,R3HDM2,MIR137HG,SCAND3,DMRTC2,IQCJ-SCHIP1,REXO1L2P,NXN,ROR2,MIR4665,RFX4,OR52K2,FBXL4,EPT1,CCNI,SLC19A1,FOXP2,CRP,BPIFA1,DHRS7C,GRIK4,DES,YBX3P1,ANO2,OVCH2,SCHIP1,LAMB4,OR2W5,NEK7,CCDC124,NEK1,LIMCH1,KCNMA1,MEIS1,HLA-DQB2,SDK1,SDK2,SNORD113-4,COL1A1,PPP1R17,STK32B,GJA5,DNAH9,KIAA1211,TSPAN33,SHISA6,PDZD2,GPX6,ARPP21,MYOM2,CLDN17,POLQ,SORCS1,MYO1D,MOB3B,CCR2,CSMD1,OR6Y1,OR2Y1,LCE3E,ZNF251,COL26A1,RANBP6,ZNF100,LOC407835,CADM1,DNPEP,FAM49A,TET1,ASCL1,LOC100287944,NOL9,KCNB2,PDE10A,AADACL3,GCSAML-AS1,SEMA3E,CD109,HHLA1,ADARB2,ADAMTS9-AS2,LRRN1,LOC100133461,DRAXIN,WWOX,ZNF596,PREP,GLP2R,ELMO1,C20orf78,KRBA1,SF3B5,TDRD9,ERICH1-AS1,SORBS1,SMOC2,SIM2,FRMD4A,SCP2D1,CMPK2,YWHAQ,POU3F2,KCND3,LTBP2,SPOCK3,MIR548A2,MRGPRE,PRSS16,FAM216B,CRYBB3,MAN1C1,CLTCL1,LINC00494,PHOX2B,AOAH,PACRG,MIR365A,EPC2,OR5P3,ANKFN1,GPR133,HTR1E
UP00209_1_Cart1_0997.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00027_2_Osr1_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00098_1_Rfx3_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00094_2_Zfp128_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00130_1_Lhx3_3431.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00120_1_Lbx2_3869.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00000_1_Smad3_primary	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	GLYATL2,TSNARE1
MA0144.1.Stat3	1.0	1.0	4.0	2112.0	0.0	0.0	0.19	0.0	SYT9,OR10X1,CES5A,ANGPT1
MA0115.1.NR1H2::RXRA	1.0	1.0	3.0	2113.0	0.0	0.0	0.14	0.0	DPCR1,SCP2D1,TRPC7,C20orf78
MA0039.1.Klf4	1.0	1.0	5.0	2111.0	0.0	0.0	0.24	0.0	CEP170B,LINC00638,GRID1-AS1,CSN3,SLC1A5,FKRP
MA0090.1.TEAD1	1.0	1.0	3.0	2113.0	0.0	0.0	0.14	0.0	HSP90AB1,COBL
UP00115_1_Lhx2_0953.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0099.1.Fos	1.0	1.0	3.0	2113.0	0.0	0.0	0.14	0.0	HMCN1,DNAH11
UP00066_2_Hnf4a_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0038.1.Gfi	1.0	1.0	3.0	2113.0	0.0	0.0	0.14	0.0	MIR3680-1,NRG2,PPFIBP1,MIR3680-2
MA0117.1.Mafb	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00205_1_Pknox2_3077.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00125_1_Pitx2_2274.3	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00036_1_Myf6_primary	1.0	1.0	5.0	2111.0	0.0	0.0	0.24	0.0	GCSAML-AS1,RFX4,LOC100287944,SORBS1,SMOC2,PDE10A,OR2W5
UP00103_2_Jundm2_secondary	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	OR1F1
UP00046_2_Tcfe2a_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00045_2_Mafb_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00037_1_Zfp105_primary	1.0	1.0	2.0	2114.0	0.0	0.0	0.09	0.0	AKR1D1,SYT6
MA0028.1.ELK1	1.0	1.0	7.0	2109.0	0.0	0.0	0.33	0.0	TMPRSS11BNL,CA1,LMO7,RCVRN,GUCA2B,SEMA6D,GLP2R
UP00092_2_Myb_secondary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00233_1_Meox1_2310.2	1.0	1.0	1.0	2115.0	0.0	0.0	0.05	0.0	
UP00209_2_Cart1_1275.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0063.1.Nkx2-5	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00071_1_Sox21_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
MA0035.1.Gata1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00188_1_Lmx1a_2238.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
IRF8_ISRE_KANNO	1.0	1.0	5.0	2111.0	0.0	0.0	0.24	0.0	ZNF596,RCC2,PHACTR1
UP00078_1_Arid3a_primary	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00223_2_Irx3_2226.1	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
UP00234_1_Msx1_3031.2	1.0	1.0	0.0	2116.0	0.0	0.0	0.0	0.0	
