FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
UP00000_2_Smad3_secondary	1.42473311594e-10	7.52259347037e-08	17.0	2099.0	14.0	21146.0	0.8	0.07	FZD1,THSD7A,C20orf203,ANGPT1,COMMD7,CBLN2,CELF2,GIMAP1-GIMAP5,ELMO1,CRYBB3,KIAA0040,SLC16A12,IFIT5,GPR139,GIMAP1
MA0056.1.MZF1_1-4	1.92350642344e-10	1.01368809013e-07	120.0	1996.0	617.0	20543.0	5.67	2.92	SCFD2,LOC100271722,ABLIM2,CHN2,MARCH1,ATP9B,MROH7,SEMA4G,FAM163A,DCD,RYR2,DNAJC15,MIR196A2,ERBB4,LOC254559,FOXE1,EVX1,TDRD5,PAPPA,LPL,KLHL1,LOC730668,LRRC4C,SOCS1,ADCY2,LITAF,NRXN3,MEGF11,TCF7L2,ZNF273,LOC63930,TTC17,OR5A2,HOXC9,IL20RB,GBA,GABBR1,IFIT5,SHC2,TMEM132C,CHIA,LIMCH1,AJAP1,HLA-DQB2,LOC100287534,REG3A,PTPRN2,SDK1,PLEC,OR8D2,SPRR2C,MRPS22,SNX29,TOX3,NPBWR2,RASSF9,FMNL1,KIAA0040,LOC100505964,SRGAP3,ZNF831,CHIAP2,GABRA5,ITIH2,A2M,LHFPL3,TMEM38A,THSD7A,SMIM7,OR4D6,GALNT2,ZNF100,OR6C2,ATXN8OS,MOB2,WSCD1,ADARB2,ZNF138,SPP1,HOXD12,NCS1,MIR670,BMP10,GPD2,SMOC2,NCKAP5,GBAP1,PPFIA4,LOXL3,ANKRD1,HEATR8-TTC4,SUPT3H,HNF1B,LRP1B,DOK1,SLC16A12,FLJ31485,LTBP2,CDC42EP3,CRYBB3,NCK1,MCC,PTPRE,SPHKAP,GPR133
UP00114_1_Homez_1063.2	1.70973636296e-09	8.99320917847e-07	17.0	2099.0	18.0	21142.0	0.8	0.09	SDK1,LOC100506207,LRBA,ADCY2,LOC100507266,PLEKHA7,FAM205B,LINC00598,VAT1L,MYT1L,MBNL2,PPP2R2B,HAVCR1,GALNT13
UP00072_1_IRC900814_primary	3.41009060267e-09	1.79029599401e-06	12.0	2104.0	6.0	21154.0	0.57	0.03	FAM19A2,OR6C70,AKR1D1,NRG1,ZBTB20,SPRR2F,OPCML,FTO
UP00040_2_Irf5_secondary	2.67114865434e-08	1.39967211988e-05	13.0	2103.0	11.0	21149.0	0.61	0.05	GFOD1,MEGF11,NRXN1,SH3GL3,GABRA5,LINC00443,KRTAP19-8,DUSP26
UP00081_1_Mybl1_primary	5.08544008783e-08	2.65964986604e-05	7.0	2109.0	0.0	21160.0	0.33	0.0	PTPRN2,RNF43,OR10T2,NRXN3,LINC00487
UP00092_1_Myb_primary	5.08544008783e-08	2.65964986604e-05	7.0	2109.0	0.0	21160.0	0.33	0.0	PTPRN2,NLRP3,RNF43,NRXN3,PKHD1,LINC00487
UP00093_2_Klf7_secondary	7.12026744118e-08	3.7095906625e-05	9.0	2107.0	3.0	21157.0	0.43	0.01	PRSS55,SYT9,KALRN,EML6,TMPRSS4-AS1,GRM8,TMPRSS4,CTNNA3
MA0259.1.HIF1A::ARNT	2.12597687945e-07	0.000110544698943	9.0	2107.0	4.0	21156.0	0.43	0.02	NEK7,LOC441204,SEMA3E,COL26A1,EPT1,MAN1C1,GPR133,GPX6,ROR2
MA0003.1.TFAP2A	2.82744571955e-07	0.000146733687161	13.0	2103.0	15.0	21145.0	0.61	0.07	H19,FOXI2,SPINK14,RALYL,GPR123,SNORD115-14,SNORD115-16,SH3PXD2A,C20orf166,FRMD1
MA0162.1.Egr1	1.64354821706e-06	0.000850996373098	11.0	2105.0	12.0	21148.0	0.52	0.06	PRSS55,YPEL4,BAI3,RYR1,TOX3,SLC16A12,IFIT5,SEMA4G,GRM3
UP00060_2_Max_secondary	4.56336533602e-06	0.00235648438292	11.0	2105.0	14.0	21146.0	0.52	0.07	PACRG,NPSR1-AS1,PVT1,ADARB2,SFMBT2,LOC729732,WWOX,LINC00293
MA0018.2.CREB1	5.15349672243e-06	0.0026556785909	9.0	2107.0	8.0	21152.0	0.43	0.04	FOXP2,DLG5,MYH4,TSNARE1,DPCR1,IPO5
MA0130.1.ZNF354C	6.44815258129e-06	0.00331530149724	96.0	2020.0	578.0	20582.0	4.54	2.73	FOXP2,MYOM2,LMF1,CCND2,CLDN17,KRTAP1-1,ZNF251,TFF2,MIR3146,ERICH1-AS1,ZNF496,SFMBT2,DOCK9,MAP2K6,REXO1L2P,SORBS1,SMOC2,MIR5708,GYG1,FRY,TMPRSS11F,MYH4,ANK1,LOC100130331,LCE3E,CACNA1B,ZP4,AJAP1,BPIFA1,ARHGAP22,VIPR2,ARHGAP25,VN1R5,NR1H4,CYLD,FCRL2,NRG2,DPP6,CADM1,ARHGEF11,SDK2,TMEM121,TRIM29,EXT1,CARD11,ASCL1,LINC00494,PAPPA,HERC1,GANC,C15orf60,PRKCZ,NOL9,LINC00652,ABLIM2,PAH,COL24A1,HMCN1,LINC00598,CIDEB,PRR25,ACTN1,AOAH,CHN2,OR5A2,DNAH9,OR52K2,FOXO1,DPCR1,PLEKHA7,LOC150935,TMEM196,SPOCK3,COBL,VAT1L,ARPP21,KIAA1211,SHISA2
UP00033_2_Zfp410_secondary	8.70938863001e-06	0.0044666400095	13.0	2103.0	23.0	21137.0	0.61	0.11	BPESC1,LHX8,AFMID,TK1,FOXE1,TPO,SLC6A19,LPCAT2,SLC16A12,IFIT5,ANGPT1,OR5A2,SEMA4G
UP00117_1_Hoxd11_3873.1	9.473006352e-06	0.00484788615941	9.0	2107.0	9.0	21151.0	0.43	0.04	OR6K2,GPR158,CCDC129,ZNF423,WWOX,COBL,FAM78B
UP00059_2_Arid5a_secondary	1.12445954774e-05	0.00574072396138	11.0	2105.0	16.0	21144.0	0.52	0.08	ARAP2,ODAM,LOC254559,TPM3,WWOX,LINC00652,MIR190B,ELMO1,DPH5
UP00070_1_Gcm1_primary	1.65121071889e-05	0.00840225848064	8.0	2108.0	7.0	21153.0	0.38	0.03	SDK1,SF3B5,RBPJ,SYCE3,LINC00652,AKR1C4
MA0079.2.SP1	1.96330446818e-05	0.00996298838278	25.0	2091.0	87.0	21073.0	1.18	0.41	CD1B,GBA,TMPRSS4-AS1,TMEM132D,IFIT5,TMEM132C,SEMA4G,GBAP1,FZD1,LOXL3,ANKRD1,COMMD7,GIMAP1-GIMAP5,FAM110C,DOK1,SLC16A12,ANGPT1,PTPRN2,SDK1,TPO,TMPRSS4,LPL,C20orf203,LINC00598,GIMAP1,SOCS1,TOX3
UP00057_1_Zic2_primary	3.43320791861e-05	0.0173235203245	10.0	2106.0	15.0	21145.0	0.47	0.07	FRAS1,LOC254559,LECT1,CELF4,ZNF831,RALYL,COL24A1,FLJ31485,FOXI2
UP00006_1_Zic3_primary	5.125230451e-05	0.025700802209	10.0	2106.0	16.0	21144.0	0.47	0.08	FRAS1,LOC254559,LECT1,CELF4,ZNF831,RALYL,COL24A1,FLJ31485,FOXI2
MA0067.1.Pax2	5.28135889753e-05	0.0264218662339	8.0	2108.0	9.0	21151.0	0.38	0.04	MPPED2,LOC729732,SPATA31D1,WIPF3,SEMA6D,TMEM132C
UP00093_1_Klf7_primary	8.01189146456e-05	0.0397309706894	14.0	2102.0	35.0	21125.0	0.66	0.17	KCNMB1,SDK1,C20orf203,TPO,SLC7A5,CELF2,L3MBTL1,KLHDC4,CA10,COMMD7,KCNIP1,SEMA4G
UP00408_1_Gabpa_primary	8.52888105256e-05	0.0421582342942	6.0	2110.0	4.0	21156.0	0.28	0.02	CA1,LOC100507206,CES5A,LOC387895,C1orf54,LMO7
UP00003_1_E2F3_primary	0.00011096730029	0.0543952628236	5.0	2111.0	2.0	21158.0	0.24	0.01	TPO,SH3PXD2A,ESPNP,LY86-AS1,JPH1
MA0138.1.REST	0.000206647235806	0.0987335164662	10.0	2106.0	20.0	21140.0	0.47	0.09	LCE3E,CACNA1B,NRXN1,SPHKAP,MARCH1,RORA,PPP1R18,MAP2K6
UP00049_1_Sp100_primary	0.000277745083972	0.130161223144	7.0	2109.0	9.0	21151.0	0.33	0.04	OR2G2,CA1,OR8B2,PRB2,SEMA6D,FAM135B
MA0062.2.GABPA	0.000277745083972	0.130161223144	7.0	2109.0	9.0	21151.0	0.33	0.04	NCEH1,AOAH,RBFOX3,LMO7,CES5A
MA0131.1.MIZF	0.000315896715826	0.146127429204	4.0	2112.0	1.0	21159.0	0.19	0.0	SIM2,HOXD12,PAK1
UP00177_1_Hoxd12_3481.1	0.000317295012087	0.146453566879	8.0	2108.0	13.0	21147.0	0.38	0.06	MAD1L1,GPR158,ZBTB8A,CCDC129,FAM78B,FAM135B
UP00246_1_Hoxa11_2218.1	0.000459055651585	0.204402761397	8.0	2108.0	14.0	21146.0	0.38	0.07	TTC9,MED6,ZNF423,WWOX,COBL,FAM78B,FAM135B
UP00043_2_Bcl6b_secondary	0.000515618438144	0.226112258921	12.0	2104.0	33.0	21127.0	0.57	0.16	GBAP1,SYT9,GBA,TPO,AFMID,SCARB1,LITAF,FOXE1,SF3B5,VEGFA,TK1,ANGPT1,OR5A2,SEMA4G
MA0138.2.REST	0.000569488262167	0.246138518335	5.0	2111.0	4.0	21156.0	0.24	0.02	PPP1R18,SDK1,OR11A1
MA0028.1.ELK1	0.000656467814818	0.277514750528	7.0	2109.0	11.0	21149.0	0.33	0.05	TMPRSS11BNL,CA1,LMO7,RCVRN,GUCA2B,SEMA6D,GLP2R
MA0159.1.RXR::RAR_DR5	0.000656467814818	0.277514750528	7.0	2109.0	11.0	21149.0	0.33	0.05	UPP1,SLC37A1,NOTCH4,SOX14,POU6F2,DEFB129,MEGF6
UP00011_2_Irf6_secondary	0.000656467814818	0.277514750528	7.0	2109.0	11.0	21149.0	0.33	0.05	C17orf77,ARAP2,CD300LD,KRTAP19-8,PGK2
UP00018_2_Irf4_secondary	0.000656467814818	0.277514750528	7.0	2109.0	11.0	21149.0	0.33	0.05	C17orf77,TRAT1,NRXN1,ERICH1-AS1,CD300LD,GUCA1C,KRTAP19-8,SH3GL3
UP00084_2_Gmeb1_secondary	0.000750346653396	0.308269256059	3.0	2113.0	0.0	21160.0	0.14	0.0	GPR139,GPR133
UP00102_1_Zic1_primary	0.00121255031058	0.44816719154	8.0	2108.0	17.0	21143.0	0.38	0.08	FRAS1,LOC254559,LECT1,WWOX,RALYL,ZNF831,FLJ31485,COL24A1
UP00020_2_Atf1_secondary	0.00121255031058	0.44816719154	8.0	2108.0	17.0	21143.0	0.38	0.08	GPR148,CYP4F30P,NTRK3,OR1F1,IPO5,OR8K5,OR1G1
MA0039.2.Klf4	0.00388566291657	0.850415986114	22.0	2094.0	110.0	21050.0	1.04	0.52	EEF1A2,CELF4,MEGF6,LOC730668,SEMA4G,COMMD7,GIMAP1-GIMAP5,MYT1L,LOC100271722,KCNIP1,SDK1,ARHGEF16,TPO,CA10,CRYBB3,GIMAP1,KCNMB1,IGLON5,C20orf203,L3MBTL1,DPPA2P3,MOG
UP00002_2_Sp4_secondary	0.00537937065419	0.927692338943	6.0	2110.0	13.0	21147.0	0.28	0.06	KCNMB1,SDK1,CA10,L3MBTL1,KCNIP1
UP00135_1_Hoxc12_3480.1	0.00537937065419	0.927692338943	6.0	2110.0	13.0	21147.0	0.28	0.06	GREB1,GPR158,TTC9,MED6,COBL,FAM78B
MA0146.1.Zfx	0.00587500087693	0.942603869721	13.0	2103.0	53.0	21107.0	0.61	0.25	SDK1,SOCS1,LHX5,LOC146513,CARD11,VPS25,ADARB2,LOC732275,OLFM3,HNF1B,LAMC3,SOX2-OT
UP00020_1_Atf1_primary	0.00590370636899	0.943065957738	4.0	2112.0	5.0	21155.0	0.19	0.02	DPCR1,IPO5,MYH4
MA0076.1.ELK4	0.00614396692952	0.949038751139	5.0	2111.0	9.0	21151.0	0.24	0.04	GUCA2B,CES5A,B3GALT1,GLP2R,LMO7
UP00001_1_E2F2_primary	0.00651868094599	0.957245883712	3.0	2113.0	2.0	21158.0	0.14	0.01	TPO,ESPNP,JPH1
MA0048.1.NHLH1	0.00665008898686	0.959618195845	8.0	2108.0	24.0	21136.0	0.38	0.11	FZD1,PLAC1L,NTNG2,DOCK3,GPR123,VAT1L,DTWD2,GPA33
UP00015_1_Ehf_primary	0.00665008898686	0.959618195845	8.0	2108.0	24.0	21136.0	0.38	0.11	NCEH1,RBFOX3,ADAMTS2,CES5A,C1orf54,GUCA2B,SEMA6D
UP00100_2_Gata6_secondary	0.00826091202057	0.981190844813	2.0	2114.0	0.0	21160.0	0.09	0.0	
Ash2l_hand	0.0122629244201	0.997254837709	13.0	2103.0	59.0	21101.0	0.61	0.28	ADAMTSL2,ZNF138,WWP2,ZNF273,VEGFA,COL4A2,TMEM132D,MBL2
UP00010_2_Tcfap2b_secondary	0.0133368161367	0.99834584413	4.0	2112.0	7.0	21153.0	0.19	0.03	LOC146513,FRMD1,LOC732275,NPSR1-AS1
UP00406_1_Spdef_primary	0.0150924242933	0.999281796509	5.0	2111.0	12.0	21148.0	0.24	0.06	GUCA2B,RBPJ,NCEH1,C1orf54
UP00007_1_Egr1_primary	0.0150924242933	0.999281796509	5.0	2111.0	12.0	21148.0	0.24	0.06	FRAS1,SCFD2,ARPP21,TOX3,C8orf34
UP00099_2_Ascl2_secondary	0.0183467617082	0.999845779859	9.0	2107.0	36.0	21124.0	0.43	0.17	THSD7A,C20orf203,TPO,LOC100271722,LITAF,AFMID,COMMD7,KIAA0040,TK1,SUPT3H,LOC730668
MA0018.1.CREB1	0.0198494736208	0.999923882634	3.0	2113.0	4.0	21156.0	0.14	0.02	DPCR1,IPO5
UP00109_1_Obox6_3440.2	0.0225470528202	0.999978853129	7.0	2109.0	25.0	21135.0	0.33	0.12	LRBA,ASCL2,C11orf21,PPFIBP1,RDX,SETD4
UP00084_1_Gmeb1_primary	0.0232820427537	0.999984819705	2.0	2114.0	1.0	21159.0	0.09	0.0	DNAJC15,VAT1L
UP00245_1_Hoxc10_2779.2	0.0249523225534	0.999993047348	4.0	2112.0	9.0	21151.0	0.19	0.04	MED6,TTC9,ZNF423,FAM135B,WWOX
MA0119.1.TLX1::NFIC	0.0291963020851	0.9999990782	8.0	2108.0	33.0	21127.0	0.38	0.16	SLC6A2,NPAS3,CACNA1E,KCNK2,HSP90AB1,NRG1,OPCML,MAS1L
UP00065_2_Zfp161_secondary	0.0296393921341	0.999999233137	3.0	2113.0	5.0	21155.0	0.14	0.02	KCNJ12,AKT2,SOX2-OT
UP00235_1_Hoxc11_3718.2	0.0301127580641	0.999999370752	5.0	2111.0	15.0	21145.0	0.24	0.07	TTC9,MED6,ZNF423,WWOX,COBL,FAM135B
UP00183_1_Hoxa13_3126.1	0.035538566876	0.999999952494	7.0	2109.0	28.0	21132.0	0.33	0.13	XKR6,YWHAQ,TTC9,CCDC129,MED6,WWOX,MIR1322
UP00094_1_Zfp128_primary	0.0437670751005	0.999999999084	2.0	2114.0	2.0	21158.0	0.09	0.01	GRM8
MA0062.1.GABPA	0.0439941143492	0.999999999142	5.0	2111.0	17.0	21143.0	0.24	0.08	GUCA2B,LMO7,CES5A,NCEH1
MA0088.1.znf143	0.051075687162	0.999999999971	4.0	2112.0	12.0	21148.0	0.19	0.06	HOXC9,CACNA2D3,PRR18,MIR196A2
UP00015_2_Ehf_secondary	0.0521544817429	0.999999999982	5.0	2111.0	18.0	21142.0	0.24	0.09	LOC283174,ZFHX4,SPATA19,OR6K6,ZFHX4-AS1
UP00018_1_Irf4_primary	0.0611360261985	1.0	5.0	2111.0	19.0	21141.0	0.24	0.09	ST7,SAMD12,NPAT,SLC35F3
UP00048_2_Rara_secondary	0.0621474603516	1.0	4.0	2112.0	13.0	21147.0	0.19	0.06	ADAM7,RAB21,TMEM19,ADARB2,ADAMDEC1,MPEG1
MA0080.2.SPI1	0.0684887421131	1.0	24.0	2092.0	168.0	20992.0	1.13	0.79	LOC284632,FZD1,NCEH1,BAI3,BET3L,EXT1,SIM2,ANO4,LITAF,LINC00470,AOAH,CES5A,FAM26E,SORBS1,FLJ31485,LMO7,MYH4,MIR4277
UP00088_1_Plagl1_primary	0.0711464284363	1.0	3.0	2113.0	8.0	21152.0	0.14	0.04	SDK1,SH3PXD2A,LY86-AS1
UP00079_1_Esrra_primary	0.226845059112	1.0	4.0	2112.0	23.0	21137.0	0.19	0.11	SYT9,CHST4,TMPRSS11E,CAMTA1
MA0163.1.PLAG1	0.629183827191	1.0	4.0	2112.0	43.0	21117.0	0.19	0.2	TMEM38A,EPHA6,SMIM7,TCF7L2,H19
MA0152.1.NFATC2	0.993684559245	1.0	22.0	2094.0	359.0	20801.0	1.04	1.7	CCL13,FCN2,FCN1,ANGPT1,ZNF440,KRTAP21-1,ADAMTS2,FOXO1,LRRN1,CYLD,SFMBT2,LINC00598,ELOVL2,MAP2K6,MERTK,LOC150935,MIR5708,ZNF439,EFNA2,CLVS2
UP00228_1_Bapx1_2343.1	0.907822971375	1.0	1.0	2115.0	24.0	21136.0	0.05	0.11	YWHAQ
MA0137.1.STAT1	0.980170963233	1.0	5.0	2111.0	108.0	21052.0	0.24	0.51	ZNF596,AMBRA1,PHACTR1,CFTR,MERTK
UP00104_1_Hmx1_3423.1	1.0	1.0	0.0	2116.0	21.0	21139.0	0.0	0.1	
MA0078.1.Sox17	0.999293965087	1.0	1.0	2115.0	75.0	21085.0	0.05	0.35	MFHAS1
MA0055.1.Myf	0.949988623866	1.0	3.0	2113.0	64.0	21096.0	0.14	0.3	ERICH1-AS1,VAT1L,NTNG2
MA0156.1.FEV	0.947111552605	1.0	5.0	2111.0	92.0	21068.0	0.24	0.43	PDE6H,C15orf54,EMR3,SUN5
UP00017_2_Nkx3-1_secondary	0.999999999993	1.0	0.0	2116.0	8.0	21152.0	0.0	0.04	
MA0111.1.Spz1	0.600601792176	1.0	5.0	2111.0	52.0	21108.0	0.24	0.25	RAB21,TMEM19,HOXD12,CBFA2T3
UP00106_1_Vax2_3500.1	0.999999999976	1.0	0.0	2116.0	29.0	21131.0	0.0	0.14	
UP00051_1_Sox8_primary	1.0	1.0	0.0	2116.0	94.0	21066.0	0.0	0.44	
UP00257_1_Shox2_2641.2	0.999999999987	1.0	0.0	2116.0	22.0	21138.0	0.0	0.1	
UP00067_1_Lef1_primary	0.999999999997	1.0	0.0	2116.0	41.0	21119.0	0.0	0.19	
MA0041.1.Foxd3	0.999999999914	1.0	3.0	2113.0	307.0	20853.0	0.14	1.45	OR10AG1,CNTNAP3,HAVCR1,OR7E5P
UP00406_2_Spdef_secondary	0.99999999999	1.0	0.0	2116.0	36.0	21124.0	0.0	0.17	
UP00004_1_Sox14_primary	0.999999999984	1.0	0.0	2116.0	90.0	21070.0	0.0	0.43	
UP00206_1_Hoxb7_3953.1	0.987583400175	1.0	1.0	2115.0	45.0	21115.0	0.05	0.21	
UP00075_1_Sox15_primary	1.0	1.0	0.0	2116.0	48.0	21112.0	0.0	0.23	
UP00226_1_Mrg1_2246.2	0.999999999983	1.0	0.0	2116.0	31.0	21129.0	0.0	0.15	
UP00023_1_Sox30_primary	0.999999999972	1.0	0.0	2116.0	52.0	21108.0	0.0	0.25	
MA0019.1.Ddit3::Cebpa	0.94488976359	1.0	2.0	2114.0	47.0	21113.0	0.09	0.22	CAPN11
UP00244_1_Tlx2_3498.2	0.999999999995	1.0	0.0	2116.0	170.0	20990.0	0.0	0.8	
UP00159_1_Six2_2307.2	0.999999999987	1.0	0.0	2116.0	22.0	21138.0	0.0	0.1	
UP00227_1_Duxl_1286.2	0.999999999987	1.0	0.0	2116.0	22.0	21138.0	0.0	0.1	
UP00100_1_Gata6_primary	0.99999999998	1.0	0.0	2116.0	27.0	21133.0	0.0	0.13	
