FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
UP00004_1_Sox14_primary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	
UP00206_1_Hoxb7_3953.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00075_1_Sox15_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00226_1_Mrg1_2246.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	CCDC140
UP00023_1_Sox30_primary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	STOML3
MA0019.1.Ddit3::Cebpa	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	CSMD1,ADAD1,RCN1
UP00244_1_Tlx2_3498.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00159_1_Six2_2307.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	MIR548X
UP00227_1_Duxl_1286.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00100_1_Gata6_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0072.1.RORA_2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00087_2_Tcfap2c_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00183_1_Hoxa13_3126.1	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	ARMC3
UP00081_2_Mybl1_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	APLNR,LRRC55
UP00253_1_Rax_3443.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0150.1.NFE2L2	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	CA8
UP00240_1_Cdx1_2245.1	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	PAX1
UP00201_1_Emx2_3420.1	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	PHLPP1
UP00116_1_Rhox6_4251.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00230_1_Dlx5_3419.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	NAV2
UP00168_1_Hoxd8_2644.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00048_2_Rara_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	CES1
UP00391_1_Hoxa3_primary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	PHLPP1
MA0148.1.FOXA1	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	PLCG2,SDR42E1,NTM
UP00182_1_Hoxa6_1040.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00099_1_Ascl2_primary	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	DPYS,CDH13,DCSTAMP
UP00080_1_Gata5_primary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	TBX18
UP00249_1_Nkx2-5_3436.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00047_2_Zbtb7b_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	ZFAND4,MARCH8
UP00008_3_Six6_2267.4	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00024_1_Glis2_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00025_1_Foxk1_primary	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	CDH13,FAM184B
MA0161.1.NFIC	1.0	1.0	13.0	706.0	0.0	0.0	1.81	0.0	CRP,CDH12,RPS6KA5,IDH1,NPAS3,DMRT2,C14orf159,PROX1,MON1B
UP00248_1_Pax7_3783.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00107_1_Nkx2-4_3074.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00089_3_Tcf1_2666.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00157_1_Hmx3_3490.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	C4BPA
UP00406_1_Spdef_primary	1.0	1.0	4.0	715.0	0.0	0.0	0.56	0.0	MYO5B,ATP10B,MIR548X
UP00047_1_Zbtb7b_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0061.1.NF-kappaB	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	EDARADD
UP00267_1_Otx2_3441.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0142.1.Pou5f1	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	
UP00030_1_Sox11_primary	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	STOML3,PMFBP1
UP00018_1_Irf4_primary	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	LCLAT1,ARMC3
UP00057_1_Zic2_primary	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	SPATA13,C6orf118,VPS41,FAM183B
UP00084_1_Gmeb1_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0018.2.CREB1	1.0	1.0	6.0	713.0	0.0	0.0	0.83	0.0	KIAA1598,ERBB4,SP5,MSRA,ATP7B
UP00081_1_Mybl1_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0067.1.Pax2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	
MA0098.1.ETS1	1.0	1.0	31.0	688.0	0.0	0.0	4.31	0.0	CDH13,EPHA4,IPO11-LRRC70,GBX2,DLX6-AS1,FEZF1,FAM163A,RORB,NTRK2,DGKG,LAMA1,NALCN-AS1,COG6,ATP12A,AGAP1,SALL1,PAX9,CNNM1,CA8,TPTE2P6,SLC22A3,WIPF3,MYO5B
UP00155_1_Hmx2_3424.3	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	C4BPA
MA0068.1.Pax4	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00041_1_Foxj1_primary	1.0	1.0	6.0	713.0	0.0	0.0	0.83	0.0	CDH13,MCC,FAM184B
UP00142_1_Uncx4.1_2281.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0141.1.Esrrb	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	DNAH5
MA0122.1.Nkx3-2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	ADAMTS17
UP00003_1_E2F3_primary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	AKAP1
UP00243_1_Isx_3445.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00035_1_Hic1_primary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	IDH1
UP00160_1_Obox3_3439.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00147_1_Nkx2-6_3437.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00097_1_Mtf1_primary	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	
MA0032.1.FOXC1	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	GRIK3,CCDC149
UP00177_1_Hoxd12_3481.1	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	SLC26A3
UP00056_2_Rfx4_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	CUX2
UP00064_1_Sox18_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00237_1_Otp_3496.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00029_1_Tbp_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00166_1_Barhl1_2590.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	
UP00012_1_Bbx_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00108_1_Alx3_3418.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00250_1_Irx5_2385.1	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	SLC16A7
UP00238_1_Nkx6-3_3446.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0073.1.RREB1	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	EFCAB4B
MA0037.1.GATA3	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0140.1.Tal1::Gata1	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	RYR3,LOC100130155
UP00211_1_Pou3f3_3235.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	ABCB11
UP00002_2_Sp4_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	RNF219-AS1
UP00040_1_Irf5_primary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	LCLAT1
MA0070.1.PBX1	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	HSD3B1
UP00212_1_Lhx5_2279.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00030_2_Sox11_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	SGCZ
MA0077.1.SOX9	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	DMRT2,STOML3
UP00070_1_Gcm1_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00102_1_Zic1_primary	1.0	1.0	4.0	715.0	0.0	0.0	0.56	0.0	SYBU,C6orf118,VPS41,ELAVL2,FAM183B
UP00200_2_Nkx6-1_2825.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00179_1_Pou2f3_3986.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00027_1_Osr1_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0104.2.Mycn	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	ASIC2,ADAM23
UP00073_1_Foxa2_primary	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	FAM184B
UP00007_1_Egr1_primary	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	BTNL8,BTNL3,TARSL2
UP00007_2_Egr1_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	SNX10
UP00101_2_Sox12_secondary	1.0	1.0	4.0	715.0	0.0	0.0	0.56	0.0	RYR2,PDE4D,SGPP2
UP00105_1_Pou3f4_3773.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0132.1.Pdx1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00252_1_Hoxc5_2630.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00020_1_Atf1_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00171_1_Msx3_3206.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00049_2_Sp100_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0018.1.CREB1	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	ERBB4
UP00010_1_Tcfap2b_primary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	CHST1
MA0079.2.SP1	1.0	1.0	7.0	712.0	0.0	0.0	0.97	0.0	EBLN1,VPS41,FAM183B,VIPR1,IQCJ,LOC100130992,BCL2
UP00069_1_Sox1_primary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	
MA0108.1.TBP	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00054_1_Tcf7_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00170_1_Isl2_3430.1	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	SLC35F4
UP00059_2_Arid5a_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	MIR4300
UP00075_2_Sox15_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0149.1.EWSR1-FLI1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00261_1_Lhx4_1719.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00258_1_Tgif2_3451.1	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	CCDC140
UP00192_1_Six1_0935.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00062_1_Sox4_primary	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	STOML3,PMFBP1
UP00103_1_Jundm2_primary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	SPON1
UP00034_2_Sox7_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00164_2_Hoxa7_3750.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0100.1.Myb	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	ASTN1,FAM49A
UP00185_1_Pbx1_3203.1	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	CASC2,HSD3B1
UP00223_1_Irx3_0920.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00057_2_Zic2_secondary	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	SGSM1
UP00071_2_Sox21_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00054_2_Tcf7_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0104.1.Mycn	1.0	1.0	35.0	684.0	0.0	0.0	4.87	0.0	CLDN10,LOC100505676,CDH13,CHN2,LOC100130155,MIR4300,PTGER3,CPPED1,CLDN10-AS1,DAW1,THRB,PPAPDC1A,SUPT3H,EN1,DAPK1,MTR,LOC643201,ABCB11,ADAM23,CACNA2D3,ASIC2,ARMC3,MIR548H2,MCC,SPHKAP
UP00197_1_Hoxc9_2367.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	PAX1
MA0113.1.NR3C1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00164_1_Hoxa7_2668.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00246_1_Hoxa11_2218.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00068_2_Eomes_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	
MA0046.1.HNF1A	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	NAV2,PAX1
UP00184_1_Lhx8_2247.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00123_1_Hlxb9_3422.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00191_1_Pou2f2_3748.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0040.1.Foxq1	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	PAX1,FAM184B
MA0109.1.Hltf	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0027.1.En1	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	OR2D3
UP00195_1_Six3_1732.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0136.1.ELF5	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	PAX9
MA0004.1.Arnt	1.0	1.0	35.0	684.0	0.0	0.0	4.87	0.0	CLDN10,LOC100505676,CDH13,CHN2,LOC100130155,MIR4300,PTGER3,CPPED1,CLDN10-AS1,DAW1,THRB,PPAPDC1A,SUPT3H,EN1,DAPK1,MTR,LOC643201,ABCB11,ADAM23,CACNA2D3,ASIC2,ARMC3,MIR548H2,MCC,SPHKAP
UP00209_1_Cart1_0997.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00027_2_Osr1_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	MECOM
UP00098_1_Rfx3_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00094_2_Zfp128_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	
UP00130_1_Lhx3_3431.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00120_1_Lbx2_3869.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00000_1_Smad3_primary	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	GPAM,SP5,PTGER3
MA0144.1.Stat3	1.0	1.0	6.0	713.0	0.0	0.0	0.83	0.0	MSRA,SALL1
MA0115.1.NR1H2::RXRA	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	OR2D3
MA0039.1.Klf4	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	CDH13,DGKG
MA0090.1.TEAD1	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	
UP00115_1_Lhx2_0953.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0099.1.Fos	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	C7orf72
UP00066_2_Hnf4a_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0038.1.Gfi	1.0	1.0	4.0	715.0	0.0	0.0	0.56	0.0	FAT3,CACNA2D3,SORBS2
MA0117.1.Mafb	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00205_1_Pknox2_3077.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	CCDC140
UP00125_1_Pitx2_2274.3	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00036_1_Myf6_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00103_2_Jundm2_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	
UP00046_2_Tcfe2a_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00045_2_Mafb_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00037_1_Zfp105_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0028.1.ELK1	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	CA8,DGKG,IPO11-LRRC70
UP00092_2_Myb_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00233_1_Meox1_2310.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00209_2_Cart1_1275.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0063.1.Nkx2-5	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00071_1_Sox21_primary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	
MA0035.1.Gata1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00188_1_Lmx1a_2238.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
IRF8_ISRE_KANNO	1.0	1.0	4.0	715.0	0.0	0.0	0.56	0.0	LCLAT1,EIF3M,ZNF804B
UP00078_1_Arid3a_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00223_2_Irx3_2226.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00234_1_Msx1_3031.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0133.1.BRCA1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0056.1.MZF1_1-4	1.0	1.0	27.0	692.0	0.0	0.0	3.76	0.0	RCAN2,TENM2,TPK1,SMAP1,VPS41,SNX10,TFAP2B,HOXC-AS5,OTP,VIPR1,ZNF767,SIPA1L2,CES1,BTNL8,CHST1,BTNL3,PBX1,ST8SIA5,GRIK3,FAM183B,SYBU,SLC35D3,BCL2,NHEG1,SOX2-OT
MA0080.1.SPI1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0099.2.AP1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00060_2_Max_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0066.1.PPARG	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0164.1.Nr2e3	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	
MA0036.1.GATA2	1.0	1.0	45.0	674.0	0.0	0.0	6.26	0.0	PCSK2,PLCG2,LOC100130155,DSC1,TXNDC5,SEMA6A,RYR3,FLJ13197,SDR42E1,INADL,NAALAD2,C5orf49,TBX18,CRYBB2P1,EYA1,LOC727677,TSHZ2,MIR548X,LSM6,FAM84B,LOC100505545,RBP1,RPH3A,PAX1,CA10,CA8,ADCY2,G2E3,GRIK3,MCC,RNF219-AS1,ANK3,HSD3B1,COLEC10
UP00034_1_Sox7_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00001_2_E2F2_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00162_1_Evx1_3952.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	PHLPP1
UP00203_1_Pknox1_2364.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	CCDC140
UP00174_1_Hoxa2_3079.1	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	PHLPP1
UP00127_1_Gsh2_3990.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	PHLPP1
MA0065.2.PPARG::RXRA	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00241_1_Hoxd3_1742.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	PHLPP1
MA0151.1.ARID3A	1.0	1.0	10.0	709.0	0.0	0.0	1.39	0.0	DLX6-AS1,CHORDC1,ABCB11,PHACTR1,MIR3910-2
UP00251_1_Esx1_3124.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
klf4_homer	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	EBLN1,BCL2,LOC100130992
MA0002.2.RUNX1	1.0	1.0	4.0	715.0	0.0	0.0	0.56	0.0	LRP2,LINC00639,OSBPL6,COL19A1,DHRS9
MA0105.1.NFKB1	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	BTNL8,BTNL3
UP00089_2_Tcf1_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00089_1_Tcf1_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0059.1.MYC::MAX	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	MTR,ASIC2
UP00208_1_Obox5_2284.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0101.1.REL	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0131.1.MIZF	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00222_1_Tcf2_0913.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00048_1_Rara_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00111_1_Dmbx1_2277.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00407_2_Elf3_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	CADPS2,FEZF1-AS1
MA0162.1.Egr1	1.0	1.0	4.0	715.0	0.0	0.0	0.56	0.0	IQCJ,CPPED1
MA0259.1.HIF1A::ARNT	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00069_2_Sox1_secondary	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	CACNA2D3
UP00256_2_Lhx6_3432.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00068_1_Eomes_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00055_1_Hbp1_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0258.1.ESR2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0159.1.RXR::RAR_DR5	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0087.1.Sox5	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00073_2_Foxa2_secondary	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	DLX5
UP00088_1_Plagl1_primary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0160.1.NR4A2	1.0	1.0	4.0	715.0	0.0	0.0	0.56	0.0	SUPT3H,APLNR,LRRC55,LOC100131551
MA0014.1.Pax5	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	NFIA,THRB
UP00039_2_Foxj3_secondary	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00028_1_Tcfap2e_primary	1.0	1.0	3.0	716.0	0.0	0.0	0.42	0.0	DLX6,DLX6-AS1,RNFT2
UP00219_2_Cutl1_3494.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
MA0051.1.IRF2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00259_1_Hoxb6_3428.2	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00407_1_Elf3_primary	1.0	1.0	4.0	715.0	0.0	0.0	0.56	0.0	MYO5B,IPO11-LRRC70,PAX9
UP00214_1_Hoxb5_3122.2	1.0	1.0	1.0	718.0	0.0	0.0	0.14	0.0	PHLPP1
MA0084.1.SRY	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	STOML3
UP00173_1_Hoxc13_3127.1	1.0	1.0	0.0	719.0	0.0	0.0	0.0	0.0	
UP00085_1_Sfpi1_primary	1.0	1.0	2.0	717.0	0.0	0.0	0.28	0.0	MYO5B,SLC10A7
