FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
MA0019.1.Ddit3::Cebpa	1.0	1.0	9.0	6441.0	0.0	0.0	0.14	0.0	SLC6A1,WNK2,TRMT44,SLC22A3,APCDD1,SLC6A11,ELMO1
UP00244_1_Tlx2_3498.2	1.0	1.0	2.0	6448.0	0.0	0.0	0.03	0.0	
UP00159_1_Six2_2307.2	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	TRIM44,FLJ46257
UP00227_1_Duxl_1286.2	1.0	1.0	2.0	6448.0	0.0	0.0	0.03	0.0	AJAP1
UP00100_1_Gata6_primary	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	GRM7
MA0072.1.RORA_2	1.0	1.0	7.0	6443.0	0.0	0.0	0.11	0.0	RAP2C,WDFY4,SAMSN1,REG3G,CYP4F2,MCTP2
UP00087_2_Tcfap2c_secondary	1.0	1.0	11.0	6439.0	0.0	0.0	0.17	0.0	SDK1,WDR4,LRRK2,HMP19,PDE9A,LOC150935,GLT1D1
UP00183_1_Hoxa13_3126.1	1.0	1.0	5.0	6445.0	0.0	0.0	0.08	0.0	POU6F2,FNDC3A,CADM2,PPAPDC1A,NOL4
UP00081_2_Mybl1_secondary	1.0	1.0	10.0	6440.0	0.0	0.0	0.16	0.0	PHACTR3,ADAMTS9,NEDD4L,TMEM132D,GPR37
UP00253_1_Rax_3443.1	1.0	1.0	0.0	6450.0	0.0	0.0	0.0	0.0	
MA0150.1.NFE2L2	1.0	1.0	16.0	6434.0	0.0	0.0	0.25	0.0	ARHGEF37,FHIT,C9orf72,MROH9,HECW2,KANK1,LOC100506714,TMEM132C
UP00240_1_Cdx1_2245.1	1.0	1.0	0.0	6450.0	0.0	0.0	0.0	0.0	
UP00201_1_Emx2_3420.1	1.0	1.0	2.0	6448.0	0.0	0.0	0.03	0.0	ZBTB16
UP00116_1_Rhox6_4251.1	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	
UP00230_1_Dlx5_3419.2	1.0	1.0	5.0	6445.0	0.0	0.0	0.08	0.0	DEFA10P,NCKAP5,DDX60L,DEFA1
UP00168_1_Hoxd8_2644.1	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	
UP00048_2_Rara_secondary	1.0	1.0	8.0	6442.0	0.0	0.0	0.12	0.0	RAP2C,CDH23,DNAH9,MC2R,CREB3L3,DTNA
UP00391_1_Hoxa3_primary	1.0	1.0	4.0	6446.0	0.0	0.0	0.06	0.0	SAMSN1,ITGA9,NCKAP5
MA0148.1.FOXA1	1.0	1.0	11.0	6439.0	0.0	0.0	0.17	0.0	SDK1,LOC100505835,C6orf118,MIR4330,PLCB1,FAM155A,GPR50,PDE10A
UP00182_1_Hoxa6_1040.1	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	NCKAP5,PPARGC1B
UP00099_1_Ascl2_primary	1.0	1.0	17.0	6433.0	0.0	0.0	0.26	0.0	LOC285577,DIO3OS,LOC100505783,TRPM2
UP00080_1_Gata5_primary	1.0	1.0	4.0	6446.0	0.0	0.0	0.06	0.0	GRM7,ABLIM1
UP00249_1_Nkx2-5_3436.1	1.0	1.0	4.0	6446.0	0.0	0.0	0.06	0.0	FSTL5,ZNF423,AJAP1
UP00047_2_Zbtb7b_secondary	1.0	1.0	11.0	6439.0	0.0	0.0	0.17	0.0	MIR4675,SLC6A1,SLC6A1-AS1,CACNA1A,ARHGEF4,SLC4A5,LINC00842
UP00008_3_Six6_2267.4	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	TRIM44,FLJ46257
UP00024_1_Glis2_primary	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	EPHB2,PDE9A,C1QB
UP00025_1_Foxk1_primary	1.0	1.0	8.0	6442.0	0.0	0.0	0.12	0.0	MGST2,ISL1,LOC100287072,PCSK6
MA0161.1.NFIC	1.0	1.0	143.0	6307.0	0.0	0.0	2.22	0.0	PCK1,PCSK6,FAM155A,OLIG2,ADAMTS9,RTN4R,GLP1R,MTMR7,ARHGAP28,MC2R,CACNA2D3,SOCS3,EDIL3,LOC100132354,SYT6,ARHGAP15,NETO1,MYO5B,CSRP3,DMRT1,KRT5,DPPA2,ARHGAP8,TPK1,FZD10,LY86,CYP11A1,KCNIP4,NKAIN2,PRSS55,SDK2,GUCY2F,CUX2,CNTFR,LOC283688,ARNT2,DNER,PLXNC1,RBFOX1,ARG2,MAOA,ZNF423,HECW2,KRT71,SH2D1A,CSMD1,ADAMTS17,CBX6,LOC100190940,ITGBL1,RSPH1,NLRP8,LINC00616,MIR3687,FGD5,PRR5-ARHGAP8,ASGR2,VWA3B,MC5R,LINC00670,OLIG1,WSCD2,RP1L1,GRIK2,KL,TBC1D16,HMX1,LOR,CNTNAP2,UGT1A8,GNE,SMOC2,LINC00487,PRR9,KCNK9,UGT1A10,CTCFL,CMPK2,NPAS3,RAB38,LRP1B,C6orf223,TMEM132B,NPTXR,ESRRG,PIGH,SLC24A3,MIR5100,TCERG1L,TNN,SHANK2,CYB5A,E2F8,C3orf20,GPR133,SH3BGR,COL6A5,STXBP5L
UP00248_1_Pax7_3783.1	1.0	1.0	0.0	6450.0	0.0	0.0	0.0	0.0	
UP00107_1_Nkx2-4_3074.1	1.0	1.0	7.0	6443.0	0.0	0.0	0.11	0.0	GALNTL5,STK32B,SLC24A3,PRKAG2-AS1,CYTL1,ZNF423,PAX1
UP00089_3_Tcf1_2666.2	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	PLCB1,PIGG
UP00157_1_Hmx3_3490.2	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	TSHZ2
UP00406_1_Spdef_primary	1.0	1.0	9.0	6441.0	0.0	0.0	0.14	0.0	DLG2,IGDCC3,NR5A2,WWOX
UP00047_1_Zbtb7b_primary	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	SLC6A1,SLC6A11
MA0061.1.NF-kappaB	1.0	1.0	15.0	6435.0	0.0	0.0	0.23	0.0	SDR39U1,MIR1276,BACH2,ROBO2,CMA1,SYT10,CSMD1,WWOX,MUC16,RAP1GAP2,SPSB4
UP00267_1_Otx2_3441.1	1.0	1.0	2.0	6448.0	0.0	0.0	0.03	0.0	
MA0142.1.Pou5f1	1.0	1.0	7.0	6443.0	0.0	0.0	0.11	0.0	FER1L6,ANKRD6,LOC339822
UP00030_1_Sox11_primary	1.0	1.0	8.0	6442.0	0.0	0.0	0.12	0.0	HMP19,CYB5A,FLJ46300,MGST2,UCHL1
UP00018_1_Irf4_primary	1.0	1.0	5.0	6445.0	0.0	0.0	0.08	0.0	GABRG3,MTTP
UP00057_1_Zic2_primary	1.0	1.0	15.0	6435.0	0.0	0.0	0.23	0.0	PTPRN2,TGFB3,ESRRB,CDH23,OLFM1,TCERG1L,DIO3OS
UP00084_1_Gmeb1_primary	1.0	1.0	5.0	6445.0	0.0	0.0	0.08	0.0	DOCK9,RBFOX1
MA0018.2.CREB1	1.0	1.0	28.0	6422.0	0.0	0.0	0.43	0.0	SLC6A8,TBX1,ADAMTS17,FLJ41278,SNORD115-15,XPO6,KRT82,GP1BB,KIF6,LOC400084,OTOP1,TPO,LOC100505817,SNORD115-21,LOC400655,COL23A1,SBK1,PNCK,LOC339822,RBFOX1,KCNT2
UP00081_1_Mybl1_primary	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	TRIM60,GABRG3,TMEM192,JPH3
MA0067.1.Pax2	1.0	1.0	18.0	6432.0	0.0	0.0	0.28	0.0	ZNF333,EMR2,SPATA8,COL23A1,ABLIM2,ASCC3,C11orf87
MA0098.1.ETS1	1.0	1.0	202.0	6248.0	0.0	0.0	3.13	0.0	BPTF,FKBP9L,DKFZp451B082,TUSC3,MC2R,LRRC3-AS1,CASP14,TMEM179,LOC158435,CYP4F2,SEMA4D,ATP2B3,PEBP4,CCDC102B,PARK2,TTYH2,SYT16,NUP210,LOC100128682,C20orf26,ARHGEF18,CLNK,CDH26,RPH3A,COL23A1,ABLIM2,ADAMTS20,MUC16,MIPOL1,TDP1,BMP2,GAREM,SYK,LYPD6B,SYT6,C10orf128,FAT3,FAT2,FREM1,L3MBTL4,FAM106CP,GLT1D1,LOC286370,MEP1B,NYAP2,ROBO2,DMD,IL10RA,CNTN4,CNTN5,ITIH5,LINC00320,OR1I1,GRM8,NR5A2,CAMTA1,GUCA2B,FAM135B,PRSS55,SDK1,SDK2,GFRA2,ASIC2,MAGEB6,KIAA0040,MYO5B,C14orf180,F11R,ABCG1,RBFOX3,LOC100144604,WDFY3,SLC22A3,ASCC3,CAHM,EFCAB6,VSTM2L,KMO,CSMD1,CTNND2,MIR4719,LOC145837,RGMB,RFPL4A,MECOM,RHBG,SMTNL2,KIF21B,NKD1,GRID2,CHRDL2,FRMPD2,MAPK8IP1,CDS1,METTL25,WWOX,C20orf197,MAGEB18,OR9G4,KRT16P2,CNTNAP2,NLRP11,DSCAM,F13A1,C1orf61,SOX5,FRG1,KCNK1,RAB38,PROP1,MTRNR2L1,LOC100129345,ADAMTS17,PDGFD,TTC34,HSPB8,GGT6,EBF2,FFAR2,PCDH9,AOAH,CACNG4,CWH43,CYP11B2,AOAH-IT1
UP00155_1_Hmx2_3424.3	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	
MA0068.1.Pax4	1.0	1.0	0.0	6450.0	0.0	0.0	0.0	0.0	
UP00041_1_Foxj1_primary	1.0	1.0	12.0	6438.0	0.0	0.0	0.19	0.0	GRID1,TSHZ3,PARK2,MGST2,CNTNAP4,MIR3201,SAP130,TRPM3
UP00142_1_Uncx4.1_2281.2	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	IGSF21
MA0141.1.Esrrb	1.0	1.0	11.0	6439.0	0.0	0.0	0.17	0.0	ARHGAP44,AOAH,LRRK2,GABRR2,KANK1
MA0122.1.Nkx3-2	1.0	1.0	12.0	6438.0	0.0	0.0	0.19	0.0	TRAPPC9,BMP7,GHRHR,AQP1,ASTN2,ZFP42,RELN,NUP210,ROR2
UP00003_1_E2F3_primary	1.0	1.0	7.0	6443.0	0.0	0.0	0.11	0.0	RERG
UP00243_1_Isx_3445.1	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	DSCAM,IGSF21
UP00035_1_Hic1_primary	1.0	1.0	7.0	6443.0	0.0	0.0	0.11	0.0	KL,LOC283440,WWOX,LINC00616
UP00160_1_Obox3_3439.1	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	TRHR,NRXN3
UP00147_1_Nkx2-6_3437.1	1.0	1.0	7.0	6443.0	0.0	0.0	0.11	0.0	FSTL5,PAX1,SLC24A3,AJAP1
UP00097_1_Mtf1_primary	1.0	1.0	12.0	6438.0	0.0	0.0	0.19	0.0	KCND3,C6orf118,FIGNL2,UNQ6494,CHN2,SSH2,SEMA6D,GADD45G,PDE10A,MCTP2
MA0032.1.FOXC1	1.0	1.0	11.0	6439.0	0.0	0.0	0.17	0.0	UBASH3A,CLIC2,FAM84B,LY86-AS1,SUCLG2,HTR3A,LSM3,ELMO1
UP00177_1_Hoxd12_3481.1	1.0	1.0	4.0	6446.0	0.0	0.0	0.06	0.0	FNDC3A,PRIMA1,MYOCD
UP00056_2_Rfx4_secondary	1.0	1.0	6.0	6444.0	0.0	0.0	0.09	0.0	THSD7B,CYP4F2,PIWIL1,PPAPDC1A
UP00064_1_Sox18_primary	1.0	1.0	8.0	6442.0	0.0	0.0	0.12	0.0	TRIM71,LINC00635,CCR4,LOC91948,GABRB3,GPR139
UP00237_1_Otp_3496.1	1.0	1.0	0.0	6450.0	0.0	0.0	0.0	0.0	
UP00029_1_Tbp_primary	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	ISL1
UP00166_1_Barhl1_2590.2	1.0	1.0	4.0	6446.0	0.0	0.0	0.06	0.0	DSCAM,IGSF21
UP00012_1_Bbx_primary	1.0	1.0	0.0	6450.0	0.0	0.0	0.0	0.0	
UP00108_1_Alx3_3418.2	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	IGSF21
UP00250_1_Irx5_2385.1	1.0	1.0	6.0	6444.0	0.0	0.0	0.09	0.0	OR9G4,SORCS1,SYN3,LINC00469
UP00238_1_Nkx6-3_3446.1	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	
MA0073.1.RREB1	1.0	1.0	16.0	6434.0	0.0	0.0	0.25	0.0	FGD5,PCDH9,C20orf202,TREX2,TMEM74B,ERICH1-AS1,TENM1,ZFP92,SHANK2
MA0037.1.GATA3	1.0	1.0	0.0	6450.0	0.0	0.0	0.0	0.0	
MA0140.1.Tal1::Gata1	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	LRP1B,CSMD1
UP00211_1_Pou3f3_3235.2	1.0	1.0	5.0	6445.0	0.0	0.0	0.08	0.0	ALG10B,PRTG
UP00002_2_Sp4_secondary	1.0	1.0	15.0	6435.0	0.0	0.0	0.23	0.0	SYCP2L,PCDH9-AS2,PCDH9,LOC100507377,RAMP3,CSMD1,DIO3OS,LOC285972,CTNNA3,LOC284661,DACT2
UP00040_1_Irf5_primary	1.0	1.0	5.0	6445.0	0.0	0.0	0.08	0.0	MTTP,TNR
MA0070.1.PBX1	1.0	1.0	4.0	6446.0	0.0	0.0	0.06	0.0	HECW2,MIR4277
UP00212_1_Lhx5_2279.1	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	
UP00030_2_Sox11_secondary	1.0	1.0	6.0	6444.0	0.0	0.0	0.09	0.0	DUS3L,LMX1B,WWOX,NRTN
MA0077.1.SOX9	1.0	1.0	8.0	6442.0	0.0	0.0	0.12	0.0	PTPRT,ATP10B,CYB5A,KCNQ3,SLC34A2,GPR139
UP00070_1_Gcm1_primary	1.0	1.0	11.0	6439.0	0.0	0.0	0.17	0.0	DNAH2,PSD2,CTNND2,MIR4719,LOC286370,TMEM132D
UP00102_1_Zic1_primary	1.0	1.0	9.0	6441.0	0.0	0.0	0.14	0.0	ESRRB,CDH23,OLFM1,DIO3OS,LOC100190940
UP00200_2_Nkx6-1_2825.2	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	PPARGC1B,IGSF21
UP00179_1_Pou2f3_3986.2	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	BTBD17
UP00027_1_Osr1_primary	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	MOB3B,LINC00244
MA0104.2.Mycn	1.0	1.0	20.0	6430.0	0.0	0.0	0.31	0.0	DNAI1,SDK2,KRTAP5-7,SOCS3,DTNA,KRTAP5-8,SLC24A3,LRRN1,DLGAP2,ASGR1,ASGR2,HTR3E,HTR3C,SLIT1,SLC22A3,MYO5B,SHANK2
UP00073_1_Foxa2_primary	1.0	1.0	5.0	6445.0	0.0	0.0	0.08	0.0	PCSK6
UP00007_1_Egr1_primary	1.0	1.0	10.0	6440.0	0.0	0.0	0.16	0.0	CDH12,SCEL,SLAIN1,DIO3OS,IGLL1,CNOT6
UP00007_2_Egr1_secondary	1.0	1.0	6.0	6444.0	0.0	0.0	0.09	0.0	LINC00200,SNX10,ADARB2,FBN3,LOC100506207,FANCC,DSCAML1
UP00101_2_Sox12_secondary	1.0	1.0	11.0	6439.0	0.0	0.0	0.17	0.0	EPHX2,FLJ46300,LOC100506403,SFMBT2,CLU,UCHL1
UP00105_1_Pou3f4_3773.1	1.0	1.0	2.0	6448.0	0.0	0.0	0.03	0.0	LINC00635
MA0132.1.Pdx1	1.0	1.0	0.0	6450.0	0.0	0.0	0.0	0.0	
UP00252_1_Hoxc5_2630.2	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	
UP00020_1_Atf1_primary	1.0	1.0	11.0	6439.0	0.0	0.0	0.17	0.0	LOC100128946,TRIM29,RBFOX1,ATP8A1,PROM1,PET112,SAMSN1,ZIM2,PEG3
UP00171_1_Msx3_3206.1	1.0	1.0	2.0	6448.0	0.0	0.0	0.03	0.0	LRRC38,IGSF21
UP00049_2_Sp100_secondary	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	SDK1,KCNK9,LINC00469
MA0018.1.CREB1	1.0	1.0	12.0	6438.0	0.0	0.0	0.19	0.0	OTOP1,ADAMTSL3,ESRRG,CARD11,CLNK,LOC400084,EFTUD1P1,ALDH1A2
UP00010_1_Tcfap2b_primary	1.0	1.0	11.0	6439.0	0.0	0.0	0.17	0.0	PLEKHG1,POC1A,ATP8A1,ALAS1,LOC150935,TRPV5,CLRN3
MA0079.2.SP1	1.0	1.0	46.0	6404.0	0.0	0.0	0.71	0.0	BCL11B,OLFM1,DIO3OS,CCDC88C,TSHZ2,ZSWIM6,LOC100128946,MIR378C,GALNTL5,SDK2,SNTG2,OR4N2,CDH23,PRKAG2-AS1,MTUS2,SGSM1,INHBA-AS1,ADCY1,RAB11FIP4,PIP5K1B,COX18,ANK2,WDFY4,OR4M1,KANK1,DSCAML1
UP00069_1_Sox1_primary	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	MYO18B,IGSF21
MA0108.1.TBP	1.0	1.0	5.0	6445.0	0.0	0.0	0.08	0.0	MYT1L,LINC00343
UP00054_1_Tcf7_primary	1.0	1.0	8.0	6442.0	0.0	0.0	0.12	0.0	PLCB1,SLC13A3,LINC00473,KIAA0947,SMOC2
UP00170_1_Isl2_3430.1	1.0	1.0	2.0	6448.0	0.0	0.0	0.03	0.0	IGSF21
UP00059_2_Arid5a_secondary	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	
UP00075_2_Sox15_secondary	1.0	1.0	10.0	6440.0	0.0	0.0	0.16	0.0	MTMR14,LOC284395,SLC7A2,SFMBT2,DEFB115,MOB2,LOC286083
MA0149.1.EWSR1-FLI1	1.0	1.0	14.0	6436.0	0.0	0.0	0.22	0.0	ADARB2,SHANK2,CACNA1D,PABPC4L,CCR6,DIO3OS,CARTPT,FZD10,MCCC2,VGLL4
UP00261_1_Lhx4_1719.2	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	GUCY2C,PLBD1
UP00258_1_Tgif2_3451.1	1.0	1.0	6.0	6444.0	0.0	0.0	0.09	0.0	LINC00606,XKR6,GUCY2F,LOC100128946,SLC6A11
UP00192_1_Six1_0935.2	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	FLJ46257
UP00062_1_Sox4_primary	1.0	1.0	11.0	6439.0	0.0	0.0	0.17	0.0	SLC6A4,HMP19,FLJ46300,MGST2,SFMBT2,CYB5A,UCHL1
UP00103_1_Jundm2_primary	1.0	1.0	11.0	6439.0	0.0	0.0	0.17	0.0	LOC100128946,RBFOX1,PROM1,PET112,SAMSN1,EFHC1
UP00034_2_Sox7_secondary	1.0	1.0	0.0	6450.0	0.0	0.0	0.0	0.0	
UP00164_2_Hoxa7_3750.1	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	NCKAP5,PPARGC1B
MA0100.1.Myb	1.0	1.0	23.0	6427.0	0.0	0.0	0.36	0.0	SLC35G3,PHACTR3,PARK2,CMPK2,BPIFB3,TMCC3,PADI4,PROM1,SLFN5,SLC43A3,TMEM132D,LINC00487,GRIP2,PLEK,GPR37,PRG2
UP00185_1_Pbx1_3203.1	1.0	1.0	3.0	6447.0	0.0	0.0	0.05	0.0	C15orf32
UP00223_1_Irx3_0920.1	1.0	1.0	5.0	6445.0	0.0	0.0	0.08	0.0	OR9G4,SORCS1,SYN3,PPARGC1A
UP00057_2_Zic2_secondary	1.0	1.0	20.0	6430.0	0.0	0.0	0.31	0.0	IDO2,WWOX,KCNK5,CCDC88C,UNQ6494,ANO2,LINC00051,FGF18,CCDC6,TCERG1L,TRIML1,SMOC2,RALYL,GADD45G,SNORD115-39
UP00071_2_Sox21_secondary	1.0	1.0	8.0	6442.0	0.0	0.0	0.12	0.0	RTDR1,DEFA10P,SLC34A2,DEFA1,SNORD115-10,SNORD115-12
UP00054_2_Tcf7_secondary	1.0	1.0	7.0	6443.0	0.0	0.0	0.11	0.0	LOC400940,PDS5B,PPARGC1A
MA0104.1.Mycn	1.0	1.0	288.0	6162.0	0.0	0.0	4.47	0.0	SLC6A1,TGM3,BCOR,SLC6A5,MIR665,PCSK6,SFMBT2,MYL2,AJAP1,TMEM179,LIPT2,CACNA1I,LOC283177,GPR182,FAM173B,CACNA1E,PARK2,PSD3,C2orf54,LINC00523,JAKMIP1,OR8B12,SLC38A3,AQP1,WNK2,CDH23,CLNK,RAMP3,MTUS1,RBP3,KCNN2,LOC100506422,LOC100128946,LOC116437,OR1A1,OPCML,HCN1,RUNX3,GNG4,L3MBTL4,MAF,MYO5B,GRIP2,WNT7A,ELMO1,GHRHR,LOC100130264,SLC7A9,GABRG3,CELF4,CELF2,ANO2,SLC31A2,LAIR1,FLJ41278,TDRD12,LMO7,TMEM132C,TMEM132B,DNAI1,ABCC8,SLC6A1-AS1,LOC100190940,NAIF1,XDH,NR5A2,DIO3,TRPM6,MCTP2,NKAIN2,TECTA,SDK1,SDK2,THSD4,STAG1,KCNQ3,KCNQ1,CUX2,LOC401497,KRT71,CNTFR,FGF6,CHST3,ASIC2,LINC00617,ABCA13,RBFOX1,PSG2,ARG2,GNAZ,TMEM192,STK35,SLC22A3,LOC100131138,PAX1,FGF23,EHD3,SORCS1,JAZF1,OR1D4,CSMD1,ZNF835,ADAMTS17,ADAMTS16,KCNA6,POLN,ITIH2,COL2A1,NCAM1,LINC00663,RGMA,DLGAP2,GREB1,PGBD5,UNC79,PRIMA1,LINC00343,MYT1L,MGAT5B,ZIM2,C22orf34,EPB41L1,KRTAP5-7,GRID1,KRTAP5-8,FAM225A,ASGR2,RHOXF1,IGSF21,FRMPD2,TRIM60,TFF3,PDE10A,LOC401164,GRIK2,APOBEC3F,AGXT,LRRN1,AK4,SECISBP2L,HTR3E,NTM,HTR3C,WWOX,COBL,MYO16,PDE4D,PEG3,DTNA,CLIC6,CDH13,HS3ST4,MIR1204,TFF2,USP43,BEGAIN,KIAA0125,DSCAM,ZNF14,SMOC2,LINC00487,SMOC1,PNPLA4,PSG5,MIR4533,CREB3L3,RTDR1,GDF2,CMPK2,SHISA6,SCN2A,SLIT1,FSHR,C6orf222,MGAT4A,ESRRG,RTL1,PIGH,SLC24A3,LSM3,MIR5100,LINC00657,TCERG1L,TCP10,TNN,FLJ46257,SHANK2,LRP1B,NFIB,ASGR1,GRIN2B,LOC284260,RDH16,LOC150935,COL6A5
UP00197_1_Hoxc9_2367.2	1.0	1.0	1.0	6449.0	0.0	0.0	0.02	0.0	NOL4
MA0113.1.NR3C1	1.0	1.0	6.0	6444.0	0.0	0.0	0.09	0.0	PTPRD
UP00164_1_Hoxa7_2668.2	1.0	1.0	2.0	6448.0	0.0	0.0	0.03	0.0	PPARGC1B
UP00246_1_Hoxa11_2218.1	1.0	1.0	7.0	6443.0	0.0	0.0	0.11	0.0	SLC24A3,GLI3,CSMD1,PRIMA1,MYOCD,FNDC3A
UP00068_2_Eomes_secondary	1.0	1.0	11.0	6439.0	0.0	0.0	0.17	0.0	ZNF138,RBFOX1,PRR5-ARHGAP8,TMEM252,RET,ZNF273,MIR5100,PRSS37,OR9A4,ARHGAP8,LINC00442,SPATA5,IRX2
MA0046.1.HNF1A	1.0	1.0	2.0	6448.0	0.0	0.0	0.03	0.0	
