FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
UP00106_1_Vax2_3500.1	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	HEATR5A
UP00051_1_Sox8_primary	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	ENOPH1
UP00257_1_Shox2_2641.2	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	BOLL,PLCL1
UP00067_1_Lef1_primary	1.0	1.0	6.0	3604.0	0.0	0.0	0.17	0.0	DLEU7-AS1,METTL16,SLC9A9,GUCY2GP,BBX,RABL5,DLEU7
MA0041.1.Foxd3	1.0	1.0	16.0	3594.0	0.0	0.0	0.44	0.0	DLGAP1,ZNF521,B3GNT7,TBC1D20,MBLAC1,PPFIA1,SMARCA4,CTSB,SAE1,GPR126,C19orf52,RGS7,NCL,WAPAL,LAMTOR4,TTC39A,DOCK5,VTA1,TGIF1,TSC1
UP00406_2_Spdef_secondary	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
UP00004_1_Sox14_primary	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	DIEXF,TTC39A,DLGAP1,TGIF1
UP00206_1_Hoxb7_3953.1	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	BOLL,PLCL1
UP00075_1_Sox15_primary	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	PPAP2B
UP00226_1_Mrg1_2246.2	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	RNF152,UTP18,HIVEP1,LINC00160
UP00023_1_Sox30_primary	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	SLC46A1
MA0019.1.Ddit3::Cebpa	1.0	1.0	8.0	3602.0	0.0	0.0	0.22	0.0	FARP2,HIST1H4F,SLC16A14,MIAT,SPIN1,HAX1,DCUN1D1,FBXO36,IKZF5,HIST1H4G,AQP10
UP00244_1_Tlx2_3498.2	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	ATOH7,DIEXF,WAPAL,WIPF2
UP00159_1_Six2_2307.2	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	NUP214,SCAPER,TBC1D5,CCBE1
UP00227_1_Duxl_1286.2	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
UP00100_1_Gata6_primary	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
MA0072.1.RORA_2	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
UP00087_2_Tcfap2c_secondary	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	SIDT1,PITX1,GOLGA4,LOC284757
UP00183_1_Hoxa13_3126.1	1.0	1.0	7.0	3603.0	0.0	0.0	0.19	0.0	C16orf70,PHACTR2,NCS1,ARHGAP24,TCF21
UP00081_2_Mybl1_secondary	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	WSB2
UP00253_1_Rax_3443.1	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
MA0150.1.NFE2L2	1.0	1.0	8.0	3602.0	0.0	0.0	0.22	0.0	KCNC4,TRPM7,UBQLN2,LOC440600,KANK4,TNFRSF10D,L1TD1,APITD1-CORT,TRIM66
UP00240_1_Cdx1_2245.1	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	RIMKLA,FOXJ3
UP00201_1_Emx2_3420.1	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
UP00116_1_Rhox6_4251.1	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
UP00230_1_Dlx5_3419.2	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	IL12RB2,ARHGEF33,RBBP6
UP00168_1_Hoxd8_2644.1	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	DIEXF,CALN1,WAPAL,WIPF2
UP00048_2_Rara_secondary	1.0	1.0	5.0	3605.0	0.0	0.0	0.14	0.0	TMEM14C,ATP6V1H,KANK4,PAK1IP1,FBLN2
UP00391_1_Hoxa3_primary	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
MA0148.1.FOXA1	1.0	1.0	6.0	3604.0	0.0	0.0	0.17	0.0	FNBP1,HPCAL1,PPFIA1,EPB41L4A,FOXF2,TNFRSF10D
UP00182_1_Hoxa6_1040.1	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	LOC91948,IL12RB2,BOLL,PLCL1
UP00099_1_Ascl2_primary	1.0	1.0	6.0	3604.0	0.0	0.0	0.17	0.0	WDR47,ZNF684,MAGI2,RNF152,EXO5,JAK3
UP00080_1_Gata5_primary	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
UP00249_1_Nkx2-5_3436.1	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	CTAGE1,COL27A1,CELF2
UP00047_2_Zbtb7b_secondary	1.0	1.0	9.0	3601.0	0.0	0.0	0.25	0.0	DPYSL2,AQR,R3HDM4,AAMDC,SGIP1,NAV1,SATB2,PITPNM3,ACTC1,ST6GALNAC6
UP00008_3_Six6_2267.4	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	SCAPER,TBC1D5,CCBE1
UP00024_1_Glis2_primary	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	C15orf39,GLCE,HPSE2,PAQR5,CAPN2
UP00025_1_Foxk1_primary	1.0	1.0	7.0	3603.0	0.0	0.0	0.19	0.0	TLK1,CTSB,C1orf35,DGKI,WAPAL,S100A16,S100A2
MA0161.1.NFIC	1.0	1.0	72.0	3538.0	0.0	0.0	1.99	0.0	PHF14,EHD2,ZNF239,PCM1,ISL2,MIR3917,JARID2,MMP19,FAM220A,PLCG2,RPRML,CD226,DDX47,ABL1,FBLN2,SIX3,CEP97,C12orf56,DNTTIP2,JMY,KAZN,ELAC2,LOC541471,TBC1D1,SGCE,KIAA1958,IMPDH1,SIX2,SKA1,DGKH,NXPE3,TOM1,WSB2,DOK5,ABCB9,PLCB4,RPL13AP20,TRPV2,RIC8B,ZMYM6,ARIH2,TTC3,RAC1,GRID1,MPP5,TSC22D4,RNU6-28,CARM1,HILPDA,CHST8,NFASC,TP53BP1,RAB3B,EBF1,MIR760,LOC286467,ENDOU,DIS3L2,C6orf132,INPP5A,PAFAH2,PARP14,HNRNPUL2-BSCL2,SYN3,SECISBP2L,COL13A1,DEPDC5,RAB27A,ASCC1,TTC38,CMTM6,CMTM7,HIVEP3
UP00248_1_Pax7_3783.1	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	BOLL,PLCL1
UP00107_1_Nkx2-4_3074.1	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	WDR25,PKD1L1
UP00089_3_Tcf1_2666.2	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	C1GALT1
UP00157_1_Hmx3_3490.2	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	PCM1,CALN1
UP00406_1_Spdef_primary	1.0	1.0	7.0	3603.0	0.0	0.0	0.19	0.0	WDR7,CLIC4,SRRM1,KCNMA1,LOC732275,IFNAR1,POLR1D,IFNGR2
UP00047_1_Zbtb7b_primary	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	FAM81A,FOXL1,FOXC2,TCF7L2,MEF2D
MA0061.1.NF-kappaB	1.0	1.0	7.0	3603.0	0.0	0.0	0.19	0.0	CHD2,DOCK1,FHL2,ZBTB46,RNF111,STC2,TIMM22
UP00267_1_Otx2_3441.1	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	LANCL2,FOXF2
MA0142.1.Pou5f1	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	ENOPH1,DAPK1
UP00030_1_Sox11_primary	1.0	1.0	9.0	3601.0	0.0	0.0	0.25	0.0	ITPK1,C19orf52,MFSD1,NUP188,PID1,GUCY2GP,SORT1,GPRC5D,SMARCA4
UP00018_1_Irf4_primary	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
UP00057_1_Zic2_primary	1.0	1.0	9.0	3601.0	0.0	0.0	0.25	0.0	ZAK,SHC3,LHPP,APPBP2,RIN3,SHISA7,LOC100130987,MOXD1,UBR4
UP00084_1_Gmeb1_primary	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	SYNM,CCDC120
MA0018.2.CREB1	1.0	1.0	10.0	3600.0	0.0	0.0	0.28	0.0	KLHL35,PNCK,B3GALNT2,LAP3,EPHA1,LUZP6,SYNM,PRUNE2,LINC00476,DUSP9,GAS7
UP00081_1_Mybl1_primary	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	SLC38A7
MA0067.1.Pax2	1.0	1.0	6.0	3604.0	0.0	0.0	0.17	0.0	ROBO1,CBR4,APP,MPP7,CYLD,FNDC3B
MA0098.1.ETS1	1.0	1.0	80.0	3530.0	0.0	0.0	2.22	0.0	LOC388906,LOC100188947,SYMPK,FBXO17,IFNAR1,DAB1,SAMD11,HDAC9,FAM110C,C14orf159,PTBP2,METTL17,WDR7,NPR1,RNASE2,CLCN5,ANXA11,LOC100130417,RAB44,NMBR,RPS7P5,INTS3,HMGN4,G6PC2,POLR1D,IFNGR2,DENND4C,DUSP22,FBLN1,PPP1R9A,PRSS38,ANKRD27,ABCB11,ETV1,GJA3,HLCS,GCH1,SNAP47,AASDHPPT,UBL4B,ACAN,LETM1,AP3M2,TCHH,SAMD4A,STAT2,HUS1,REPS2,LOC646268,MAPK9,SLC6A17,MARCKSL1,CLIC4,LOC254128,ITPRIPL2,TET1,LOC732275,TNKS1BP1,GPR153,TMEM63C,TCF20,MICALL2,ABT1,PITPNM2,CDH13,KIRREL,CMYA5,NCS1,KRCC1,SERTAD4,GJB2,GLI2,C1GALT1,FAM229A,ST3GAL3,KLHDC8A,RHOBTB3,PCDH8,EXOC7,SERTAD4-AS1,SRRM1,BZRAP1-AS1,MEIS1-AS3,ZBTB46,MAP3K19,RSPH6A
UP00155_1_Hmx2_3424.3	1.0	1.0	5.0	3605.0	0.0	0.0	0.14	0.0	PCM1,CALN1,PPAP2B
MA0068.1.Pax4	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
UP00041_1_Foxj1_primary	1.0	1.0	9.0	3601.0	0.0	0.0	0.25	0.0	RPN1,CALN1,DKFZp566F0947,CTSB,SAE1,ARL15,WAPAL,UBR4
UP00142_1_Uncx4.1_2281.2	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
MA0141.1.Esrrb	1.0	1.0	8.0	3602.0	0.0	0.0	0.22	0.0	TTL,NDUFB3,MAGI2,RGPD5,CNTRL,SORBS2,BTBD11,SIPA1L3
MA0122.1.Nkx3-2	1.0	1.0	9.0	3601.0	0.0	0.0	0.25	0.0	CAPZB,PLCG2,MFHAS1,C8A,COL27A1,C1orf168,VIM,BTBD11,TNS1
UP00003_1_E2F3_primary	1.0	1.0	5.0	3605.0	0.0	0.0	0.14	0.0	PTPRN2,FST,CDC42BPA,NDUFS4,PDE4B
UP00243_1_Isx_3445.1	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
UP00035_1_Hic1_primary	1.0	1.0	8.0	3602.0	0.0	0.0	0.22	0.0	MIR1204,DICER1,DDX47,ABL1,MED13,TNS3,RPL13AP20,UBR4
UP00160_1_Obox3_3439.1	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	LANCL2
UP00147_1_Nkx2-6_3437.1	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	CTAGE1,TNS1
UP00097_1_Mtf1_primary	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	RUNX2,HOXA-AS3,FGR
MA0032.1.FOXC1	1.0	1.0	6.0	3604.0	0.0	0.0	0.17	0.0	CTPS1,USH2A,TPP2,LUZP6,ZNF407,ZAK
UP00177_1_Hoxd12_3481.1	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	PHACTR2
UP00056_2_Rfx4_secondary	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	TMEM54,RNF19B
UP00064_1_Sox18_primary	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	ENOPH1
UP00237_1_Otp_3496.1	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	HPCAL1
UP00029_1_Tbp_primary	1.0	1.0	9.0	3601.0	0.0	0.0	0.25	0.0	OGDH,TLK1,DIEXF,SAE1,WAPAL,EVI5,ATP5F1
UP00166_1_Barhl1_2590.2	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	IL12RB2
UP00012_1_Bbx_primary	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	DNAJB1,MIR639
UP00108_1_Alx3_3418.2	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	TMEFF1,MSANTD3-TMEFF1,BOLL,PLCL1
UP00250_1_Irx5_2385.1	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	
UP00238_1_Nkx6-3_3446.1	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	DIEXF,BOLL,PLCL1
MA0073.1.RREB1	1.0	1.0	6.0	3604.0	0.0	0.0	0.17	0.0	DOC2A,TECTB,FAM81A,C16orf92,SORT1,GALNT7
MA0037.1.GATA3	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
MA0140.1.Tal1::Gata1	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	SKI,PKD1L1
UP00211_1_Pou3f3_3235.2	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	ABCB11,G6PC2,ANO10,SDCCAG8,JAK1
UP00002_2_Sp4_secondary	1.0	1.0	7.0	3603.0	0.0	0.0	0.19	0.0	ROBO1,PPP2R2C,TBC1D20,NR2E1,FOXL1,CSNK2A1,UBR4
UP00040_1_Irf5_primary	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	NR3C1
MA0070.1.PBX1	1.0	1.0	5.0	3605.0	0.0	0.0	0.14	0.0	ZNF680,MACF1,ATXN3,KLF2,EPS15L1,SETD4
UP00212_1_Lhx5_2279.1	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	CLTCL1
UP00030_2_Sox11_secondary	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	ATP9A
MA0077.1.SOX9	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	ABCB9,GRID1
UP00070_1_Gcm1_primary	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	SH3GL1
UP00102_1_Zic1_primary	1.0	1.0	6.0	3604.0	0.0	0.0	0.17	0.0	ADORA2A,APPBP2,SHC3,SPECC1L,SHISA7,LOC100130987,FBLN2
UP00200_2_Nkx6-1_2825.2	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	DIEXF,WIPF2,BOLL,PLCL1
UP00179_1_Pou2f3_3986.2	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
UP00027_1_Osr1_primary	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	KCNE2,KIAA1958,PI16
MA0104.2.Mycn	1.0	1.0	10.0	3600.0	0.0	0.0	0.28	0.0	CDRT4,UBL3,MANBA,CLDN23,UBE2D3,LRRC41,SECISBP2L,CCDC141,IRX3,TVP23C-CDRT4
UP00073_1_Foxa2_primary	1.0	1.0	7.0	3603.0	0.0	0.0	0.19	0.0	CIRH1A,DKFZp566F0947,CTSB,PPFIA1,SAE1,DGKI,WAPAL
UP00007_1_Egr1_primary	1.0	1.0	8.0	3602.0	0.0	0.0	0.22	0.0	HSPA4,SLC2A7,CA6,RIN3,FAM81A,SLC12A8
UP00007_2_Egr1_secondary	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	COL1A1,EHD4,EML6,HILS1,GOLGA8B
UP00101_2_Sox12_secondary	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	PID1,RMND1
UP00105_1_Pou3f4_3773.1	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	LINC00114,BOLL,WAPAL,PLCL1
MA0132.1.Pdx1	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
UP00252_1_Hoxc5_2630.2	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	LOC91948,BOLL,RNF213,PLCL1
UP00020_1_Atf1_primary	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	SYNM,LINC00476
UP00171_1_Msx3_3206.1	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	DIEXF,IL12RB2,BOLL,PLCL1
UP00049_2_Sp100_secondary	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
MA0018.1.CREB1	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	TXNDC9,RHOB,NUP93,LYG1,C8orf59
UP00010_1_Tcfap2b_primary	1.0	1.0	5.0	3605.0	0.0	0.0	0.14	0.0	CDH23,SIDT1,APPBP2,ARSJ,MAPK8IP3
MA0079.2.SP1	1.0	1.0	31.0	3579.0	0.0	0.0	0.86	0.0	DUOXA2,FUBP3,FAM188B,SYMPK,KRT3,ADAMTS10,CBX8,AFAP1,CBX4,DHX35,PRKX,CDC42SE2,PILRA,GOLGA4,MGAT5B,IRX3,C10orf11,EPHB1,AQP1,PTCHD3P1,ABCB10,ADCY5,SOCS6,PRDM12,APP,LCA5,RIN3,FAM81A,CDH23,GEM,RSPH6A,FOXC2
UP00069_1_Sox1_primary	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	SOX18,LINC00176,CHERP
MA0108.1.TBP	1.0	1.0	5.0	3605.0	0.0	0.0	0.14	0.0	LINC00184,SGK1,IRF2BP2,CSMD1,SKI
UP00054_1_Tcf7_primary	1.0	1.0	7.0	3603.0	0.0	0.0	0.19	0.0	OGDH,SNX14,LOC399715,ZBTB8A,GUCY2GP,BBX
UP00170_1_Isl2_3430.1	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	
UP00059_2_Arid5a_secondary	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	OTP,TBCA
UP00075_2_Sox15_secondary	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	NUP153,CLTCL1,DAPK1
MA0149.1.EWSR1-FLI1	1.0	1.0	14.0	3596.0	0.0	0.0	0.39	0.0	MARCKSL1,IL20RB,SOCS6,HEATR1,BLOC1S5-TXNDC5,GPC1,TTLL6,TNKS1BP1,FAM229A,MGMT,NDRG1,TNS1,MIR196A1,FAM193B,HOXB13
UP00261_1_Lhx4_1719.2	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	DGKH,STAG1,BOLL,PLCL1
UP00258_1_Tgif2_3451.1	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	RNF152,MIR1204,HIVEP1,LINC00160
UP00192_1_Six1_0935.2	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	SCAPER,CCBE1
UP00062_1_Sox4_primary	1.0	1.0	10.0	3600.0	0.0	0.0	0.28	0.0	ITPK1,C19orf52,MFSD1,NUP188,PID1,GUCY2GP,SORT1,GPRC5D,SMARCA4,EFCAB4B
UP00103_1_Jundm2_primary	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	IL21R,SYNM,IL4R
UP00034_2_Sox7_secondary	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
UP00164_2_Hoxa7_3750.1	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
MA0100.1.Myb	1.0	1.0	5.0	3605.0	0.0	0.0	0.14	0.0	FZD8,LOC254128,PDSS2,APBB2,CENPP
UP00185_1_Pbx1_3203.1	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	MACF1
UP00223_1_Irx3_0920.1	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	
UP00057_2_Zic2_secondary	1.0	1.0	5.0	3605.0	0.0	0.0	0.14	0.0	TMPRSS9,CAMK1D,GRIA1,F2RL1,SPPL2B
UP00071_2_Sox21_secondary	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	SLC46A1,CORO7-PAM16,CORO7
UP00054_2_Tcf7_secondary	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	SOX18,LINC00176,CXCR7,RNF213
MA0104.1.Mycn	1.0	1.0	96.0	3514.0	0.0	0.0	2.66	0.0	WWP2,TMCO3,TMCO4,CDRT4,ZFYVE9,CCDC141,SEMA4A,LOC339524,IRF2BP2,XCL2,C14orf159,MAGI1,NUP214,LOC100506810,IRX3,UBR1,FAM193B,UBR4,INPP5A,ADCY7,MANBA,PARP14,RBBP6,RUNX1,HUNK,ARHGAP10,PID1,SPPL2B,RNF213,ZACN,HMGN4,UBE2D3,SLC5A10,PLCH1,DLX2,ZNF185,TFEC,GDPD5,PAPD5,RHOB,BSCL2,CEP170B,ST8SIA2,BAIAP2,WNT5A,TFDP1,LINC00184,JAZF1,TENM4,ADAMTS19,ADIPOR2,TVP23C-CDRT4,RANBP9,TBX18,MIR3680-1,ELN,COL5A1,EFCAB11,OSBP2,RAB11FIP5,HNRNPUL2-BSCL2,ABT1,MFN2,SECISBP2L,RFPL4B,ZNF407,ASAP2,ERC2,TTF1,NDE1,KIAA1324,MCUR1,DGKZ,PHOSPHO2-KLHL23,CDK15,C3orf33,GLI3,MED14,TMPRSS9,ITGB4,HEATR1,CLDN23,MSI2,LMNA,EMC1,PCDH8,MIR3680-2,CHST15,EXOC7,CYB5B,FUT4,ALPL
UP00197_1_Hoxc9_2367.2	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	RIMKLA,FOXJ3
MA0113.1.NR3C1	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	EFCAB4B,HBS1L,ITPRIPL2
UP00164_1_Hoxa7_2668.2	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	LOC91948
UP00246_1_Hoxa11_2218.1	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	PHACTR2
UP00068_2_Eomes_secondary	1.0	1.0	1.0	3609.0	0.0	0.0	0.03	0.0	GBX2,AGAP1
MA0046.1.HNF1A	1.0	1.0	5.0	3605.0	0.0	0.0	0.14	0.0	SPIRE1,ATOH7,LINC00472,DGKI,S100A16,S100A2
UP00184_1_Lhx8_2247.2	1.0	1.0	2.0	3608.0	0.0	0.0	0.06	0.0	STAG1,TEP1
UP00123_1_Hlxb9_3422.1	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	HEATR5A,ARHGEF33,BOLL,PLCL1
UP00191_1_Pou2f2_3748.1	1.0	1.0	0.0	3610.0	0.0	0.0	0.0	0.0	
MA0040.1.Foxq1	1.0	1.0	6.0	3604.0	0.0	0.0	0.17	0.0	NR3C1,CTSB,CALN1,TENM2,BLMH,KDM2B
MA0109.1.Hltf	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	SPIRE1,SYTL3
MA0027.1.En1	1.0	1.0	3.0	3607.0	0.0	0.0	0.08	0.0	COL5A1,FAM168B,ATP2A3,ZZEF1
UP00195_1_Six3_1732.2	1.0	1.0	4.0	3606.0	0.0	0.0	0.11	0.0	SCAPER,MYH13,TBC1D5,CCBE1
MA0136.1.ELF5	1.0	1.0	7.0	3603.0	0.0	0.0	0.19	0.0	TTLL6,HDAC9,CPNE2,KCNMA1,DENND5B,PID1,HOXB13,ADAMTS14
MA0004.1.Arnt	1.0	1.0	96.0	3514.0	0.0	0.0	2.66	0.0	WWP2,TMCO3,TMCO4,CDRT4,ZFYVE9,CCDC141,SEMA4A,LOC339524,IRF2BP2,XCL2,C14orf159,MAGI1,NUP214,LOC100506810,IRX3,UBR1,FAM193B,UBR4,INPP5A,ADCY7,MANBA,PARP14,RBBP6,RUNX1,HUNK,ARHGAP10,PID1,SPPL2B,RNF213,ZACN,HMGN4,UBE2D3,SLC5A10,PLCH1,DLX2,ZNF185,TFEC,GDPD5,PAPD5,RHOB,BSCL2,CEP170B,ST8SIA2,BAIAP2,WNT5A,TFDP1,LINC00184,JAZF1,TENM4,ADAMTS19,ADIPOR2,TVP23C-CDRT4,RANBP9,TBX18,MIR3680-1,ELN,COL5A1,EFCAB11,OSBP2,RAB11FIP5,HNRNPUL2-BSCL2,ABT1,MFN2,SECISBP2L,RFPL4B,ZNF407,ASAP2,ERC2,TTF1,NDE1,KIAA1324,MCUR1,DGKZ,PHOSPHO2-KLHL23,CDK15,C3orf33,GLI3,MED14,TMPRSS9,ITGB4,HEATR1,CLDN23,MSI2,LMNA,EMC1,PCDH8,MIR3680-2,CHST15,EXOC7,CYB5B,FUT4,ALPL
