FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
MA0028.1.ELK1	8.06351550394e-08	4.25744572373e-05	15.0	3595.0	19.0	36081.0	0.42	0.05	WDR7,REPS2,HMGN4,UBL4B,ACAN,LOC732275,G6PC2,ABT1,TET1,ABCB11,IFNAR1,POLR1D,IFNGR2,PTBP2,DAB1,SLC6A17,FBLN1
MA0162.1.Egr1	1.74477014746e-07	9.19451675655e-05	17.0	3593.0	28.0	36072.0	0.47	0.08	PRDM16,PHOSPHO2-KLHL23,CBX4,USP7,ITGB4,SLC2A7,RABGEF1,CA6,TFPI2,TRMT1,ACSL4,STK24,FASLG,CDH4,CBX8,KDM2A,RHOD,HTRA1,SOX2-OT
klf4_homer	2.55010322035e-07	0.000134126450761	38.0	3572.0	135.0	35965.0	1.05	0.37	TSN,SSPO,FOXP1,BRI3BP,BFAR,NRCAM,ATP6V1H,HPX,DMGDH,GNE,SNTB2,PRPF3,DHX37,PGBD5,AXIN2,MAP3K3,GLDC,ASXL2,ARHGAP21,MGAT5B,TACR1,SPIN1,RPL13AP20,EPHB1,SQSTM1,VCL,KLHL28,NR2E1,NMT1,MKI67IP,RHOB,UHRF2,GPR153,UBE4B,CIRH1A,PIP4K2A,DDX47,LINC-ROR,PDE4A,ZNF467,GXYLT1
MA0111.1.Spz1	2.94912059512e-07	0.000154816868726	30.0	3580.0	91.0	36009.0	0.83	0.25	IQGAP1,UBE2D2,PRKAA1,PDS5B,CDRT4,CYB5B,NAALADL2,TXN,ADIPOR2,BCL2L10,TBC1D5,TVP23C-CDRT4,MAPK6,MTO1,SGTB,CHM,ZNF823,SH2B3,C11orf85,USP34,TGFBRAP1,MRPS27,MIR3134,ZNF833P,RABGAP1L,DNAJC3,TERF2,UBTD1,CYLD,C9orf152,LRCH3,BATF2,ZNF774,TBC1D10A
UP00100_2_Gata6_secondary	5.50064721171e-07	0.000288192457764	9.0	3601.0	5.0	36095.0	0.25	0.01	DBI,INTS2,LOC401177,MMP13,TMEM37,PRKCE,EFTUD1,MEX3B,NCALD,XPNPEP3
UP00031_1_Zbtb3_primary	2.34391469147e-06	0.00122511775005	35.0	3575.0	132.0	35968.0	0.97	0.37	RASGRP3,EHD2,YME1L1,MSH3,ATF7IP,STXBP5-AS1,MIR548W,ANP32B,LPPR2,GPD2,C17orf64,XRCC5,SWSAP1,KIAA0922,OBP2B,RASA1,APBB2,NUP43,PCBP1-AS1,UBXN2A,LOC100505783,TTC26,GBGT1,ATPAF1,PHACTR1,APPBP2,COG5,RAB3B,NANS,RAB27A,STX16-NPEPL1,MRPS27,SNAP29,GRIA1,STX16,IPO5,SLC19A2
UP00001_1_E2F2_primary	4.78070450238e-06	0.00249242245981	7.0	3603.0	3.0	36097.0	0.19	0.01	PTPRN2,KIF16B,SNX4,SKA1,CDC42BPA
MA0018.2.CREB1	1.43279499752e-05	0.00743712213578	10.0	3600.0	13.0	36087.0	0.28	0.04	KLHL35,PNCK,B3GALNT2,LAP3,EPHA1,LUZP6,SYNM,PRUNE2,LINC00476,DUSP9,GAS7
MA0062.2.GABPA	1.43279499752e-05	0.00743712213578	10.0	3600.0	13.0	36087.0	0.28	0.04	GJA3,EXOC7,HDAC9,HUS1,GJB2,C1GALT1,G6PC2,ABCB11,TTLL6,HOXB13
UP00057_1_Zic2_primary	2.77873255054e-05	0.0143183259635	9.0	3601.0	11.0	36089.0	0.25	0.03	ZAK,SHC3,LHPP,APPBP2,RIN3,SHISA7,LOC100130987,MOXD1,UBR4
UP00065_1_Zfp161_primary	8.54869199954e-05	0.0433178912162	6.0	3604.0	4.0	36096.0	0.17	0.01	SKA1,KCNIP2,C8orf59,CDC42BPA
UP00003_1_E2F3_primary	0.000111148993838	0.0558471641758	5.0	3605.0	2.0	36098.0	0.14	0.01	PTPRN2,FST,CDC42BPA,NDUFS4,PDE4B
MA0130.1.ZNF354C	0.000123490652449	0.0617371182133	148.0	3462.0	1061.0	35039.0	4.1	2.94	GSS,VIMP,CCDC141,RAPGEF1,FKBP2,GPR35,EGF,CPPED1,ASB7,CDRT4,NALCN,RORB,SIX3,LOC646938,MAGI2,FAM120C,BIK,KDM2B,IRX3,SPEF1,PROX2,TAF1B,SNORD73A,PAPPA,SETD3,ALS2CL,UBR4,FAM81A,SNRPA1,SNAP29,SPEN,IPP,RUNX1,GFRA3,DIXDC1,AXIN2,TARSL2,CAPZB,C16orf70,ARFGAP3,NDRG1,SLC9A1,BASP1P1,ZBTB8B,STK24,CDC42BPA,B4GALT5,RBM38,TMEM45B,NEDD9,UCK1,NUDT3,MYL10,SHH,PAX8,SCUBE2,MIR1910,CEP170B,SH3D19,CDC23,LOC654433,ELOVL6,EMC8,PLA2G4D,GREB1L,SYN3,WNT3A,RFWD2,ACAN,STAMBP,AP3M2,SIX1,CSMD2,TNFRSF10B,TENM4,THRA,BTBD11,SLC4A8,GNAI1,STAT6,SLC22A23,ZNF385A,GPNMB,LOC286186,LINC00347,TBX18,LOC728175,SASH1,SETX,TVP23C-CDRT4,CHST11,FAM49A,RNF152,MAST3,TPD52L3,NFRKB,TRIM66,OSBP2,IL19,RPS10-NUDT3,IL10,DLST,TBCE,TBCD,PGPEP1,IGFALS,MED13L,LOC100132146,ZNF407,RHEB,PREP,HIVEP3,NAGPA-AS1,PTK2,RPTOR,PHOSPHO2-KLHL23,ZNF2,GRHL1,FAM149A,CPNE2,MLLT1,SLC38A10,DGKI,VIPR2,NOD2,TTLL5,WNK1,HEG1,MSI2,GGT7,PLA2G4E,ARMC1,EXOC2,AXIN1,TXNDC15,SRRM3,FUT4,CFDP1,HTR1A
UP00006_1_Zic3_primary	0.000139596662258	0.0693735332845	8.0	3602.0	11.0	36089.0	0.22	0.03	ADORA2A,ZAK,SHC3,APPBP2,RIN3,SPECC1L,LOC100130987,MOXD1,UBR4
UP00000_2_Smad3_secondary	0.000460614201288	0.210858980944	8.0	3602.0	14.0	36086.0	0.22	0.04	ELN,CCDC68,MFHAS1,ADAMTS10,ABCB10,BICC1
MA0112.2.ESR1	0.000650257720284	0.283724718648	8.0	3602.0	15.0	36085.0	0.22	0.04	SFTPD,KLHL29,ZC3H4,ZNF398,SAE1,MED13,EDAR,RBM12B,TTC38
UP00406_1_Spdef_primary	0.00096073171358	0.388677770432	7.0	3603.0	12.0	36088.0	0.19	0.03	WDR7,CLIC4,SRRM1,KCNMA1,LOC732275,IFNAR1,POLR1D,IFNGR2
Ash2l_hand	0.0010145013078	0.404690184223	22.0	3588.0	97.0	36003.0	0.61	0.27	GJA3,EDN2,CUEDC1,UTP14A,DUSP9,GJB2,PLEKHH2,CEP192,KDM2B,FOXP1,PLCE1,FAM58A,VEGFB,ABL1,HUNK,COL5A1,QRFP,CDH4,SOGA1,HIVEP3
MA0062.1.GABPA	0.00142949465528	0.517880780586	12.0	3598.0	38.0	36062.0	0.33	0.11	GPR153,MARCKSL1,HMGN4,EXOC7,UBL4B,KIRREL,TET1,ABT1,HDAC9,POLR1D,FAM229A,LOC646268,MAPK9,SLC6A17,WDR7
UP00053_1_Rxra_primary	0.00150468989454	0.535346794528	17.0	3593.0	68.0	36032.0	0.47	0.19	C14orf159,PDGFC,MACC1,SNORD12,CLDN23,ERG,CDKL2,KANK4,KPNA4,ARL15,PWWP2A,FBLN2,METTL16,NRP1,PTPN4
MA0024.1.E2F1	0.00178990961935	0.597511525852	5.0	3605.0	6.0	36094.0	0.14	0.02	TACC2,RNF114,UACA,DPPA5
MA0079.2.SP1	0.00200882283414	0.63922382076	31.0	3579.0	167.0	35933.0	0.86	0.46	DUOXA2,FUBP3,FAM188B,SYMPK,KRT3,ADAMTS10,CBX8,AFAP1,CBX4,DHX35,PRKX,CDC42SE2,PILRA,GOLGA4,MGAT5B,IRX3,C10orf11,EPHB1,AQP1,PTCHD3P1,ABCB10,ADCY5,SOCS6,PRDM12,APP,LCA5,RIN3,FAM81A,CDH23,GEM,RSPH6A,FOXC2
MA0095.1.YY1	0.00256664180474	0.727574551562	145.0	3465.0	1125.0	34975.0	4.02	3.12	RNF14,HIST1H4G,ADD2,CDKN2AIP,HYLS1,WWP2,ROS1,HIST1H4F,C12orf56,PRPF39,CASS4,FOSB,PSD3,ZSWIM6,ZC3H15,MAGI2,NDUFA13,MBNL2,LOC729506,SLC12A8,DNAJA3,ZNF680,ZNF362,LRRC1,SP6,SH2D2A,CCRN4L,MACROD2,ABLIM3,GATA5,MTCH2,ADCY5,SOCS1,BRSK2,PXDC1,NEDD9,TCF7L2,ATP8B1,RUNX1,SPEG,HIST3H3,PUS7L,AFAP1L1,MACF1,ARCN1,RAPGEFL1,CTIF,TTLL1,ARHGEF10L,MPHOSPH9,C4BPB,PAMR1,SLC9A9,STK24,MAP1LC3A,PRSS38,DLX1,RASGEF1C,MIR33A,PDCL3,EPHB4,TBC1D9,FIGN,HEATR5A,LMX1B,VEGFC,SCMH1,BRF2,CHST2,TUBB2B,MAVS,RBFOX2,SNAP47,SHISA8,MALSU1,HIST3H2A,NOXO1,FAM120A,RPRML,FAM81A,SH3BP5,FST,AUTS2,SNX16,DEF6,SIK3,GPNMB,R3HCC1,TBX15,TOM1,STOX1,SPATA13,LOC255512,GABPB2,RRAS2,RBL1,LOC100507091,KLHL18,U2SURP,SALL1,TPD52L3,BBX,TRIM62,MAEA,STAU1,EMILIN2,SLC12A9,CSPP1,ID3,METTL6,COL13A1,AATF,TBX2,COLGALT2,KCTD7,ERCC1,FAM220A,SLC5A1,ERG,NLRC3,YWHAZ,KAZN,TFAP2A,PXK,C17orf82,ZFP42,DGKB,RPP14,ABCB9,PSMC5,ANXA1,VASN,RAC1,SCN8A,GTF2H5,TSC22D4,CASC3,NR2E1,CADPS,EIF4E3,PARD3,DDX27,E2F2,HMBOX1,MPPED1,CSTF1,MEIS1-AS3,KIF13B,NDUFS4,KLHDC8A,C5orf52
UP00088_1_Plagl1_primary	0.00287939961273	0.766878218511	6.0	3604.0	11.0	36089.0	0.17	0.03	MIR33A,SKI,STXBP1,NUDT17,MEF2D,SHISA8,DCDC2
UP00003_2_E2F3_secondary	0.00427118647324	0.884361734327	5.0	3605.0	8.0	36092.0	0.14	0.02	CD160,C18orf25,KCTD7,GPR56
UP00002_2_Sp4_secondary	0.00440271639232	0.891331765178	7.0	3603.0	17.0	36083.0	0.19	0.05	ROBO1,PPP2R2C,TBC1D20,NR2E1,FOXL1,CSNK2A1,UBR4
MA0104.2.Mycn	0.00529370774678	0.930365842969	10.0	3600.0	34.0	36066.0	0.28	0.09	CDRT4,UBL3,MANBA,CLDN23,UBE2D3,LRRC41,SECISBP2L,CCDC141,IRX3,TVP23C-CDRT4
MA0259.1.HIF1A::ARNT	0.00590845513546	0.94864102298	4.0	3606.0	5.0	36095.0	0.11	0.01	C3orf33,RHOB,PLCH1,KIAA1324
UP00060_2_Max_secondary	0.00712432248078	0.971982075809	7.0	3603.0	19.0	36081.0	0.19	0.05	TTC3,GALNT11,APP,SKA1,SECISBP2L,CCDC141,INO80C
UP00093_1_Klf7_primary	0.00745579388409	0.97611202048	15.0	3595.0	68.0	36032.0	0.42	0.19	DHX35,SSPO,FOXP1,AXIN2,GCNT2,SKAP2,KLHL28,HYLS1,PILRA,LINC00656,NMT1,DENND4C,PDE4A,ZNF467,TACR1
MA0105.1.NFKB1	0.00764318208188	0.978092480903	13.0	3597.0	55.0	36045.0	0.36	0.15	TAF1B,DHDDS,GRHL1,ARX,DOCK1,NMBR,ZBTB46,RNF111,SKI,FOXC2,EEPD1,MAPK8IP3
MA0119.1.TLX1::NFIC	0.00805849471923	0.982070296422	14.0	3596.0	62.0	36038.0	0.39	0.17	MIR5707,TRAF1,PTPRU,NCAPG2,DEF6,LOC541471,PARP14,ROCK1,MRPL2,SFTPD,MIR548I1,CUL7,SUCLA2,C5
UP00047_2_Zbtb7b_secondary	0.00854798194243	0.985849762031	9.0	3601.0	31.0	36069.0	0.25	0.09	DPYSL2,AQR,R3HDM4,AAMDC,SGIP1,NAV1,SATB2,PITPNM3,ACTC1,ST6GALNAC6
MA0112.1.ESR1	0.00860790114379	0.986148416762	10.0	3600.0	37.0	36063.0	0.28	0.1	COLGALT2,GBGT1,PCSK9,TTC38,OBP2B,AGRN,EP400,GPD2,DENND1A,RNF223,RASA1
MA0018.1.CREB1	0.00914396036917	0.989304106048	4.0	3606.0	6.0	36094.0	0.11	0.02	TXNDC9,RHOB,NUP93,LYG1,C8orf59
UP00011_2_Irf6_secondary	0.00920462129557	0.989526343435	6.0	3604.0	15.0	36085.0	0.17	0.04	UBASH3B,LRBA,AMBRA1,RPS6KA3,IP6K3
MA0163.1.PLAG1	0.0104065382641	0.994182263043	16.0	3594.0	78.0	36022.0	0.44	0.22	TAF1B,MATN2,GRHL1,NUP98,CHTOP,SIDT1,DAND5,PEPD,DOCK1,CAPN2,RAD51B,DDX11,DGKB,NFIX,OSBP,CCL24
UP00066_1_Hnf4a_primary	0.0104564746983	0.994264957514	12.0	3598.0	51.0	36049.0	0.33	0.14	ZNF536,SNORD12,POLQ,ERG,KANK4,ARGFX,PAPD4,PWWP2A,FBLN2,CDKL2,PTPN4
UP00060_1_Max_primary	0.0117002588446	0.99687065105	6.0	3604.0	16.0	36084.0	0.17	0.04	LRBA,COL18A1,MSI2,BAIAP2,IRX3
MA0147.1.Myc	0.0118276301923	0.997027009938	9.0	3601.0	33.0	36067.0	0.25	0.09	TVP23C-CDRT4,MANBA,UBL3,UBE2D3,CDRT4,SECISBP2L,DOK5,BAIAP2,IRX3
UP00102_1_Zic1_primary	0.0146366285244	0.999250019074	6.0	3604.0	17.0	36083.0	0.17	0.05	ADORA2A,APPBP2,SHC3,SPECC1L,SHISA7,LOC100130987,FBLN2
MA0058.1.MAX	0.0146366285244	0.999250019074	6.0	3604.0	17.0	36083.0	0.17	0.05	CLDN23,MSI2,CCDC141,BAIAP2,OSBP2
MA0067.1.Pax2	0.0180479325685	0.999856820652	6.0	3604.0	18.0	36082.0	0.17	0.05	ROBO1,CBR4,APP,MPP7,CYLD,FNDC3B
MA0158.1.HOXA5	0.0196907879468	0.999935271488	48.0	3562.0	342.0	35758.0	1.33	0.95	EFNB2,ZCCHC11,PMAIP1,NRCAM,LYPLA1,ATP5L2,AGRP,GAB1,KIF15,MEGF9,YES1,S100A16,SOX18,QKI,SNX14,AXIN2,YPEL2,ZNF385B,LINC00176,RFTN2,GPR124,RRM2B,MAGI2,TUT1,TTLL11,IMMP1L,S100A2,KIAA1324,ARHGEF33,CASP7,AMBRA1,BOLL,PLCL1,DCUN1D3,ARFGEF2,UBR3,LOC91948,PLEKHS1,USP34,UBR5,NRBF2,TJP2,UBE4B,UBE4A,TLK1,FAM65A,HEXA,C4orf3,ANO10,SAE1,GDPD1,WAPAL,CHD8,A4GALT,PROSC
UP00036_2_Myf6_secondary	0.0225817707209	0.999984190056	7.0	3603.0	25.0	36075.0	0.19	0.07	LOC254128,ANKRD55,CDKL3,DNM1,TENM4
MA0258.1.ESR2	0.0281637927053	0.999998982685	10.0	3600.0	46.0	36054.0	0.28	0.13	GBGT1,PCSK9,OBP2B,SAE1,CDKN3,TMEM163,ZC3H4,EDAR,GPD2,RBM12B,TTC38
UP00042_2_Gm397_secondary	0.0287651718057	0.999999223239	17.0	3593.0	97.0	36003.0	0.47	0.27	CSMD2,CDH15,ZNF333,VEPH1,C18orf63,ZNF366,AHDC1,GPR124,CDRT7,LOC400558,GDPD5,SCRN1,GALNT7,PROSC,SH3GL2
MA0055.1.Myf	0.0327327319534	0.999999888349	20.0	3590.0	122.0	35978.0	0.55	0.34	SMIM12,CCDC66,ADD2,VAPA,OSBPL1A,DNM1,ADHFE1,TXNDC2,WWC2,FAM110C,JAK3,DNMBP,CDC42BPA,AQP1,LLGL2,GJA4,TNFRSF10B,TMEM190,PTPRM,FAM5B,ASAP1
UP00033_2_Zfp410_secondary	0.0387720633455	0.99999999429	9.0	3601.0	42.0	36058.0	0.25	0.12	ADAMTS2,SYMPK,CDC42SE2,MFHAS1,COL5A1,LRRC10,BEST3,PRPF3,RSPH6A
MA0071.1.RORA_1	0.0396473392135	0.99999999616	22.0	3588.0	141.0	35959.0	0.61	0.39	POLQ,WWP1,EVA1C,NDUFB3,NADSYN1,ARGFX,ARL15,ARFGAP3,CWF19L2,CDKL2,STK24,FNDC3B,C2CD3,CLDN23,RDX,PTPN4,SNORD12,TBCD,CEP290,ALKBH8,NFIX
UP00046_1_Tcfe2a_primary	0.0429948201073	0.999999999247	10.0	3600.0	50.0	36050.0	0.28	0.14	EIF2B3,TPST1,WDR47,TSC22D4,RAB6A,MUC12,TYR
UP00092_1_Myb_primary	0.0437729057095	0.999999999466	2.0	3608.0	2.0	36098.0	0.06	0.01	SLC38A7,NEK1
