FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
MA0259.1.HIF1A::ARNT	0.0232552801953	0.999995581429	2.0	518.0	1.0	5199.0	0.38	0.02	C3orf33,PLCH1
UP00001_1_E2F2_primary	0.0232552801953	0.999995581429	2.0	518.0	1.0	5199.0	0.38	0.02	SKA1,KIF16B
MA0163.1.PLAG1	0.0248375642666	0.999997962498	4.0	516.0	9.0	5191.0	0.77	0.17	DDX11,SIDT1
UP00042_2_Gm397_secondary	0.0364330108897	0.999999995845	5.0	515.0	16.0	5184.0	0.96	0.31	CSMD2,SH3GL2,CDRT7,ZNF333
MA0028.1.ELK1	0.041408483226	0.999999999706	3.0	517.0	6.0	5194.0	0.58	0.12	UBL4B,WDR7,ABCB11,SLC6A17,G6PC2
UP00089_2_Tcf1_secondary	0.041408483226	0.999999999706	3.0	517.0	6.0	5194.0	0.58	0.12	LINC00654,GPCPD1,CCSAP
MA0062.1.GABPA	0.041408483226	0.999999999706	3.0	517.0	6.0	5194.0	0.58	0.12	UBL4B,WDR7,MAPK9,SLC6A17
MA0106.1.TP53	0.0437238099548	0.999999999904	2.0	518.0	2.0	5198.0	0.38	0.04	UBR3,GFRA1
UP00048_2_Rara_secondary	0.0685419619694	1.0	2.0	518.0	3.0	5197.0	0.38	0.06	KANK4
UP00033_2_Zfp410_secondary	0.0685419619694	1.0	2.0	518.0	3.0	5197.0	0.38	0.06	
UP00079_1_Esrra_primary	0.317058216345	1.0	1.0	519.0	3.0	5197.0	0.19	0.06	BTBD11
MA0152.1.NFATC2	0.960143250806	1.0	4.0	516.0	82.0	5118.0	0.77	1.58	EMX2OS,PARP4,FAM149A,CPPED1
UP00228_1_Bapx1_2343.1	1.0	1.0	0.0	520.0	8.0	5192.0	0.0	0.15	
MA0137.1.STAT1	0.999999999997	1.0	0.0	520.0	20.0	5180.0	0.0	0.38	
UP00104_1_Hmx1_3423.1	1.0	1.0	0.0	520.0	7.0	5193.0	0.0	0.13	
MA0078.1.Sox17	0.802626121984	1.0	1.0	519.0	16.0	5184.0	0.19	0.31	MIR548F5
UP00040_2_Irf5_secondary	0.999999999989	1.0	0.0	520.0	3.0	5197.0	0.0	0.06	
MA0055.1.Myf	0.466054925674	1.0	2.0	518.0	15.0	5185.0	0.38	0.29	SMIM12,GJA4,FAM5B
MA0156.1.FEV	0.544629227132	1.0	3.0	517.0	28.0	5172.0	0.58	0.54	PID1,UNC5C,KCNMA1
UP00017_2_Nkx3-1_secondary	0.248724614744	1.0	1.0	519.0	2.0	5198.0	0.19	0.04	TENM2
UP00106_1_Vax2_3500.1	1.0	1.0	0.0	520.0	7.0	5193.0	0.0	0.13	
UP00051_1_Sox8_primary	0.916571415326	1.0	1.0	519.0	25.0	5175.0	0.19	0.48	
UP00257_1_Shox2_2641.2	1.0	1.0	0.0	520.0	13.0	5187.0	0.0	0.25	
UP00067_1_Lef1_primary	0.228852595156	1.0	2.0	518.0	8.0	5192.0	0.38	0.15	DLEU7,GUCY2GP,DLEU7-AS1
MA0041.1.Foxd3	0.998663583479	1.0	1.0	519.0	68.0	5132.0	0.19	1.31	RGS7
UP00406_2_Spdef_secondary	1.0	1.0	0.0	520.0	13.0	5187.0	0.0	0.25	
UP00004_1_Sox14_primary	1.0	1.0	0.0	520.0	27.0	5173.0	0.0	0.52	
UP00206_1_Hoxb7_3953.1	1.0	1.0	0.0	520.0	14.0	5186.0	0.0	0.27	
UP00075_1_Sox15_primary	0.999999999999	1.0	0.0	520.0	18.0	5182.0	0.0	0.35	
UP00226_1_Mrg1_2246.2	0.99999999999	1.0	0.0	520.0	6.0	5194.0	0.0	0.12	
UP00023_1_Sox30_primary	1.0	1.0	0.0	520.0	16.0	5184.0	0.0	0.31	
MA0019.1.Ddit3::Cebpa	0.836981194279	1.0	1.0	519.0	18.0	5182.0	0.19	0.35	SLC16A14,FBXO36
UP00244_1_Tlx2_3498.2	0.999999999996	1.0	0.0	520.0	50.0	5150.0	0.0	0.96	
UP00159_1_Six2_2307.2	0.999999999996	1.0	0.0	520.0	9.0	5191.0	0.0	0.17	
UP00227_1_Duxl_1286.2	1.0	1.0	0.0	520.0	8.0	5192.0	0.0	0.15	
UP00100_1_Gata6_primary	0.999999999998	1.0	0.0	520.0	5.0	5195.0	0.0	0.1	
MA0072.1.RORA_2	1.0	1.0	0.0	520.0	8.0	5192.0	0.0	0.15	
UP00087_2_Tcfap2c_secondary	0.0967527966179	1.0	2.0	518.0	4.0	5196.0	0.38	0.08	SIDT1,LOC284757
UP00183_1_Hoxa13_3126.1	0.263928965741	1.0	2.0	518.0	9.0	5191.0	0.38	0.17	ARHGAP24
UP00081_2_Mybl1_secondary	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
UP00253_1_Rax_3443.1	0.999999999998	1.0	0.0	520.0	5.0	5195.0	0.0	0.1	
MA0150.1.NFE2L2	0.14992915464	1.0	3.0	517.0	12.0	5188.0	0.58	0.23	KCNC4,KANK4,L1TD1,LOC440600
UP00240_1_Cdx1_2245.1	0.401651822765	1.0	2.0	518.0	13.0	5187.0	0.38	0.25	RIMKLA,FOXJ3
UP00201_1_Emx2_3420.1	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
UP00116_1_Rhox6_4251.1	0.999999999996	1.0	0.0	520.0	9.0	5191.0	0.0	0.17	
UP00230_1_Dlx5_3419.2	1.0	1.0	0.0	520.0	2.0	5198.0	0.0	0.04	
UP00168_1_Hoxd8_2644.1	1.0	1.0	0.0	520.0	25.0	5175.0	0.0	0.48	
UP00391_1_Hoxa3_primary	0.999999999993	1.0	0.0	520.0	12.0	5188.0	0.0	0.23	
MA0148.1.FOXA1	0.681737138836	1.0	1.0	519.0	11.0	5189.0	0.19	0.21	EPB41L4A
UP00182_1_Hoxa6_1040.1	0.782827816322	1.0	1.0	519.0	15.0	5185.0	0.19	0.29	LOC91948
UP00099_1_Ascl2_primary	0.576169490033	1.0	1.0	519.0	8.0	5192.0	0.19	0.15	
UP00080_1_Gata5_primary	1.0	1.0	0.0	520.0	10.0	5190.0	0.0	0.19	
UP00249_1_Nkx2-5_3436.1	0.649843385172	1.0	1.0	519.0	10.0	5190.0	0.19	0.19	CELF2
UP00047_2_Zbtb7b_secondary	0.999999999989	1.0	0.0	520.0	3.0	5197.0	0.0	0.06	
UP00008_3_Six6_2267.4	1.0	1.0	0.0	520.0	10.0	5190.0	0.0	0.19	
UP00024_1_Glis2_primary	0.248724614744	1.0	1.0	519.0	2.0	5198.0	0.19	0.04	HPSE2
UP00025_1_Foxk1_primary	1.0	1.0	0.0	520.0	25.0	5175.0	0.0	0.48	
MA0161.1.NFIC	0.225261032837	1.0	14.0	506.0	109.0	5091.0	2.69	2.1	PHF14,C12orf56,ZMYM6,ELAC2,RIC8B,GRID1,SGCE,SKA1,PLCG2,NFASC,DOK5,KAZN
UP00248_1_Pax7_3783.1	1.0	1.0	0.0	520.0	16.0	5184.0	0.0	0.31	
UP00107_1_Nkx2-4_3074.1	0.999999999996	1.0	0.0	520.0	9.0	5191.0	0.0	0.17	
UP00089_3_Tcf1_2666.2	0.999999999998	1.0	0.0	520.0	5.0	5195.0	0.0	0.1	
UP00157_1_Hmx3_3490.2	0.681737138836	1.0	1.0	519.0	11.0	5189.0	0.19	0.21	
UP00406_1_Spdef_primary	0.248724614744	1.0	1.0	519.0	2.0	5198.0	0.19	0.04	WDR7
UP00047_1_Zbtb7b_primary	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
MA0061.1.NF-kappaB	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
UP00267_1_Otx2_3441.1	0.99999999999	1.0	0.0	520.0	6.0	5194.0	0.0	0.12	
MA0142.1.Pou5f1	1.0	1.0	0.0	520.0	23.0	5177.0	0.0	0.44	
UP00030_1_Sox11_primary	0.24606132617	1.0	3.0	517.0	16.0	5184.0	0.58	0.31	PID1,MFSD1,GUCY2GP
UP00018_1_Irf4_primary	0.999999999997	1.0	0.0	520.0	1.0	5199.0	0.0	0.02	
UP00057_1_Zic2_primary	0.999999999989	1.0	0.0	520.0	3.0	5197.0	0.0	0.06	
UP00084_1_Gmeb1_primary	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
UP00081_1_Mybl1_primary	0.999999999997	1.0	0.0	520.0	1.0	5199.0	0.0	0.02	
MA0067.1.Pax2	0.173568169896	1.0	1.0	519.0	1.0	5199.0	0.19	0.02	CYLD
UP00155_1_Hmx2_3424.3	0.299012094779	1.0	2.0	518.0	10.0	5190.0	0.38	0.19	
MA0068.1.Pax4	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
UP00041_1_Foxj1_primary	0.976009873256	1.0	1.0	519.0	38.0	5162.0	0.19	0.73	
UP00142_1_Uncx4.1_2281.2	1.0	1.0	0.0	520.0	13.0	5187.0	0.0	0.25	
MA0141.1.Esrrb	0.576169490033	1.0	1.0	519.0	8.0	5192.0	0.19	0.15	BTBD11
MA0122.1.Nkx3-2	0.196538318717	1.0	3.0	517.0	14.0	5186.0	0.58	0.27	PLCG2,BTBD11
UP00003_1_E2F3_primary	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
UP00243_1_Isx_3445.1	1.0	1.0	0.0	520.0	7.0	5193.0	0.0	0.13	
UP00035_1_Hic1_primary	0.12753687016	1.0	2.0	518.0	5.0	5195.0	0.38	0.1	DICER1
UP00160_1_Obox3_3439.1	1.0	1.0	0.0	520.0	7.0	5193.0	0.0	0.13	
UP00147_1_Nkx2-6_3437.1	1.0	1.0	0.0	520.0	10.0	5190.0	0.0	0.19	
UP00097_1_Mtf1_primary	1.0	1.0	0.0	520.0	2.0	5198.0	0.0	0.04	
MA0032.1.FOXC1	0.851850476673	1.0	1.0	519.0	19.0	5181.0	0.19	0.37	LUZP6
UP00177_1_Hoxd12_3481.1	0.999999999998	1.0	0.0	520.0	5.0	5195.0	0.0	0.1	
UP00056_2_Rfx4_secondary	0.99999999999	1.0	0.0	520.0	6.0	5194.0	0.0	0.12	
UP00064_1_Sox18_primary	1.0	1.0	0.0	520.0	25.0	5175.0	0.0	0.48	
UP00237_1_Otp_3496.1	0.999999999996	1.0	0.0	520.0	9.0	5191.0	0.0	0.17	
UP00029_1_Tbp_primary	0.997109000072	1.0	1.0	519.0	60.0	5140.0	0.19	1.15	
UP00166_1_Barhl1_2590.2	0.999999999993	1.0	0.0	520.0	12.0	5188.0	0.0	0.23	
UP00012_1_Bbx_primary	0.999999999997	1.0	0.0	520.0	20.0	5180.0	0.0	0.38	
UP00108_1_Alx3_3418.2	1.0	1.0	0.0	520.0	14.0	5186.0	0.0	0.27	
UP00250_1_Irx5_2385.1	0.761047770897	1.0	1.0	519.0	14.0	5186.0	0.19	0.27	
UP00238_1_Nkx6-3_3446.1	0.999999999993	1.0	0.0	520.0	12.0	5188.0	0.0	0.23	
MA0073.1.RREB1	0.761047770897	1.0	1.0	519.0	14.0	5186.0	0.19	0.27	TECTB
MA0037.1.GATA3	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
MA0140.1.Tal1::Gata1	1.0	1.0	0.0	520.0	11.0	5189.0	0.0	0.21	
UP00211_1_Pou3f3_3235.2	0.299012094779	1.0	2.0	518.0	10.0	5190.0	0.38	0.19	ABCB11,G6PC2,JAK1
UP00002_2_Sp4_secondary	0.999999999989	1.0	0.0	520.0	3.0	5197.0	0.0	0.06	
UP00040_1_Irf5_primary	1.0	1.0	0.0	520.0	2.0	5198.0	0.0	0.04	
MA0070.1.PBX1	1.0	1.0	0.0	520.0	16.0	5184.0	0.0	0.31	
UP00212_1_Lhx5_2279.1	1.0	1.0	0.0	520.0	27.0	5173.0	0.0	0.52	
UP00030_2_Sox11_secondary	1.0	1.0	0.0	520.0	24.0	5176.0	0.0	0.46	
MA0077.1.SOX9	0.836981194279	1.0	1.0	519.0	18.0	5182.0	0.19	0.35	GRID1
UP00070_1_Gcm1_primary	1.0	1.0	0.0	520.0	2.0	5198.0	0.0	0.04	
UP00102_1_Zic1_primary	0.999999999998	1.0	0.0	520.0	5.0	5195.0	0.0	0.1	
UP00200_2_Nkx6-1_2825.2	0.999999999999	1.0	0.0	520.0	18.0	5182.0	0.0	0.35	
UP00179_1_Pou2f3_3986.2	1.0	1.0	0.0	520.0	15.0	5185.0	0.0	0.29	
UP00027_1_Osr1_primary	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
MA0104.2.Mycn	0.317058216345	1.0	1.0	519.0	3.0	5197.0	0.19	0.06	
UP00073_1_Foxa2_primary	0.999999999993	1.0	0.0	520.0	21.0	5179.0	0.0	0.4	
UP00007_1_Egr1_primary	0.160195217623	1.0	2.0	518.0	6.0	5194.0	0.38	0.12	
UP00007_2_Egr1_secondary	1.0	1.0	0.0	520.0	8.0	5192.0	0.0	0.15	
UP00101_2_Sox12_secondary	0.401651822765	1.0	2.0	518.0	13.0	5187.0	0.38	0.25	PID1
UP00105_1_Pou3f4_3773.1	1.0	1.0	0.0	520.0	24.0	5176.0	0.0	0.46	
MA0132.1.Pdx1	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
UP00252_1_Hoxc5_2630.2	0.802626121984	1.0	1.0	519.0	16.0	5184.0	0.19	0.31	LOC91948
UP00020_1_Atf1_primary	1.0	1.0	0.0	520.0	2.0	5198.0	0.0	0.04	
UP00171_1_Msx3_3206.1	0.820622688101	1.0	1.0	519.0	17.0	5183.0	0.19	0.33	
UP00049_2_Sp100_secondary	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
MA0018.1.CREB1	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
UP00010_1_Tcfap2b_primary	0.487030394343	1.0	1.0	519.0	6.0	5194.0	0.19	0.12	SIDT1
MA0079.2.SP1	0.175871699445	1.0	5.0	515.0	28.0	5172.0	0.96	0.54	KRT3,C10orf11,ABCB10,EPHB1
UP00069_1_Sox1_primary	1.0	1.0	0.0	520.0	23.0	5177.0	0.0	0.44	
MA0108.1.TBP	0.368088800348	1.0	2.0	518.0	12.0	5188.0	0.38	0.23	CSMD1
UP00054_1_Tcf7_primary	0.761047770897	1.0	1.0	519.0	14.0	5186.0	0.19	0.27	GUCY2GP
UP00170_1_Isl2_3430.1	1.0	1.0	0.0	520.0	14.0	5186.0	0.0	0.27	
UP00059_2_Arid5a_secondary	0.248724614744	1.0	1.0	519.0	2.0	5198.0	0.19	0.04	OTP,TBCA
UP00075_2_Sox15_secondary	1.0	1.0	0.0	520.0	13.0	5187.0	0.0	0.25	
MA0149.1.EWSR1-FLI1	0.999999999999	1.0	3.0	517.0	329.0	4871.0	0.58	6.33	BLOC1S5-TXNDC5,MGMT,HEATR1
UP00261_1_Lhx4_1719.2	0.99999999999	1.0	0.0	520.0	6.0	5194.0	0.0	0.12	
UP00258_1_Tgif2_3451.1	1.0	1.0	0.0	520.0	8.0	5192.0	0.0	0.15	
UP00192_1_Six1_0935.2	1.0	1.0	0.0	520.0	10.0	5190.0	0.0	0.19	
UP00062_1_Sox4_primary	0.150752695227	1.0	4.0	516.0	19.0	5181.0	0.77	0.37	PID1,MFSD1,GUCY2GP,EFCAB4B
UP00103_1_Jundm2_primary	1.0	1.0	0.0	520.0	2.0	5198.0	0.0	0.04	
UP00034_2_Sox7_secondary	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
UP00164_2_Hoxa7_3750.1	1.0	1.0	0.0	520.0	10.0	5190.0	0.0	0.19	
MA0100.1.Myb	0.99999999999	1.0	0.0	520.0	6.0	5194.0	0.0	0.12	
UP00185_1_Pbx1_3203.1	0.576169490033	1.0	1.0	519.0	8.0	5192.0	0.19	0.15	
UP00223_1_Irx3_0920.1	0.710730952405	1.0	1.0	519.0	12.0	5188.0	0.19	0.23	
UP00057_2_Zic2_secondary	0.61476025613	1.0	1.0	519.0	9.0	5191.0	0.19	0.17	CAMK1D
UP00071_2_Sox21_secondary	0.999999999996	1.0	0.0	520.0	9.0	5191.0	0.0	0.17	
UP00054_2_Tcf7_secondary	0.851850476673	1.0	1.0	519.0	19.0	5181.0	0.19	0.37	CXCR7
UP00197_1_Hoxc9_2367.2	0.710730952405	1.0	1.0	519.0	12.0	5188.0	0.19	0.23	RIMKLA,FOXJ3
MA0113.1.NR3C1	0.12753687016	1.0	2.0	518.0	5.0	5195.0	0.38	0.1	EFCAB4B
UP00164_1_Hoxa7_2668.2	0.681737138836	1.0	1.0	519.0	11.0	5189.0	0.19	0.21	LOC91948
UP00246_1_Hoxa11_2218.1	1.0	1.0	0.0	520.0	7.0	5193.0	0.0	0.13	
UP00068_2_Eomes_secondary	0.317058216345	1.0	1.0	519.0	3.0	5197.0	0.19	0.06	GBX2,AGAP1
MA0046.1.HNF1A	1.0	1.0	0.0	520.0	17.0	5183.0	0.0	0.33	
UP00184_1_Lhx8_2247.2	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
UP00123_1_Hlxb9_3422.1	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
UP00191_1_Pou2f2_3748.1	1.0	1.0	0.0	520.0	17.0	5183.0	0.0	0.33	
MA0040.1.Foxq1	1.0	1.0	0.0	520.0	33.0	5167.0	0.0	0.63	
MA0109.1.Hltf	1.0	1.0	0.0	520.0	17.0	5183.0	0.0	0.33	
MA0027.1.En1	1.0	1.0	0.0	520.0	7.0	5193.0	0.0	0.13	
UP00195_1_Six3_1732.2	0.649843385172	1.0	1.0	519.0	10.0	5190.0	0.19	0.19	MYH13
MA0136.1.ELF5	0.655402029519	1.0	2.0	518.0	22.0	5178.0	0.38	0.42	PID1,KCNMA1
UP00209_1_Cart1_0997.1	1.0	1.0	0.0	520.0	10.0	5190.0	0.0	0.19	
UP00027_2_Osr1_secondary	0.248724614744	1.0	1.0	519.0	2.0	5198.0	0.19	0.04	
UP00098_1_Rfx3_primary	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
UP00094_2_Zfp128_secondary	0.13120928481	1.0	5.0	515.0	25.0	5175.0	0.96	0.48	GRIA2,CCDC147,CSMD1
UP00130_1_Lhx3_3431.1	1.0	1.0	0.0	520.0	24.0	5176.0	0.0	0.46	
UP00120_1_Lbx2_3869.2	1.0	1.0	0.0	520.0	10.0	5190.0	0.0	0.19	
UP00000_1_Smad3_primary	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
MA0144.1.Stat3	0.401651822765	1.0	2.0	518.0	13.0	5187.0	0.38	0.25	MAP3K19,NTM
MA0115.1.NR1H2::RXRA	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
MA0039.1.Klf4	0.872668017272	1.0	3.0	517.0	50.0	5150.0	0.58	0.96	EN1,EPHB1,HEATR1
MA0090.1.TEAD1	0.649843385172	1.0	1.0	519.0	10.0	5190.0	0.19	0.19	
UP00115_1_Lhx2_0953.2	0.99999999999	1.0	0.0	520.0	6.0	5194.0	0.0	0.12	
MA0099.1.Fos	0.681737138836	1.0	1.0	519.0	11.0	5189.0	0.19	0.21	
UP00066_2_Hnf4a_secondary	0.999999999996	1.0	0.0	520.0	9.0	5191.0	0.0	0.17	
MA0038.1.Gfi	0.348916039677	1.0	3.0	517.0	20.0	5180.0	0.58	0.38	RFC3,POU2F1
MA0117.1.Mafb	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
UP00205_1_Pknox2_3077.2	0.99999999999	1.0	0.0	520.0	6.0	5194.0	0.0	0.12	
UP00125_1_Pitx2_2274.3	0.999999999996	1.0	0.0	520.0	9.0	5191.0	0.0	0.17	
UP00036_1_Myf6_primary	0.435674176596	1.0	1.0	519.0	5.0	5195.0	0.19	0.1	
UP00103_2_Jundm2_secondary	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
UP00046_2_Tcfe2a_secondary	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
UP00045_2_Mafb_secondary	0.898964507384	1.0	1.0	519.0	23.0	5177.0	0.19	0.44	ZMYM6
UP00037_1_Zfp105_primary	0.996741972284	1.0	2.0	518.0	81.0	5119.0	0.38	1.56	EFCAB4B,TECTB
UP00092_2_Myb_secondary	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
UP00233_1_Meox1_2310.2	0.649843385172	1.0	1.0	519.0	10.0	5190.0	0.19	0.19	LOC91948
UP00209_2_Cart1_1275.1	1.0	1.0	0.0	520.0	14.0	5186.0	0.0	0.27	
MA0063.1.Nkx2-5	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
UP00071_1_Sox21_primary	0.999999999998	1.0	0.0	520.0	34.0	5166.0	0.0	0.65	
MA0035.1.Gata1	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
UP00188_1_Lmx1a_2238.2	0.953048055377	1.0	1.0	519.0	31.0	5169.0	0.19	0.6	EPB41L4A
IRF8_ISRE_KANNO	1.0	1.0	0.0	520.0	24.0	5176.0	0.0	0.46	
UP00078_1_Arid3a_primary	0.908188253198	1.0	1.0	519.0	24.0	5176.0	0.19	0.46	INADL
UP00223_2_Irx3_2226.1	0.802626121984	1.0	1.0	519.0	16.0	5184.0	0.19	0.31	
UP00234_1_Msx1_3031.2	0.999999999993	1.0	0.0	520.0	12.0	5188.0	0.0	0.23	
MA0133.1.BRCA1	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
MA0056.1.MZF1_1-4	0.95467117298	1.0	11.0	509.0	173.0	5027.0	2.12	3.33	C10orf11,EPHB1,PACRG,NOS1,KRT3,ANK2,FBXO8,SMIM21,TARSL2
MA0080.1.SPI1	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
MA0099.2.AP1	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
UP00060_2_Max_secondary	0.173568169896	1.0	1.0	519.0	1.0	5199.0	0.19	0.02	SKA1
MA0066.1.PPARG	0.999999999989	1.0	0.0	520.0	3.0	5197.0	0.0	0.06	
MA0164.1.Nr2e3	0.888816070802	1.0	1.0	519.0	22.0	5178.0	0.19	0.42	WDR7
MA0036.1.GATA2	0.999998926991	1.0	21.0	499.0	501.0	4699.0	4.04	9.63	RIOK1,SLC5A1,MYH13,CCDC30,PRMT6,PTPRE,PRDM5,TARBP1,LGALS8,GUCY2GP,LOC91948,RAP1GDS1,LGALS8-AS1,CADPS,SMIM21,PENK,BLOC1S5-TXNDC5,PPCS
UP00034_1_Sox7_primary	1.0	1.0	0.0	520.0	0.0	5200.0	0.0	0.0	
UP00001_2_E2F2_secondary	0.248724614744	1.0	1.0	519.0	2.0	5198.0	0.19	0.04	
UP00162_1_Evx1_3952.2	1.0	1.0	0.0	520.0	7.0	5193.0	0.0	0.13	
UP00203_1_Pknox1_2364.2	0.999999999999	1.0	0.0	520.0	4.0	5196.0	0.0	0.08	
UP00174_1_Hoxa2_3079.1	0.576169490033	1.0	1.0	519.0	8.0	5192.0	0.19	0.15	LOC91948
UP00127_1_Gsh2_3990.2	0.681737138836	1.0	1.0	519.0	11.0	5189.0	0.19	0.21	LOC91948
MA0065.2.PPARG::RXRA	0.576169490033	1.0	1.0	519.0	8.0	5192.0	0.19	0.15	
UP00241_1_Hoxd3_1742.2	0.681737138836	1.0	1.0	519.0	11.0	5189.0	0.19	0.21	LOC91948
MA0151.1.ARID3A	0.980957820508	1.0	12.0	508.0	204.0	4996.0	2.31	3.92	CECR2,TM2D3,DLX6-AS1,FIGN,INADL,JAK1,TBX18,DLX6,EPB41L4A
UP00251_1_Esx1_3124.2	0.999999999993	1.0	0.0	520.0	12.0	5188.0	0.0	0.23	
klf4_homer	0.101839069428	1.0	4.0	516.0	16.0	5184.0	0.77	0.31	LINC-ROR,PGBD5,EPHB1,TACR1
MA0002.2.RUNX1	0.931114925536	1.0	1.0	519.0	27.0	5173.0	0.19	0.52	DLX6-AS1
MA0105.1.NFKB1	0.317058216345	1.0	1.0	519.0	3.0	5197.0	0.19	0.06	
UP00089_1_Tcf1_primary	0.99999999999	1.0	0.0	520.0	6.0	5194.0	0.0	0.12	
MA0059.1.MYC::MAX	0.160195217623	1.0	2.0	518.0	6.0	5194.0	0.38	0.12	DOK5
UP00208_1_Obox5_2284.1	0.99999999999	1.0	0.0	520.0	6.0	5194.0	0.0	0.12	
MA0101.1.REL	0.0967527966179	1.0	2.0	518.0	4.0	5196.0	0.38	0.08	CLECL1,KCNMA1,CD69
MA0131.1.MIZF	0.999999999997	1.0	0.0	520.0	1.0	5199.0	0.0	0.02	
UP00222_1_Tcf2_0913.2	1.0	1.0	0.0	520.0	2.0	5198.0	0.0	0.04	
