FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
UP00053_1_Rxra_primary	1.11817930139e-08	5.90396933331e-06	29.0	4253.0	71.0	42749.0	0.68	0.17	CCDC64,DARS,RPE65,LDLRAD3,LINC00589,OR6S1,UBQLN2,SMC3,GLI3,DUSP5,MTMR3,PLS3,PRPSAP2,PRKCB,MCM6,MTUS2,IGFBP1,NPL,LRRC4C,ANG,EXOC6,GDA,PRUNE2,GFRA2
MA0039.2.Klf4	1.49508783065e-08	7.87908188982e-06	50.0	4232.0	187.0	42633.0	1.17	0.44	MGC45800,PSMD5,EPHA6,OR7E91P,KIAA1279,FAM81A,TBX3,LOXHD1,TSNAX-DISC1,TRDN,BET1,MANBAL,AQR,FSTL4,LOC646214,EN2,CIB4,JMJD1C,COX7A2L,TRPV3,RASGEF1C,VWC2,PCSK6,TEX261,ESPNP,KCNB2,ZPBP,ZNF804B,UBE4B,MST1L,TERF1,SPOCK3,KAT6B,GPR112,ZNF770
UP00066_1_Hnf4a_primary	6.85341983881e-08	3.60483398512e-05	26.0	4256.0	64.0	42756.0	0.61	0.15	CCDC64,DARS,LDLRAD3,IQSEC2,SEL1L2,STIL,UBQLN2,GRM7,MTMR3,ZNF100,UBAC2-AS1,PLS3,PRPSAP2,PRKCB,OR6S1,MCM6,SCAF8,ANG,EXOC6,ZNF91,GFRA2
UP00065_1_Zfp161_primary	5.50763884579e-07	0.000289109318891	9.0	4273.0	5.0	42815.0	0.21	0.01	POC1A,CCBE1,CDC27,ROCK2,CDC42BPA,ZNF92,LINC00570
klf4_homer	2.20690542229e-06	0.00115575132173	39.0	4243.0	156.0	42664.0	0.91	0.36	MGC45800,PSMD5,EPHA6,OR7E91P,KIAA1279,TBX3,TSNAX-DISC1,XPO1,BET1,AQR,FSTL4,DUSP5,TTC22,POU3F3,TEX261,DDC,COX7A2L,UBE4B,NRXN3,TRPV3,SPOCK3,SMC3,ZNF770
MA0071.1.RORA_1	2.65119811529e-06	0.00138561759658	41.0	4241.0	170.0	42650.0	0.96	0.4	CCDC64,DARS,RPE65,FLJ42969,LARGE,AKAP13,IQSEC2,LINC00589,DPYD,ZBTB38,KCNU1,RPGRIP1,ACOT11,GRM7,MTMR3,KCNIP1,MTRNR2L4,SDK1,PLS3,ANKRD20A19P,PRKCB,LOC732275,MCM6,MTOR,UBR3,USP34,TESK1,NPL,LRRC4C,CNTLN,PPP1R36,FAM166B,LOC146513,OR2C1,GFRA2,PTPN11,TMLHE
UP00031_1_Zbtb3_primary	2.9562791894e-06	0.0015419899279	38.0	4244.0	152.0	42668.0	0.89	0.35	POM121C,GPR12,ADAM17,MEGF9,MAGT1,C8orf4,CNTN5,NPHP3-AS1,CYTH3,XPO5,GK,YWHAQ,PYROXD1,DHRS13,SH3RF3,RQCD1,RORA,SLC39A9,ARRDC3,ARMC4,USP34,G6PC,GPR112,PALLD,ZBTB44,PCDH15,STXBP5L,EFCC1
MA0162.1.Egr1	3.17748076864e-06	0.00165410057576	19.0	4263.0	46.0	42774.0	0.44	0.11	LOC100128714,TNR,SMC3,ZNF398,TNIP3,FANCC,TBX5-AS1,DUSP5,DSCAM,TMCC3,ZNF282,FAM189A1
MA0003.1.TFAP2A	6.09877319048e-06	0.00316634824232	14.0	4268.0	26.0	42794.0	0.33	0.06	SSPO,UTP18,SAMD12,KCNIP3,RYR2,ACAN,FLJ46300,PDPN,CACNA1A,GFRA2,THSD1,NUP210
MA0095.1.YY1	1.0269505688e-05	0.00531572210001	193.0	4089.0	1377.0	41443.0	4.51	3.22	PECR,SLC6A6,TNRC6C,MYO5B,RANBP17,TMED11P,ABCA11P,CXorf58,TSNARE1,KLF5,ADRA2C,MKLN1,EEFSEC,DEFB136,NUP210,PRX,HHAT,ZMYM4,CLCN4,ACOT6,SCARNA1,APOBEC3H,TCL6,LOC100506071,GTF2F2,NRXN3,RUNX2,CDON,OR4N3P,RNF6,STARD3,NCAPG2,GABRG3,GLIS1,NFKBIZ,HECW2,IMPAD1,DCP1B,CCDC70,TMEM132C,DCAF12L1,ZNF721,FAM175A,PDPN,SLMAP,FBXL14,TCF4,FAM102A,MRPL14,MIR1265,KIAA0368,STAG2,C8orf42,MLLT10,DAG1,DDX60,ZFAT,TRIM42,ARL5B,KCNH1,ANKRD19P,GPR84,TSPAN32,LINC00692,FAM105A,GPR98,STK39,LCORL,CDKAL1,COMMD7,XIAP,CTNND2,CWF19L2,CD81,NEDD1,WDR26,RANBP9,KDM6A,TMX2-CTNND1,CADM2,DIDO1,COCH,MIR363,TRIO,C4orf22,KLHL15,RIMBP2,PHACTR2,SLC13A1,EFNA3,EFNA1,MVB12B,SYNE1,CDH3,PDZRN3,LOC100507651,KCNJ6,UBIAD1,LMO1,MIR3134,ZNF484,USP9X,HOXA10-HOXA9,CNBD1,KY,AGPAT9,PTK2,B4GALNT2,NENF,SF3B1,EI24,PDE9A,MYOCD,ZMYND11,LOC284661,MYOF,ZNF12,RERE,SERTAD1,LPHN1,MRPS9,MAD1L1,GJB3,AKR1E2,GJB4,GPR126,BRPF1,THEMIS2,GNGT2,SPON2,ITGB5,ATAD3B,ATAD3A,LOC100292680,ZNF329,LINC00656,EBF3,CTNNA2,TAMM41,BAI1,PLEKHG1,NICN1,EXOC8,ANO10,GRIN2B,PTPRD,RNF121,ZNF655,DNAL1
UP00003_2_E2F3_secondary	1.34001834758e-05	0.00691730608186	6.0	4276.0	2.0	42818.0	0.14	0.0	PTPN2,CDYL,LOC100128714
MA0018.2.CREB1	1.71468600231e-05	0.00882582435709	11.0	4271.0	17.0	42803.0	0.26	0.04	BAHCC1,KCNMA1,CIB4,GRM7,HIP1,LOC283587,SLC1A3
MA0111.1.Spz1	4.35541329812e-05	0.0222237536135	27.0	4255.0	104.0	42716.0	0.63	0.24	KRBA1,FAM188B,TOPAZ1,PRKAA1,COL24A1,TMEM132C,NCKAP5L,KCMF1,XXYLT1,AMZ2,UNCX,RNF111,GRM7,MORF4L2,SHROOM4,AQP1,TFCP2L1,NUDT6,TCEAL1,RPH3A,TMBIM6,CTNNA2,LOC100506548,DYRK1B,TCF7L1,PRUNE2,CDKAL1,LEUTX
UP00003_1_E2F3_primary	5.30674121639e-05	0.0269603452119	8.0	4274.0	9.0	42811.0	0.19	0.02	APOF,CCSER1,ROCK2,CDC42BPA,USP15,LINC00570
MA0147.1.Myc	8.05392626683e-05	0.0405536197906	16.0	4266.0	45.0	42775.0	0.37	0.11	AUTS2,SEMA5B,SORCS1,RFPL4A,EOMES,NR2F2,LOC100270746,NLRP11,GUCY1B2,LRMP,NELL1,LY6H,DLEU7,CFTR
MA0024.1.E2F1	8.55309933756e-05	0.0429305083848	6.0	4276.0	4.0	42816.0	0.14	0.01	LOC100128714,CDYL,APCDD1L,IL4I1,MIR4483
MA0104.2.Mycn	0.000103170239169	0.0514548483562	14.0	4268.0	36.0	42784.0	0.33	0.08	SORCS1,RFPL4A,LY6H,EOMES,NR2F2,LOC100270746,NLRP11,GUCY1B2,LRMP,NELL1,CFTR
UP00002_2_Sp4_secondary	0.000136704887723	0.067476543077	11.0	4271.0	23.0	42797.0	0.26	0.05	LOC339975,PTPRG,KPNA5,LINC00563,TMEM132D,KY,CXorf36
UP00001_1_E2F2_primary	0.000320475428936	0.150806891102	6.0	4276.0	6.0	42814.0	0.14	0.01	CCSER1,ROCK2,CDC42BPA,USP15,LINC00570
MA0130.1.ZNF354C	0.000460432966232	0.20896601695	171.0	4111.0	1296.0	41524.0	3.99	3.03	SSX6,DNAH17,AMICA1,LOC100507266,ZDHHC19,CPQ,DAB1,LOC643339,CPPED1,EIF3H,MT1HL1,DMBT1,RAN,FMNL3,TKTL2,ARHGAP23,ZC3HAV1,ZNF578,MIAT,EDN3,NNT,RALGAPA2,GSTM2P1,FAM69C,PPP1R36,SHOX2,MACROD2,COL23A1,OCA2,SERPINB2,USP34,SERPINB7,URI1,SYT9,C10orf120,NFXL1,PTPN11,SYT6,LOC100133612,YIPF7,ZNF630,PTPLAD2,OLFML1,FMN1,C4orf27,DTD2,ZNF596,EED,GPR33,FAM189A1,LOC100505989,TMEM182,RPGRIP1,LOC149950,HYDIN,KCNIP1,PTPRN2,C1QL1,C1QL2,KCNK12,MIER2,WWOX,MYL10,C21orf54,TRIM42,LRIG3,ASUN,IRF4,GABRP,OTOF,INSM1,TSPAN32,ELOVL3,PHF8,CACNA1A,BTK,MYOM1,PLD5,THEG,EPHA1,TBX3,AKAP14,CSMD1,NR2F2,SH3GL2,ZNF534,FZD1,SIK1,RRH,CD81,TTC26,FANCC,CIB4,COL26A1,CITED2,SLC6A11,AGTRAP,TTC22,NDUFA4,GALNTL6,MAPK4,ANKRD20A19P,MTHFR,ADK,CNTLN,STX2,DCAKD,GLB1,CXXC5,METTL24,PHF17,ANKH,PRDX1,MSN,SAMSN1,HIP1,RPTOR,RAB31,DPYD,RTDR1,AKR1E2,GPR126,CDYL,LOC285593,DGKB,PACSIN1,OR2C1,MTRNR2L4,POU3F2,TNR,CDC42EP3,NOLC1,LSM3,OR2M4,TNFRSF11A,OR2M3,SHANK2,EXOC2,CCDC174,LOC401109,LINC00310,SP100
UP00005_2_Tcfap2a_secondary	0.000753809339285	0.318241334709	21.0	4261.0	88.0	42732.0	0.49	0.21	NPL,SLC9A7,RP2,NICN1,LOC100505918,CABIN1,TLL1,KLHL18,ARHGAP44,PXDNL,LINC00308,APBB2,STAP1,SLC12A6,DAG1,C4orf45,RGS3,ADAMTS19,CXCL13,WWOX
MA0058.1.MAX	0.000832082663777	0.344293187176	11.0	4271.0	30.0	42790.0	0.26	0.07	SPON2,SEMA5B,DCAF8L2,RPUSD4,LOC100270746,NLRP11,GUCY1B2,RFPL4A,NELL1,TMED11P
UP00000_2_Smad3_secondary	0.000898763864133	0.365538711827	8.0	4274.0	16.0	42804.0	0.19	0.04	USP6NL,TSNAX-DISC1,DSCAML1,AHCTF1
MA0028.1.ELK1	0.000898763864133	0.365538711827	8.0	4274.0	16.0	42804.0	0.19	0.04	CAMK1D,ATP8A2,XPA,SLC22A11,NDUFS4,LINC00589,LOC284788
UP00060_1_Max_primary	0.000898763864133	0.365538711827	8.0	4274.0	16.0	42804.0	0.19	0.04	SPON2,SEMA5B,RPUSD4,NLRP11,TBX5-AS1,RFPL4A,TMED11P
MA0259.1.HIF1A::ARNT	0.00105553296149	0.412108860807	5.0	4277.0	5.0	42815.0	0.12	0.01	ARHGEF7,PRIMA1,VIPR2,GALNT18
UP00093_2_Klf7_secondary	0.00105553296149	0.412108860807	5.0	4277.0	5.0	42815.0	0.12	0.01	BPIFB4,SULF2,LINC00700
MA0062.2.GABPA	0.00211938456041	0.654560738729	8.0	4274.0	19.0	42801.0	0.19	0.04	NFIB,JAKMIP1,SEC23B,XPA,MS4A15,COL26A1,MS4A10,PAFAH1B1,LINC00589
UP00036_2_Myf6_secondary	0.00230126507195	0.683982765049	11.0	4271.0	35.0	42785.0	0.26	0.08	LOC220729,TMEM121,C14orf80,KIF5B,PCSK6,KDM4B,PTPRD,EPG5,RPRD2,LCORL,BDH1
UP00011_2_Irf6_secondary	0.00539006164655	0.932586877172	6.0	4276.0	13.0	42807.0	0.14	0.03	CEP152,ETV6,PBX3,CD177,PRG1,ELMO1
UP00100_2_Gata6_secondary	0.00590951078562	0.947747442343	4.0	4278.0	5.0	42815.0	0.09	0.01	RNF130,SYT1,GAREM
UP00089_2_Tcf1_secondary	0.0061513339463	0.953423291462	12.0	4270.0	47.0	42773.0	0.28	0.11	SERPINB2,ETV6,CDKL5,TFB2M,NTRK2,RALYL,HAS2,MDGA2,CACNA2D3,RICTOR,SERPINB7,KIAA1211,LOC255654,CPPED1
MA0062.1.GABPA	0.0061513339463	0.953423291462	12.0	4270.0	47.0	42773.0	0.28	0.11	RPTOR,NFIB,GRID1,CAMK1D,ATP8A2,XPA,SOBP,LOC284788,COL26A1,PAFAH1B1,LINC00589,SCML4
UP00001_2_E2F2_secondary	0.00652232395367	0.960801828923	3.0	4279.0	2.0	42818.0	0.07	0.0	CDYL
Ash2l_hand	0.00673731907391	0.964545245937	22.0	4260.0	116.0	42704.0	0.51	0.27	EPHA1,MPRIP,SLC26A4-AS1,CPQ,LINC00487,ELF5,APOB,CMPK2,BCAP29,FANCC,MAPK4,IRX5,LOC284276,TRPM1,C1QL2,MIR5100,RET,MVK,RNF152,ABCG4,LOC646214,CREB3L1
UP00406_1_Spdef_primary	0.00711573410829	0.97041824941	6.0	4276.0	14.0	42806.0	0.14	0.03	ATP8A2,XPA,THRAP3
UP00072_1_IRC900814_primary	0.00711573410829	0.97041824941	6.0	4276.0	14.0	42806.0	0.14	0.03	GUCY2C,PIRT,PLBD1
UP00002_1_Sp4_primary	0.00861404162209	0.985704582526	10.0	4272.0	37.0	42783.0	0.23	0.09	MYO15A,TMCC3,NRXN3,DSCAML1
MA0163.1.PLAG1	0.00944345350145	0.990431507017	17.0	4265.0	84.0	42736.0	0.4	0.2	SDCCAG8,ZNF727,IQUB,PLA2G12B,CDK20,KCNK10,ZNF831,PIGS,PRIMA1,GPR98,FAM155A,GTF2F2,PAX8,SPATA31C1
MA0019.1.Ddit3::Cebpa	0.00944345350145	0.990431507017	17.0	4265.0	84.0	42736.0	0.4	0.2	DNA2,KIAA1456,RYK,KLB,PYGO1,ROBO1,HMGB1,LINC00426,NUDT6,SBF2,PRTG,KIAA0141,ARRDC3,LCP1,DLC1,LINC00673,LOC729080
MA0052.1.MEF2A	0.00983359536303	0.99195371729	69.0	4213.0	503.0	42317.0	1.61	1.17	PTPRN2,EGFLAM,AGPS,HSF5,LATS2,TMEM88,GABRG3,PDS5A,HTR2C,SH3BP5,DTD2,EPB41L2,TBCA,RAPGEF2,GPR33,HIP1,MEOX2,NSMCE4A,ALPK2,GLDC,CCSER1,AFF3,COMMD7,CSMD3,TIAM1,ATE1,TMEM260,SLC35A3,TRPM7,MALT1,TGFBR3,CEP68,TCTN1,FBXO42,TMEM120B,KDM6B,DSP,SNAPC3,EYS,GPC3,TYW1,UBR2,LDOC1L,STARD3NL,MORN3,NPY5R,DNAH8,XIAP,METTL6,SWT1,LINC00470,LINC00473,IDH2,OTP,LCORL
UP00408_1_Gabpa_primary	0.0151110450809	0.999397996441	5.0	4277.0	12.0	42808.0	0.12	0.03	ATP8A2,XPA,LINC00589
UP00070_1_Gcm1_primary	0.0193877938361	0.999926263031	5.0	4277.0	13.0	42807.0	0.12	0.03	MIR3134,ADAMTS9
MA0079.2.SP1	0.0220675938547	0.999980057192	29.0	4253.0	187.0	42633.0	0.68	0.44	FAM81A,TBX3,BMPR1B,TSNAX-DISC1,SMOC1,LINC00589,FAM189A1,ZNF727,LRP1B,TMEM182,EN2,PRIMA1,C1orf158,USP6NL,RASGEF1C,FLJ16171,MAN1C1,PMEPA1,KCNB2,C14orf93,TBC1D22A,HMGN2P46,TERF1,DSCAML1
UP00046_1_Tcfe2a_primary	0.0228057757393	0.999985850163	14.0	4268.0	72.0	42748.0	0.33	0.17	TAF7,C1QL1,PLEKHA8P1,SEMA5B,DCAKD,ANO3,NPAS2,PTPRT,FANCM,PCDHGA1,LINC00616,SOX5
MA0138.1.REST	0.0240350393863	0.999992116283	9.0	4273.0	38.0	42782.0	0.21	0.09	RERE,DDI2,MIR4324,CD37,SYNJ2BP,EMX2,LINC00656,SYNJ2BP-COX16,TMEM184C
UP00060_2_Max_secondary	0.0264248990282	0.999997522128	6.0	4276.0	20.0	42800.0	0.14	0.05	POC1A,CDC27,SORCS1,CLEC16A,DCAF8L2,RAD51B
MA0131.1.MIZF	0.0296521690064	0.999999484655	3.0	4279.0	5.0	42815.0	0.07	0.01	TRAPPC9,BSPH1
MA0112.2.ESR1	0.0301440671722	0.99999958364	5.0	4277.0	15.0	42805.0	0.12	0.04	WDR25
UP00015_1_Ehf_primary	0.0308163767323	0.999999692032	7.0	4275.0	27.0	42793.0	0.16	0.06	RPTOR,ZBTB16,XPA,MARCH1,BSPH1,LINC00589
UP00079_1_Esrra_primary	0.0333577113685	0.999999909417	8.0	4274.0	34.0	42786.0	0.19	0.08	LOC146513,LITAF,FLJ42969,LOC732275,TFF1,LEO1,NFKB1,MTRNR2L5,NABP1
MA0159.1.RXR::RAR_DR5	0.0333577113685	0.999999909417	8.0	4274.0	34.0	42786.0	0.19	0.08	ANKRD20A19P,NPAS2,EN2,OR2C1,RPGRIP1,MTRNR2L4,LOC440311,HSD11B1
UP00132_1_Evx2_2645.3	0.0366866935767	0.999999981235	5.0	4277.0	16.0	42804.0	0.12	0.04	EIF4E,LOC728342,CD36
MA0102.1.Cebpa	0.0375824492838	0.999999987478	12.0	4270.0	63.0	42757.0	0.28	0.15	PAQR8,GSC2,BIRC6,SLC25A1,DKFZp779M0652,SORCS1,TBC1D5,LOC100507384,SMEK2,MTRNR2L10,PAM
UP00057_2_Zic2_secondary	0.0487308915736	0.999999999948	12.0	4270.0	66.0	42754.0	0.28	0.15	RBFOX3,ADAM3A,CLCN3,SHANK2,KCNH8,NTRK2,WDR59,KIAA0922,MIR5694,FLJ31662
UP00099_2_Ascl2_secondary	0.0505639660106	0.999999999978	11.0	4271.0	59.0	42761.0	0.26	0.14	AHCTF1,CLEC4F,PNPT1,PCSK6,PMVK,FIGLA,EN2,KCNN3,TSNAX-DISC1,VCX2,TRPV3
UP00005_1_Tcfap2a_primary	0.0521994254175	0.99999999999	5.0	4277.0	18.0	42802.0	0.12	0.04	CDKL5,SMOC1,UTP18,RGS3
UP00088_2_Plagl1_secondary	0.0521994254175	0.99999999999	5.0	4277.0	18.0	42802.0	0.12	0.04	RP1,LAMC3,SPRYD4,MIP
