FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
MA0147.1.Myc	0.000212769043947	0.10570146994	8.0	1592.0	12.0	15988.0	0.5	0.08	SORCS1,LOC100270746,NLRP11,GUCY1B2,RFPL4A,NELL1,DLEU7,CFTR
UP00065_1_Zfp161_primary	0.000315647567607	0.152466942737	4.0	1596.0	1.0	15999.0	0.25	0.01	ZNF92
UP00066_1_Hnf4a_primary	0.000492465402124	0.227113325314	10.0	1590.0	23.0	15977.0	0.63	0.14	CCDC64,SEL1L2,PRKCB,ZNF91,GFRA2,GRM7
MA0071.1.RORA_1	0.000726411047134	0.315676387799	17.0	1583.0	63.0	15937.0	1.06	0.39	NPL,LRRC4C,SDK1,RPE65,PRKCB,CCDC64,LARGE,KCNU1,GFRA2,UBR3,GRM7,KCNIP1
UP00003_1_E2F3_primary	0.000878451505603	0.367373054451	4.0	1596.0	2.0	15998.0	0.25	0.01	CCSER1
UP00002_2_Sp4_secondary	0.000956366627109	0.391980669222	7.0	1593.0	12.0	15988.0	0.44	0.08	LINC00563,TMEM132D,KY
UP00072_1_IRC900814_primary	0.0010525120637	0.421051314992	5.0	1595.0	5.0	15995.0	0.31	0.03	GUCY2C,PIRT,PLBD1
MA0039.2.Klf4	0.00118920036476	0.46010054799	19.0	1581.0	79.0	15921.0	1.19	0.49	RASGEF1C,TRDN,VWC2,FSTL4,PCSK6,LOXHD1,TERF1,SPOCK3,KCNB2,ZPBP,ZNF804B
UP00006_2_Zic3_secondary	0.00120963147036	0.465144153838	8.0	1592.0	17.0	15983.0	0.5	0.11	ADAM3A,KCNH8,NTRK2,MIR5694,FLJ31662
klf4_homer	0.00154849525852	0.550510522582	14.0	1586.0	50.0	15950.0	0.88	0.31	POU3F3,FSTL4,NRXN3,SPOCK3,DDC
MA0259.1.HIF1A::ARNT	0.00190195240373	0.624853310354	4.0	1596.0	3.0	15997.0	0.25	0.02	PRIMA1,VIPR2,GALNT18
MA0162.1.Egr1	0.00253917374627	0.729313809716	7.0	1593.0	15.0	15985.0	0.44	0.09	TNIP3,TNR
UP00100_2_Gata6_secondary	0.00279593192315	0.762199202898	3.0	1597.0	1.0	15999.0	0.19	0.01	RNF130,GAREM
MA0018.2.CREB1	0.00283303632268	0.76603252439	5.0	1595.0	7.0	15993.0	0.31	0.04	GRM7,KCNMA1,LOC283587
MA0095.1.YY1	0.00346938998374	0.830675922456	73.0	1527.0	513.0	15487.0	4.56	3.21	C4orf22,CTNND2,MYO5B,CCDC70,RANBP17,RIMBP2,NEDD1,GJB3,GJB4,TMEM132C,CADM2,MRPS9,TCL6,SLC13A1,CNBD1,DDX60,SYNE1,TRIM42,CTNNA2,LOC100507651,PLEKHG1,KCNH1,KCNJ6,EXOC8,NRXN3,GRIN2B,LINC00692,PTPRD,CDON,GPR98,RNF6,STK39,KY,CDKAL1,MYOCD
MA0106.1.TP53	0.00825976682542	0.985447238815	2.0	1598.0	0.0	16000.0	0.13	0.0	PARP11
UP00070_1_Gcm1_primary	0.00913166936982	0.990621841766	4.0	1596.0	6.0	15994.0	0.25	0.04	ADAMTS9
UP00102_2_Zic1_secondary	0.00918028450272	0.990768400616	6.0	1594.0	15.0	15985.0	0.38	0.09	ADAM3A,KCNH8,NTRK2,MIR5694,FLJ31662
UP00057_2_Zic2_secondary	0.0116707010359	0.997398961465	6.0	1594.0	16.0	15984.0	0.38	0.1	ADAM3A,KCNH8,NTRK2,MIR5694,FLJ31662
UP00406_1_Spdef_primary	0.012154265407	0.997945532617	3.0	1597.0	3.0	15997.0	0.19	0.02	
UP00001_1_E2F2_primary	0.012154265407	0.997945532617	3.0	1597.0	3.0	15997.0	0.19	0.02	CCSER1
UP00040_1_Irf5_primary	0.0185776500015	0.999921404847	4.0	1596.0	8.0	15992.0	0.25	0.05	RNF6,RRH
UP00035_1_Hic1_primary	0.0193507776424	0.999946125258	5.0	1595.0	13.0	15987.0	0.31	0.08	ZNF804B
MA0058.1.MAX	0.0193507776424	0.999946125258	5.0	1595.0	13.0	15987.0	0.31	0.08	LOC100270746,NLRP11,GUCY1B2,RFPL4A,NELL1
MA0076.1.ELK4	0.0198435001599	0.999956448055	3.0	1597.0	4.0	15996.0	0.19	0.03	LOC284788
UP00089_2_Tcf1_secondary	0.0300927943085	0.999999768211	5.0	1595.0	15.0	15985.0	0.31	0.09	CACNA2D3,CPPED1,KIAA1211,NTRK2,MDGA2
UP00018_1_Irf4_primary	0.0324610499559	0.99999992944	4.0	1596.0	10.0	15990.0	0.25	0.06	RNF6,RRH
UP00046_1_Tcfe2a_primary	0.0369527184494	0.999999992814	6.0	1594.0	22.0	15978.0	0.38	0.14	PTPRT,ANO3,SOX5
UP00093_2_Klf7_secondary	0.0414968645988	0.999999999289	3.0	1597.0	6.0	15994.0	0.19	0.04	LINC00700
UP00042_2_Gm397_secondary	0.0464519222248	0.999999999943	7.0	1593.0	30.0	15970.0	0.44	0.19	WNT7A,ZNF804B,MYEOV2,LOC91948
UP00026_1_Zscan4_primary	0.0499277401929	0.99999999999	6.0	1594.0	24.0	15976.0	0.38	0.15	FLJ33581,ZNF879,DCC,DTD1,GRM6
MA0099.1.Fos	0.0526532180352	0.999999999998	7.0	1593.0	31.0	15969.0	0.44	0.19	SDK1,CYB5R4,ARHGAP44,BAIAP2L1,OR7C1,PTPRT,EMR2,GREB1L
MA0130.1.ZNF354C	0.0532364111533	0.999999999998	60.0	1540.0	476.0	15524.0	3.75	2.97	OR2M3,OLFML1,NDUFA4,C4orf27,TBX3,DTD2,CSMD1,SAMSN1,GPR33,SH3GL2,MT1HL1,RRH,RTDR1,TKTL2,TMEM182,MAPK4,CPPED1,KCNIP1,POU3F2,C1QL2,GALNTL6,TNR,WWOX,OR2M4,SHOX2,MACROD2,COL23A1,TRIM42,SYT9,CNTLN,CCDC174,GABRP,METTL24,YIPF7,SP100
MA0161.1.NFIC	0.0541413584751	0.999999999999	39.0	1561.0	291.0	15709.0	2.44	1.82	WDR7,CDKAL1,LOC730811,RBFOX1,NRXN3,AGTPBP1,WWOX,CCDC174,ERICH1-AS1,OR2M4,CCDC147,PLEKHG1,CCDC140,OR2M3,SORCS1,PTPRD,VWA3B,CTNNA2,KIAA0319
UP00088_2_Plagl1_secondary	0.0553676625537	0.999999999999	3.0	1597.0	7.0	15993.0	0.19	0.04	RP1
MA0111.1.Spz1	0.0705749998643	1.0	9.0	1591.0	48.0	15952.0	0.56	0.3	KRBA1,TMEM132C,RPH3A,CTNNA2,GRM7,CDKAL1
UP00060_1_Max_primary	0.0711319939717	1.0	3.0	1597.0	8.0	15992.0	0.19	0.05	RFPL4A,NLRP11
MA0112.2.ESR1	0.0711319939717	1.0	3.0	1597.0	8.0	15992.0	0.19	0.05	
UP00079_1_Esrra_primary	0.681488701093	1.0	1.0	1599.0	11.0	15989.0	0.06	0.07	MTRNR2L5
UP00000_2_Smad3_secondary	0.194188483389	1.0	2.0	1598.0	7.0	15993.0	0.13	0.04	
MA0163.1.PLAG1	0.100330251854	1.0	7.0	1593.0	37.0	15963.0	0.44	0.23	IQUB,KCNK10,FAM155A,PRIMA1,GPR98
MA0152.1.NFATC2	0.993925898582	1.0	12.0	1588.0	228.0	15772.0	0.75	1.43	LOR,ZNF2,REG1A,REG1B,FREM3,PGLYRP3,PROM2,TRIM42
UP00228_1_Bapx1_2343.1	0.677168664087	1.0	2.0	1598.0	23.0	15977.0	0.13	0.14	SHOX2
MA0137.1.STAT1	0.883582193044	1.0	5.0	1595.0	78.0	15922.0	0.31	0.49	RNF6,MRPS9
UP00104_1_Hmx1_3423.1	0.999999999993	1.0	0.0	1600.0	19.0	15981.0	0.0	0.12	
MA0078.1.Sox17	0.978953484333	1.0	2.0	1598.0	59.0	15941.0	0.13	0.37	DPP6
UP00040_2_Irf5_secondary	1.0	1.0	0.0	1600.0	8.0	15992.0	0.0	0.05	
MA0055.1.Myf	0.986032287592	1.0	2.0	1598.0	64.0	15936.0	0.13	0.4	
MA0156.1.FEV	0.996308166953	1.0	3.0	1597.0	99.0	15901.0	0.19	0.62	NAT1,THEG5,SDK2
UP00017_2_Nkx3-1_secondary	0.999999999981	1.0	0.0	1600.0	7.0	15993.0	0.0	0.04	
UP00106_1_Vax2_3500.1	0.916249500203	1.0	1.0	1599.0	25.0	15975.0	0.06	0.16	
UP00051_1_Sox8_primary	0.992817326152	1.0	2.0	1598.0	72.0	15928.0	0.13	0.45	C4orf27
UP00257_1_Shox2_2641.2	0.999999999981	1.0	0.0	1600.0	29.0	15971.0	0.0	0.18	
UP00067_1_Lef1_primary	1.0	1.0	0.0	1600.0	31.0	15969.0	0.0	0.19	
MA0041.1.Foxd3	0.980931372809	1.0	15.0	1585.0	244.0	15756.0	0.94	1.53	PDCL3,NMS,LRRC16A,CSMD3,RELN,TMEM260,PCDH15,MYO16,SOX5,SGCZ
UP00406_2_Spdef_secondary	0.698157431927	1.0	2.0	1598.0	24.0	15976.0	0.13	0.15	LOC100506035
UP00004_1_Sox14_primary	0.999999999994	1.0	0.0	1600.0	74.0	15926.0	0.0	0.46	
UP00206_1_Hoxb7_3953.1	1.0	1.0	0.0	1600.0	39.0	15961.0	0.0	0.24	
UP00075_1_Sox15_primary	0.924799042196	1.0	2.0	1598.0	43.0	15957.0	0.13	0.27	NSUN7
UP00226_1_Mrg1_2246.2	0.999999999979	1.0	0.0	1600.0	25.0	15975.0	0.0	0.16	
UP00023_1_Sox30_primary	0.84014838448	1.0	2.0	1598.0	33.0	15967.0	0.13	0.21	C4orf27
MA0019.1.Ddit3::Cebpa	0.566340412005	1.0	3.0	1597.0	29.0	15971.0	0.19	0.18	LCP1
UP00244_1_Tlx2_3498.2	0.996499725287	1.0	5.0	1595.0	134.0	15866.0	0.31	0.84	PDCL3,SGCZ,WWOX,LINC00466,NMS
UP00159_1_Six2_2307.2	0.802308252329	1.0	1.0	1599.0	16.0	15984.0	0.06	0.1	KRBA1
UP00227_1_Duxl_1286.2	0.999999999993	1.0	0.0	1600.0	19.0	15981.0	0.0	0.12	
UP00100_1_Gata6_primary	0.999999999981	1.0	0.0	1600.0	29.0	15971.0	0.0	0.18	
MA0072.1.RORA_2	0.923874446137	1.0	1.0	1599.0	26.0	15974.0	0.06	0.16	C10orf71
UP00087_2_Tcfap2c_secondary	0.263951842969	1.0	2.0	1598.0	9.0	15991.0	0.13	0.06	CXCL13
UP00183_1_Hoxa13_3126.1	0.771020914839	1.0	2.0	1598.0	28.0	15972.0	0.13	0.18	MTRNR2L5
UP00081_2_Mybl1_secondary	0.736804937849	1.0	1.0	1599.0	13.0	15987.0	0.06	0.08	VANGL2
UP00253_1_Rax_3443.1	1.0	1.0	0.0	1600.0	14.0	15986.0	0.0	0.09	
MA0150.1.NFE2L2	0.887451081868	1.0	3.0	1597.0	52.0	15948.0	0.19	0.33	SDK1,CYB5R4
UP00240_1_Cdx1_2245.1	0.98000721823	1.0	1.0	1599.0	40.0	15960.0	0.06	0.25	MTRNR2L5
UP00201_1_Emx2_3420.1	1.0	1.0	0.0	1600.0	14.0	15986.0	0.0	0.09	
UP00116_1_Rhox6_4251.1	0.916249500203	1.0	1.0	1599.0	25.0	15975.0	0.06	0.16	
UP00230_1_Dlx5_3419.2	0.736804937849	1.0	1.0	1599.0	13.0	15987.0	0.06	0.08	LOC728342
UP00168_1_Hoxd8_2644.1	0.980602879667	1.0	2.0	1598.0	60.0	15940.0	0.13	0.38	SGCZ
UP00048_2_Rara_secondary	1.0	1.0	0.0	1600.0	3.0	15997.0	0.0	0.02	
UP00391_1_Hoxa3_primary	0.937106008872	1.0	1.0	1599.0	28.0	15972.0	0.06	0.18	
MA0148.1.FOXA1	1.0	1.0	0.0	1600.0	52.0	15948.0	0.0	0.33	
UP00182_1_Hoxa6_1040.1	0.801344871943	1.0	2.0	1598.0	30.0	15970.0	0.13	0.19	EMX2
UP00099_1_Ascl2_primary	0.802308252329	1.0	1.0	1599.0	16.0	15984.0	0.06	0.1	MIR4719
UP00080_1_Gata5_primary	0.877315293811	1.0	1.0	1599.0	21.0	15979.0	0.06	0.13	
UP00249_1_Nkx2-5_3436.1	1.0	1.0	0.0	1600.0	38.0	15962.0	0.0	0.24	
UP00047_2_Zbtb7b_secondary	1.0	1.0	0.0	1600.0	13.0	15987.0	0.0	0.08	
UP00008_3_Six6_2267.4	1.0	1.0	0.0	1600.0	23.0	15977.0	0.0	0.14	
UP00024_1_Glis2_primary	0.760750809511	1.0	1.0	1599.0	14.0	15986.0	0.06	0.09	
UP00025_1_Foxk1_primary	0.996341262089	1.0	2.0	1598.0	80.0	15920.0	0.13	0.5	SGCZ
UP00248_1_Pax7_3783.1	0.999999999979	1.0	0.0	1600.0	26.0	15974.0	0.0	0.16	
UP00107_1_Nkx2-4_3074.1	1.0	1.0	0.0	1600.0	39.0	15961.0	0.0	0.24	
UP00089_3_Tcf1_2666.2	0.525938092225	1.0	2.0	1598.0	17.0	15983.0	0.13	0.11	CLEC2A,TNFSF13B
UP00157_1_Hmx3_3490.2	0.948038947381	1.0	1.0	1599.0	30.0	15970.0	0.06	0.19	
UP00047_1_Zbtb7b_primary	1.0	1.0	0.0	1600.0	11.0	15989.0	0.0	0.07	
MA0061.1.NF-kappaB	0.24711163657	1.0	4.0	1596.0	24.0	15976.0	0.25	0.15	CCDC170,WWOX,LOC100505776
UP00267_1_Otx2_3441.1	0.999999999979	1.0	0.0	1600.0	26.0	15974.0	0.0	0.16	
MA0142.1.Pou5f1	0.980374209812	1.0	3.0	1597.0	77.0	15923.0	0.19	0.48	PGLYRP3,LOR
UP00030_1_Sox11_primary	0.997045257544	1.0	1.0	1599.0	60.0	15940.0	0.06	0.38	COL23A1
UP00057_1_Zic2_primary	0.107763060968	1.0	3.0	1597.0	10.0	15990.0	0.19	0.06	TMEM132C
UP00084_1_Gmeb1_primary	1.0	1.0	0.0	1600.0	3.0	15997.0	0.0	0.02	
UP00081_1_Mybl1_primary	1.0	1.0	0.0	1600.0	0.0	16000.0	0.0	0.0	
UP00155_1_Hmx2_3424.3	0.999999999979	1.0	0.0	1600.0	25.0	15975.0	0.0	0.16	
MA0068.1.Pax4	1.0	1.0	0.0	1600.0	0.0	16000.0	0.0	0.0	
UP00041_1_Foxj1_primary	0.988160184558	1.0	2.0	1598.0	66.0	15934.0	0.13	0.41	GRM7,SGCZ
UP00142_1_Uncx4.1_2281.2	0.999999999996	1.0	0.0	1600.0	30.0	15970.0	0.0	0.19	
MA0141.1.Esrrb	0.587716614579	1.0	3.0	1597.0	30.0	15970.0	0.19	0.19	C4orf19
MA0122.1.Nkx3-2	0.999999999996	1.0	0.0	1600.0	43.0	15957.0	0.0	0.27	
UP00243_1_Isx_3445.1	0.64961565851	1.0	1.0	1599.0	10.0	15990.0	0.06	0.06	LOC728342
UP00160_1_Obox3_3439.1	1.0	1.0	0.0	1600.0	18.0	15982.0	0.0	0.11	
UP00147_1_Nkx2-6_3437.1	0.999999999996	1.0	0.0	1600.0	30.0	15970.0	0.0	0.19	
UP00097_1_Mtf1_primary	0.48690312304	1.0	1.0	1599.0	6.0	15994.0	0.06	0.04	GRM6,ZNF879
MA0032.1.FOXC1	0.913765129601	1.0	4.0	1596.0	70.0	15930.0	0.25	0.44	LOC284294,GALNTL6,MYCNOS,SMC6
UP00177_1_Hoxd12_3481.1	0.681488701093	1.0	1.0	1599.0	11.0	15989.0	0.06	0.07	MTRNR2L5
UP00056_2_Rfx4_secondary	0.710464029646	1.0	1.0	1599.0	12.0	15988.0	0.06	0.08	SORCS1
UP00064_1_Sox18_primary	0.973148579898	1.0	2.0	1598.0	56.0	15944.0	0.13	0.35	PCDH7
UP00237_1_Otp_3496.1	0.999999999979	1.0	0.0	1600.0	26.0	15974.0	0.0	0.16	
UP00029_1_Tbp_primary	0.808413870623	1.0	13.0	1587.0	161.0	15839.0	0.81	1.01	HSF5,PDCL3,NMS,TIAM1,RELN,LINC00466,SGCZ
UP00166_1_Barhl1_2590.2	0.973371870414	1.0	1.0	1599.0	37.0	15963.0	0.06	0.23	LOC728342
UP00012_1_Bbx_primary	1.0	1.0	0.0	1600.0	61.0	15939.0	0.0	0.38	
UP00108_1_Alx3_3418.2	0.999999999996	1.0	0.0	1600.0	30.0	15970.0	0.0	0.19	
UP00250_1_Irx5_2385.1	0.970890122193	1.0	2.0	1598.0	55.0	15945.0	0.13	0.34	LIPI
UP00238_1_Nkx6-3_3446.1	0.987601249969	1.0	1.0	1599.0	45.0	15955.0	0.06	0.28	EMX2
MA0073.1.RREB1	0.677168664087	1.0	2.0	1598.0	23.0	15977.0	0.13	0.14	LOXHD1,ST8SIA5,METTL24
MA0037.1.GATA3	1.0	1.0	0.0	1600.0	0.0	16000.0	0.0	0.0	
MA0140.1.Tal1::Gata1	0.820297605486	1.0	1.0	1599.0	17.0	15983.0	0.06	0.11	NKAIN2
UP00211_1_Pou3f3_3235.2	0.940454628367	1.0	2.0	1598.0	46.0	15954.0	0.13	0.29	LINC00470
MA0070.1.PBX1	0.647650073469	1.0	3.0	1597.0	33.0	15967.0	0.19	0.21	
UP00212_1_Lhx5_2279.1	0.999999999993	1.0	0.0	1600.0	51.0	15949.0	0.0	0.32	
UP00030_2_Sox11_secondary	0.953441687439	1.0	3.0	1597.0	65.0	15935.0	0.19	0.41	PCDH7
MA0077.1.SOX9	0.608403262238	1.0	3.0	1597.0	31.0	15969.0	0.19	0.19	PTPRT,PCDH15
UP00102_1_Zic1_primary	0.299012189826	1.0	2.0	1598.0	10.0	15990.0	0.13	0.06	
UP00200_2_Nkx6-1_2825.2	0.983484849418	1.0	1.0	1599.0	42.0	15958.0	0.06	0.26	EMX2
UP00179_1_Pou2f3_3986.2	0.975237314614	1.0	2.0	1598.0	57.0	15943.0	0.13	0.36	MIR548X,SHISA3
UP00027_1_Osr1_primary	0.554197565437	1.0	2.0	1598.0	18.0	15982.0	0.13	0.11	MAPK4,WWOX
UP00073_1_Foxa2_primary	0.992817326152	1.0	2.0	1598.0	72.0	15928.0	0.13	0.45	SGCZ
UP00007_1_Egr1_primary	0.888482407843	1.0	1.0	1599.0	22.0	15978.0	0.06	0.14	
UP00007_2_Egr1_secondary	0.782519288626	1.0	1.0	1599.0	15.0	15985.0	0.06	0.09	
UP00101_2_Sox12_secondary	0.996748671078	1.0	1.0	1599.0	59.0	15941.0	0.06	0.37	
UP00105_1_Pou3f4_3773.1	0.994755187179	1.0	1.0	1599.0	54.0	15946.0	0.06	0.34	LINC00466
MA0132.1.Pdx1	1.0	1.0	0.0	1600.0	0.0	16000.0	0.0	0.0	
UP00252_1_Hoxc5_2630.2	1.0	1.0	0.0	1600.0	36.0	15964.0	0.0	0.22	
UP00020_1_Atf1_primary	0.173558414987	1.0	1.0	1599.0	1.0	15999.0	0.06	0.01	KCNMA1
UP00171_1_Msx3_3206.1	0.983484849418	1.0	1.0	1599.0	42.0	15958.0	0.06	0.26	LOC728342
UP00049_2_Sp100_secondary	0.173558414987	1.0	1.0	1599.0	1.0	15999.0	0.06	0.01	PTCHD2
MA0018.1.CREB1	1.0	1.0	0.0	1600.0	4.0	15996.0	0.0	0.03	
UP00010_1_Tcfap2b_primary	0.368032222997	1.0	2.0	1598.0	12.0	15988.0	0.13	0.08	HES1,CXCL13
MA0079.2.SP1	0.399860187045	1.0	10.0	1590.0	88.0	15912.0	0.63	0.55	RASGEF1C,TBX3,FLJ16171,TMEM182,TERF1,PRIMA1,PMEPA1,KCNB2
UP00069_1_Sox1_primary	0.999999999979	1.0	0.0	1600.0	64.0	15936.0	0.0	0.4	
MA0108.1.TBP	0.844920986605	1.0	3.0	1597.0	47.0	15953.0	0.19	0.29	
UP00054_1_Tcf7_primary	0.999999999992	1.0	0.0	1600.0	42.0	15958.0	0.0	0.26	
UP00170_1_Isl2_3430.1	0.991540650077	1.0	1.0	1599.0	49.0	15951.0	0.06	0.31	
UP00059_2_Arid5a_secondary	0.465895868946	1.0	2.0	1598.0	15.0	15985.0	0.13	0.09	DSP
UP00075_2_Sox15_secondary	0.993649904713	1.0	1.0	1599.0	52.0	15948.0	0.06	0.33	
MA0149.1.EWSR1-FLI1	0.999999999983	1.0	3.0	1597.0	1069.0	14931.0	0.19	6.68	MOB3B,PTPRT,CHORDC1
UP00261_1_Lhx4_1719.2	0.916249500203	1.0	1.0	1599.0	25.0	15975.0	0.06	0.16	LOC728342
UP00258_1_Tgif2_3451.1	0.999999999979	1.0	0.0	1600.0	26.0	15974.0	0.0	0.16	
UP00192_1_Six1_0935.2	0.999999999979	1.0	0.0	1600.0	15.0	15985.0	0.0	0.09	
UP00062_1_Sox4_primary	0.997559776323	1.0	1.0	1599.0	62.0	15938.0	0.06	0.39	COL23A1
UP00103_1_Jundm2_primary	0.999999999975	1.0	0.0	1600.0	2.0	15998.0	0.0	0.01	
UP00034_2_Sox7_secondary	1.0	1.0	0.0	1600.0	0.0	16000.0	0.0	0.0	
UP00164_2_Hoxa7_3750.1	0.99999999998	1.0	0.0	1600.0	22.0	15978.0	0.0	0.14	
MA0100.1.Myb	0.647650073469	1.0	3.0	1597.0	33.0	15967.0	0.19	0.21	VANGL2
UP00185_1_Pbx1_3203.1	1.0	1.0	0.0	1600.0	31.0	15969.0	0.0	0.19	
UP00223_1_Irx3_0920.1	0.986357878004	1.0	1.0	1599.0	44.0	15956.0	0.06	0.27	LIPI
UP00071_2_Sox21_secondary	0.681488701093	1.0	1.0	1599.0	11.0	15989.0	0.06	0.07	PCDH7
UP00054_2_Tcf7_secondary	0.99339494348	1.0	2.0	1598.0	73.0	15927.0	0.13	0.46	CSMD1
UP00197_1_Hoxc9_2367.2	0.999999999989	1.0	0.0	1600.0	40.0	15960.0	0.0	0.25	
MA0113.1.NR3C1	1.0	1.0	0.0	1600.0	13.0	15987.0	0.0	0.08	
UP00164_1_Hoxa7_2668.2	0.999999999975	1.0	0.0	1600.0	33.0	15967.0	0.0	0.21	
UP00246_1_Hoxa11_2218.1	0.581240431176	1.0	2.0	1598.0	19.0	15981.0	0.13	0.12	FREM3,MTRNR2L5
UP00068_2_Eomes_secondary	0.263951842969	1.0	2.0	1598.0	9.0	15991.0	0.13	0.06	LOXHD1,CHRNA7
MA0046.1.HNF1A	0.987139052279	1.0	2.0	1598.0	65.0	15935.0	0.13	0.41	CSMD1
UP00184_1_Lhx8_2247.2	0.614555311642	1.0	1.0	1599.0	9.0	15991.0	0.06	0.06	LOC728342
UP00123_1_Hlxb9_3422.1	0.999999999993	1.0	0.0	1600.0	19.0	15981.0	0.0	0.12	
UP00191_1_Pou2f2_3748.1	0.986032287592	1.0	2.0	1598.0	64.0	15936.0	0.13	0.4	MIR548X,SHISA3
MA0040.1.Foxq1	0.987433603648	1.0	3.0	1597.0	83.0	15917.0	0.19	0.52	MIR548F5
MA0109.1.Hltf	0.773490747941	1.0	4.0	1596.0	53.0	15947.0	0.25	0.33	
MA0027.1.En1	0.912282796545	1.0	2.0	1598.0	41.0	15959.0	0.13	0.26	NRG3,RAB3C
UP00195_1_Six3_1732.2	0.898633636535	1.0	1.0	1599.0	23.0	15977.0	0.06	0.14	KRBA1
MA0136.1.ELF5	0.987935435517	1.0	4.0	1596.0	100.0	15900.0	0.25	0.63	NAT1
UP00209_1_Cart1_0997.1	0.999999999981	1.0	0.0	1600.0	29.0	15971.0	0.0	0.18	
