FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
UP00201_1_Emx2_3420.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00116_1_Rhox6_4251.1	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00230_1_Dlx5_3419.2	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	LOC728342
UP00168_1_Hoxd8_2644.1	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	SGCZ
UP00048_2_Rara_secondary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00391_1_Hoxa3_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
MA0148.1.FOXA1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00182_1_Hoxa6_1040.1	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	EMX2
UP00099_1_Ascl2_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	MIR4719
UP00080_1_Gata5_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00249_1_Nkx2-5_3436.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00047_2_Zbtb7b_secondary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00008_3_Six6_2267.4	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00024_1_Glis2_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00025_1_Foxk1_primary	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	SGCZ
MA0161.1.NFIC	1.0	1.0	39.0	1561.0	0.0	0.0	2.44	0.0	WDR7,CDKAL1,LOC730811,RBFOX1,NRXN3,AGTPBP1,WWOX,CCDC174,ERICH1-AS1,OR2M4,CCDC147,PLEKHG1,CCDC140,OR2M3,SORCS1,PTPRD,VWA3B,CTNNA2,KIAA0319
UP00248_1_Pax7_3783.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00107_1_Nkx2-4_3074.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00089_3_Tcf1_2666.2	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	CLEC2A,TNFSF13B
UP00157_1_Hmx3_3490.2	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00406_1_Spdef_primary	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	
UP00047_1_Zbtb7b_primary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0061.1.NF-kappaB	1.0	1.0	4.0	1596.0	0.0	0.0	0.25	0.0	CCDC170,WWOX,LOC100505776
UP00267_1_Otx2_3441.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0142.1.Pou5f1	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	PGLYRP3,LOR
UP00030_1_Sox11_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	COL23A1
UP00018_1_Irf4_primary	1.0	1.0	4.0	1596.0	0.0	0.0	0.25	0.0	RNF6,RRH
UP00057_1_Zic2_primary	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	TMEM132C
UP00084_1_Gmeb1_primary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0018.2.CREB1	1.0	1.0	5.0	1595.0	0.0	0.0	0.31	0.0	GRM7,KCNMA1,LOC283587
UP00081_1_Mybl1_primary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0067.1.Pax2	1.0	1.0	10.0	1590.0	0.0	0.0	0.63	0.0	CCDC170,NRXN3,MIR4453,SLC36A3,SLC36A2,C4orf27,ASIC2,SPTSSB
MA0098.1.ETS1	1.0	1.0	26.0	1574.0	0.0	0.0	1.63	0.0	JAKMIP1,CACNG3,ZBTB16,SMCO4,RAB12,WWOX,EMX2,PYDC2,PAX7,ABCA9,CNTNAP5,SKP1P2,PZP,LOC284788,XRCC2,DGKG,ABCA8,SPTSSB
UP00155_1_Hmx2_3424.3	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0068.1.Pax4	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00041_1_Foxj1_primary	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	GRM7,SGCZ
UP00142_1_Uncx4.1_2281.2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0141.1.Esrrb	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	C4orf19
MA0122.1.Nkx3-2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00003_1_E2F3_primary	1.0	1.0	4.0	1596.0	0.0	0.0	0.25	0.0	CCSER1
UP00243_1_Isx_3445.1	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	LOC728342
UP00035_1_Hic1_primary	1.0	1.0	5.0	1595.0	0.0	0.0	0.31	0.0	ZNF804B
UP00160_1_Obox3_3439.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00147_1_Nkx2-6_3437.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00097_1_Mtf1_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	GRM6,ZNF879
MA0032.1.FOXC1	1.0	1.0	4.0	1596.0	0.0	0.0	0.25	0.0	LOC284294,GALNTL6,MYCNOS,SMC6
UP00177_1_Hoxd12_3481.1	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	MTRNR2L5
UP00056_2_Rfx4_secondary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	SORCS1
UP00064_1_Sox18_primary	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	PCDH7
UP00237_1_Otp_3496.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00029_1_Tbp_primary	1.0	1.0	13.0	1587.0	0.0	0.0	0.81	0.0	HSF5,PDCL3,NMS,TIAM1,RELN,LINC00466,SGCZ
UP00166_1_Barhl1_2590.2	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	LOC728342
UP00012_1_Bbx_primary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00108_1_Alx3_3418.2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00250_1_Irx5_2385.1	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	LIPI
UP00238_1_Nkx6-3_3446.1	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	EMX2
MA0073.1.RREB1	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	LOXHD1,ST8SIA5,METTL24
MA0037.1.GATA3	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0140.1.Tal1::Gata1	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	NKAIN2
UP00211_1_Pou3f3_3235.2	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	LINC00470
UP00002_2_Sp4_secondary	1.0	1.0	7.0	1593.0	0.0	0.0	0.44	0.0	LINC00563,TMEM132D,KY
UP00040_1_Irf5_primary	1.0	1.0	4.0	1596.0	0.0	0.0	0.25	0.0	RNF6,RRH
MA0070.1.PBX1	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	
UP00212_1_Lhx5_2279.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00030_2_Sox11_secondary	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	PCDH7
MA0077.1.SOX9	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	PTPRT,PCDH15
UP00070_1_Gcm1_primary	1.0	1.0	4.0	1596.0	0.0	0.0	0.25	0.0	ADAMTS9
UP00102_1_Zic1_primary	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	
UP00200_2_Nkx6-1_2825.2	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	EMX2
UP00179_1_Pou2f3_3986.2	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	MIR548X,SHISA3
UP00027_1_Osr1_primary	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	MAPK4,WWOX
MA0104.2.Mycn	1.0	1.0	8.0	1592.0	0.0	0.0	0.5	0.0	SORCS1,LOC100270746,NLRP11,GUCY1B2,RFPL4A,NELL1,CFTR
UP00073_1_Foxa2_primary	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	SGCZ
UP00007_1_Egr1_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00007_2_Egr1_secondary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00101_2_Sox12_secondary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00105_1_Pou3f4_3773.1	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	LINC00466
MA0132.1.Pdx1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00252_1_Hoxc5_2630.2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00020_1_Atf1_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	KCNMA1
UP00171_1_Msx3_3206.1	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	LOC728342
UP00049_2_Sp100_secondary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	PTCHD2
MA0018.1.CREB1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00010_1_Tcfap2b_primary	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	HES1,CXCL13
MA0079.2.SP1	1.0	1.0	10.0	1590.0	0.0	0.0	0.63	0.0	RASGEF1C,TBX3,FLJ16171,TMEM182,TERF1,PRIMA1,PMEPA1,KCNB2
UP00069_1_Sox1_primary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0108.1.TBP	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	
UP00054_1_Tcf7_primary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00170_1_Isl2_3430.1	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00059_2_Arid5a_secondary	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	DSP
UP00075_2_Sox15_secondary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
MA0149.1.EWSR1-FLI1	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	MOB3B,PTPRT,CHORDC1
UP00261_1_Lhx4_1719.2	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	LOC728342
UP00258_1_Tgif2_3451.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00192_1_Six1_0935.2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00062_1_Sox4_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	COL23A1
UP00103_1_Jundm2_primary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00034_2_Sox7_secondary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00164_2_Hoxa7_3750.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0100.1.Myb	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	VANGL2
UP00185_1_Pbx1_3203.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00223_1_Irx3_0920.1	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	LIPI
UP00057_2_Zic2_secondary	1.0	1.0	6.0	1594.0	0.0	0.0	0.38	0.0	ADAM3A,KCNH8,NTRK2,MIR5694,FLJ31662
UP00071_2_Sox21_secondary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	PCDH7
UP00054_2_Tcf7_secondary	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	CSMD1
MA0104.1.Mycn	1.0	1.0	46.0	1554.0	0.0	0.0	2.88	0.0	SORCS1,UGT3A1,RFC3,LOC100270746,NLRP11,LOC100506085,DCC,ADGB,VIPR2,NRP2,PRIMA1,POU3F2,GALNTL6,SLC14A2,TNR,RFPL4A,MIR3924,RAB3C,NELL1,XIRP2,CAPSL,SNRNP48,GALNT18,MYEOV2,GUCY1B2,WWOX,OR10R2
UP00197_1_Hoxc9_2367.2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0113.1.NR3C1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00164_1_Hoxa7_2668.2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00246_1_Hoxa11_2218.1	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	FREM3,MTRNR2L5
UP00068_2_Eomes_secondary	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	LOXHD1,CHRNA7
MA0046.1.HNF1A	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	CSMD1
UP00184_1_Lhx8_2247.2	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	LOC728342
UP00123_1_Hlxb9_3422.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00191_1_Pou2f2_3748.1	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	MIR548X,SHISA3
MA0040.1.Foxq1	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	MIR548F5
MA0109.1.Hltf	1.0	1.0	4.0	1596.0	0.0	0.0	0.25	0.0	
MA0027.1.En1	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	NRG3,RAB3C
UP00195_1_Six3_1732.2	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	KRBA1
MA0136.1.ELF5	1.0	1.0	4.0	1596.0	0.0	0.0	0.25	0.0	NAT1
MA0004.1.Arnt	1.0	1.0	46.0	1554.0	0.0	0.0	2.88	0.0	SORCS1,UGT3A1,RFC3,LOC100270746,NLRP11,LOC100506085,DCC,ADGB,VIPR2,NRP2,PRIMA1,POU3F2,GALNTL6,SLC14A2,TNR,RFPL4A,MIR3924,RAB3C,NELL1,XIRP2,CAPSL,SNRNP48,GALNT18,MYEOV2,GUCY1B2,WWOX,OR10R2
UP00209_1_Cart1_0997.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00027_2_Osr1_secondary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00098_1_Rfx3_primary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00094_2_Zfp128_secondary	1.0	1.0	11.0	1589.0	0.0	0.0	0.69	0.0	HSF5
UP00130_1_Lhx3_3431.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00120_1_Lbx2_3869.2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00000_1_Smad3_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	CNTNAP2
MA0144.1.Stat3	1.0	1.0	8.0	1592.0	0.0	0.0	0.5	0.0	GRID1,MYO18B,ADARB2
MA0115.1.NR1H2::RXRA	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	CACNA1E
MA0039.1.Klf4	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	CDH12,CHORDC1
MA0090.1.TEAD1	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	
UP00115_1_Lhx2_0953.2	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	LOC728342
MA0099.1.Fos	1.0	1.0	7.0	1593.0	0.0	0.0	0.44	0.0	SDK1,CYB5R4,ARHGAP44,BAIAP2L1,OR7C1,PTPRT,EMR2,GREB1L
UP00066_2_Hnf4a_secondary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0038.1.Gfi	1.0	1.0	7.0	1593.0	0.0	0.0	0.44	0.0	FGD5,LOC440970,RNASE4,DKFZp779M0652,SMC2,LOC100507384,C3orf20,ZNF423,EDDM3A
MA0117.1.Mafb	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00205_1_Pknox2_3077.2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00125_1_Pitx2_2274.3	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00036_1_Myf6_primary	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	
UP00103_2_Jundm2_secondary	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	SDK1,EMR2,OR7C1
UP00046_2_Tcfe2a_secondary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	NALCN
UP00045_2_Mafb_secondary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00037_1_Zfp105_primary	1.0	1.0	17.0	1583.0	0.0	0.0	1.06	0.0	FLJ35282,NMS,ACVR1C,SVOPL,LRRC16A,SLC24A3,TIAM1,SGCZ,PCDH15,MYO16,PDCL3
MA0028.1.ELK1	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	LOC284788
UP00092_2_Myb_secondary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00233_1_Meox1_2310.2	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	EMX2
UP00209_2_Cart1_1275.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0063.1.Nkx2-5	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00071_1_Sox21_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	HSF5
MA0035.1.Gata1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00188_1_Lmx1a_2238.2	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	LINC00466
IRF8_ISRE_KANNO	1.0	1.0	4.0	1596.0	0.0	0.0	0.25	0.0	RNF6
UP00078_1_Arid3a_primary	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	NPY5R
UP00223_2_Irx3_2226.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00234_1_Msx1_3031.2	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
MA0133.1.BRCA1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0056.1.MZF1_1-4	1.0	1.0	44.0	1556.0	0.0	0.0	2.75	0.0	ERC2,PCSK6,STXBP4,FAM155A,ENPEP,APOB,AMER2,CACNA1E,ICA1,CXCR7,CTNNA2,IQCA1,PRIMA1,MTMR6,SLC8A3,DGKG,ESRRG,ASIC2,MACROD2,KCNB2,MIR4276,NKX6-1,RBM46,LRRC30,ADARB2,TERF1,C2orf43,LOC100505776
MA0080.1.SPI1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0099.2.AP1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00060_2_Max_secondary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	SORCS1
MA0066.1.PPARG	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
MA0164.1.Nr2e3	1.0	1.0	2.0	1598.0	0.0	0.0	0.13	0.0	LOC285501
MA0036.1.GATA2	1.0	1.0	80.0	1520.0	0.0	0.0	5.0	0.0	LOC650226,CCDC174,LOC150568,C4orf22,C4orf27,ERICH1-AS1,LHFP,CSMD1,CNTNAP5,LINC00700,RRH,CCSER1,LOC389634,ATE1,NCAM2,PIRT,OR2C3,NKAIN2,LOC729911,CARD11,WWOX,SCD5,NFASC,GALNT8,DEFB126,GCSAML-AS1,ADARB2,MYO18B,PKIB,LINC00534,PTPRD,ZNF423,PCDH15,EMX2,DEFB125,C2orf43
UP00034_1_Sox7_primary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00001_2_E2F2_secondary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00162_1_Evx1_3952.2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00203_1_Pknox1_2364.2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00174_1_Hoxa2_3079.1	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00127_1_Gsh2_3990.2	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
MA0065.2.PPARG::RXRA	1.0	1.0	7.0	1593.0	0.0	0.0	0.44	0.0	RBM46,CACNA1E,EMX2OS,MYO18B,LOC440311
UP00241_1_Hoxd3_1742.2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
MA0151.1.ARID3A	1.0	1.0	22.0	1578.0	0.0	0.0	1.38	0.0	LOC730811,WWOX,PDZD2,SHISA3,LOC284294,LINC00466
UP00251_1_Esx1_3124.2	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
klf4_homer	1.0	1.0	14.0	1586.0	0.0	0.0	0.88	0.0	POU3F3,FSTL4,NRXN3,SPOCK3,DDC
MA0002.2.RUNX1	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	LOXHD1,ST8SIA5,CTNNA2,PREX1
MA0105.1.NFKB1	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	LOC100505776
UP00089_2_Tcf1_secondary	1.0	1.0	5.0	1595.0	0.0	0.0	0.31	0.0	CACNA2D3,CPPED1,KIAA1211,NTRK2,MDGA2
UP00089_1_Tcf1_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	CLEC2A
MA0059.1.MYC::MAX	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	NELL1,RFPL4A,NLRP11
UP00208_1_Obox5_2284.1	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	LOC440970
MA0101.1.REL	1.0	1.0	4.0	1596.0	0.0	0.0	0.25	0.0	ADARB2,ADAMTS9,DGKG,WWOX
MA0131.1.MIZF	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00222_1_Tcf2_0913.2	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	CLEC2A
UP00048_1_Rara_primary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00111_1_Dmbx1_2277.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00407_2_Elf3_secondary	1.0	1.0	9.0	1591.0	0.0	0.0	0.56	0.0	NPY5R,TIAM1,TMEM260,MYO16,CASD1
MA0162.1.Egr1	1.0	1.0	7.0	1593.0	0.0	0.0	0.44	0.0	TNIP3,TNR
MA0259.1.HIF1A::ARNT	1.0	1.0	4.0	1596.0	0.0	0.0	0.25	0.0	PRIMA1,VIPR2,GALNT18
UP00069_2_Sox1_secondary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	
UP00256_2_Lhx6_3432.1	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00068_1_Eomes_primary	1.0	1.0	0.0	1600.0	0.0	0.0	0.0	0.0	
UP00055_1_Hbp1_primary	1.0	1.0	1.0	1599.0	0.0	0.0	0.06	0.0	TMEM132C
MA0258.1.ESR2	1.0	1.0	3.0	1597.0	0.0	0.0	0.19	0.0	QKI
